"hhid","s11q01","h7_respondent","h11q02","CB05","CB06A","CB06B","CB06C","CB06D","CB06E","CB06F","CB06G","CB06H","CB06I","CB06J","CB06X","CB06Z"
"1644cc9b10c946bfbfaaf1d972bf7258",3,"2",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"164f59280b494e09a7618a255a2334c1",7,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"1658c6246ed14e8296d29cf476fdeb13",7,"1",2,3,2,2,2,2,2,2,2,2,2,2,2,1
"16658cfcf7f14257a2be301b98bb0de1",3,"2",3,1,1,2,2,2,2,,,,,2,2,2
"16686bb795b54d2191e8f9df39d31e71",7,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"1670e6df36b844d39aa258e60578dee4",4,"1",1,1,2,2,2,1,2,2,1,2,2,2,2,2
"16887c92f1b147cba6be26cdd50b01f3",1,"5",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"168c7ae537cc4394827298958c374b1d",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"16b2d34dfa854a44b17e4a2a1fe1dcbb",4,"1",6,3,2,2,2,2,2,2,2,2,2,2,2,
"16bbbd98ba5e4f94a981844b8183ee50",3,"1",3,2,2,1,2,2,2,2,2,1,2,2,2,2
"16c0790e52ec43c58fcd99e7d75e10d3",1,"1",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"16c6f42d01644fea9c34fa54421a4480",5,"3",6,3,2,2,2,2,2,2,2,2,2,2,2,1
"16c86a16fed44b30a54b6076f4f4f6c9",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"16c883aca79d42159da4d313e9a0a17e",4,"2",1,4,1,2,2,2,2,2,1,2,2,2,2,2
"16d236cfaa29413abb6fca138f544ec4",1,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"16daa4b4720d4509a216757cff6903d4",4,"2",1,1,1,2,2,2,2,1,2,1,2,2,2,2
"16db46d7f22e41f9a04f1fbe342a0392",1,"3",3,4,1,2,2,2,2,2,2,2,1,1,2,2
"170275f8246f4dbebe53a915373b5984",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"17114af3aae5418e956cd93e3549aed1",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"17378333324c461a88f1ea03eb7e316d",4,"2",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"1743a758fcdf491da96b27fd16b6021d",4,"2",2,1,2,2,2,2,2,2,2,2,2,2,2,2
"174d7bce575c45bbae624af39a4e3f2c",3,"2",2,1,1,2,2,2,2,2,2,2,2,2,1,2
"1768619d23c9442697014eeb7964388a",1,"1",4,1,2,2,2,2,2,1,2,2,,2,2,2
"17708911b0a04503bd763dbaae648c71",4,"2",1,1,1,,,,,,,,,,,
"17751f7703ab476bba3ef1ec613b0bec",4,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"1776b63bada845109ea54547ac3216d1",1,"2",4,1,2,2,2,2,2,2,2,2,1,2,2,2
"178cc701f007453aa380b10c4fa065a5",1,"2",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"178ff51df3c54803bb149cb31659e262",4,"1",2,2,2,2,2,2,2,2,1,2,2,2,2,2
"179b274951eb4449a19d4de2deede9d6",5,"2",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"17befd96efff47ca9c60b12d3dd1071c",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"17c17bf8cc054454a67df0e8837d3cdc",1,"2",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"17e4e8ad886f40a2ac66453002b2d901",1,"4",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"17e791ea78294f2ea71a7cfd0eaf25e1",1,"3",5,2,1,2,2,2,2,1,2,2,2,2,2,2
"17eb32a03c28409db6e2cf12fc379298",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"17eb44366c7043bcaf46fb683b1beff3",5,"1",3,4,1,2,2,2,2,2,2,1,2,2,2,2
"17ee2908902f4b3884ff9ec69c10ba5a",5,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"17f8b87f9b8f4438bf729c2dea6df75d",1,"1",6,2,1,2,2,2,2,1,2,2,2,2,2,2
"18024d9ef636472298f3cf2ef37a7f74",4,"2",1,4,1,2,2,2,2,2,2,2,2,2,2,2
"1822e5b54b08413d8730290994784e8b",1,"2",4,4,2,2,2,2,2,2,1,2,2,2,2,2
"1825c65f6b9f4adf9694914c8b688f31",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"18419b46a04f4771a998a61279eb3ae1",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"186268990d514a30b6998f49782e6344",1,"2",6,4,1,2,2,2,2,2,2,2,2,2,2,2
"1870fa2f0f224496a94898fe205ab40d",4,"3",1,1,2,1,2,1,2,2,2,2,2,2,2,2
"187d1528fc524811bc61dd37d5dc083f",1,"4",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"1881785b37cc4b85bc7022584c80427d",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"1882689344ef46b39e66d162a2a98a99",7,"2",3,1,2,2,2,2,2,2,2,1,2,2,2,2
"18b9c926f94c4c8282495f4324e4cb68",2,"2",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"18ce6918b33347719d97ec41a14e3df6",1,"7",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"18ea57abd7794ada8cdb3ab63b317587",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"18f5bd33a6c246459366da21c90338a0",1,"8",4,3,1,2,2,1,2,2,2,2,2,2,2,2
"192773eb6e2f480d8283caef17b07c92",3,"1",3,1,2,1,2,2,2,2,2,2,2,1,2,2
"1928b1ae90cf45a68b37285a9554df5c",4,"1",1,1,2,2,2,1,2,1,2,2,2,2,2,2
"192ec8f527de48c3b711479b69a57f9c",4,"1",1,4,1,2,2,2,2,1,2,2,2,2,2,2
"194a945af9444a8bb7ce17dd53a03244",4,"2",1,4,1,2,2,2,2,1,1,2,1,1,2,2
"194c70f94cca497aac045956fa1b6124",1,"2",4,4,1,2,2,2,2,1,2,2,1,2,2,2
"19541d5092684cc0a707da4aff5895d0",3,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"195edf76aa334d659715445d11dbf790",3,"2",2,2,1,2,2,2,2,2,2,2,2,2,2,2
"196ac6fad9e746d6ab549d5e72e070ed",4,"5",2,1,2,2,2,2,2,2,1,2,2,2,2,2
"19783a8d2c5046e7ad2f63aa7e5189a9",5,"12",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"19785ba2894a4dd099aefb2ad4d2b8a0",3,"1",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"19aebc5aa6da40c3a890064d3eaa92b1",3,"1",6,1,1,2,2,2,2,2,2,1,2,2,2,2
"19ba694fada44ad7909f285e4535b890",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,1,2
"19c4fc257abc424384647435dadb3700",3,"2",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"19cb4feac4dd4b60b8c0dc56633c3607",7,"6",3,1,2,2,2,1,2,2,2,2,2,2,2,2
"1a01bd1460524c62ab3b8f37161a1e86",3,"2",2,2,2,2,2,2,2,2,2,2,2,2,2,1
"1a01d47d8c8d492294f5d2c3f47d5d3d",1,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"1a202f1842434ed6a844137614d526b3",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"1a23e276ec3548579b682aa6ac9a03f7",3,"1",6,1,2,2,2,2,2,1,2,1,1,2,2,2
"1a270f97ea7144f7ba1c5543ad51845a",4,"2",1,4,1,2,2,2,2,1,2,2,1,2,2,2
"1a37d2e805614d7d9a3373852ab74ea4",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"1a3d672c757c44b2aa7ed0fa190395fc",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"1a4e07a2e001491990c1a79b3c0b06cc",1,"3",4,1,2,2,2,2,2,2,2,2,2,1,2,2
"1a5e7470e5e349f4bdf3b8bd8779b225",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"1a8e64e3f4c64a6c8b1d1c7962251e85",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"1aa2f71fd3b144299a74dc9d4761a4bf",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"1ac5be311466436b889555bae1886fd6",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"1af73001aa914b64b6d10f3f6157e081",1,"2",2,1,2,2,2,1,2,1,2,2,2,2,2,2
"1afc0338bf3b4f9ba59f4529c7e8b830",1,"2",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"1b058a022f4e4c15afd9e585e2a3d8e1",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"1b1ff5ccd14147ea971879bf82e54780",4,"3",2,3,2,2,2,2,2,2,2,2,2,2,2,1
"1b233cd5eb5b438e805f2e541344a522",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"1b2a1dd8c61d47d99f229fec9267bd22",7,"1",3,3,2,2,2,2,2,2,2,2,2,2,2,2
"1b315a8237ee42d9936b5115c9b76c1a",1,"1",4,1,2,2,2,2,2,2,1,2,2,2,2,2
"1b599a7d26094ccaadac933ba550fd0a",3,"1",1,1,1,2,2,2,2,2,2,2,2,2,,2
"1b6c16815b70461dbde0af4dbea1bc68",2,"1",4,1,2,2,2,2,2,2,2,1,2,2,2,2
"1b8f63cdd081456c8598deeab3c32140",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"1ba46e5f44f84f31936a8e9e2d8f7e49",1,"1",4,1,2,1,2,2,2,1,2,2,2,2,2,2
"1bf9208ea3ba4e8fa359969292351972",4,"2",6,1,2,2,2,2,1,2,2,2,2,2,2,2
"1bfa24d291f74f478080a5e0b0c2316d",1,"1",4,4,2,2,2,2,2,2,1,2,1,2,2,2
"1bfd952f27704db5aa96059df2731fa2",1,"5",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"1c287823471441bc9a6706f55636bfbb",7,"2",3,4,2,2,2,2,2,2,2,2,2,2,2,1
"1c510d719fcc4e01ba4f19ddc878f6f2",1,"11",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"1c64eb05ca32403da6621f5e94d55910",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"1d1479037cf346309a388e4c21df5835",1,"2",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"1d179e34397249688d8b0b57232a08b9",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"1d3e82924a9d449ab1ff8838a10ed95b",4,"2",1,4,2,2,2,2,2,1,2,2,2,2,2,2
"1d4074d445f240d7a6ee9c65d83b920f",1,"1",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"1d5566b18e9d4d44a0aa67e3b1d07051",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"1d5db1452c134d13a766ce2d80347a47",1,"3",4,4,1,2,2,2,2,2,2,1,1,1,2,2
"1d7dd463d9cc43f587aee7e7e1995a35",7,"10",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"1d84f4637473454a98d77f5d98cc4fd2",7,"1",3,3,1,2,2,2,2,2,2,1,2,2,2,2
"1d8871f1764249158f6fd0c5bf6e97b7",1,"1",4,4,2,2,2,2,2,1,2,2,1,2,2,2
"1d938aa42c73429e9889c7a86cedaa2f",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"1d98098213a349f1852ee5bd9db570cf",4,"2",2,4,1,2,2,2,2,2,2,2,2,2,2,2
"1d9e7c2ca373492bbd6da273b791c7be",3,"2",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"1da6a4c9a49946e897870386d4be2c8b",3,"2",6,1,2,2,2,2,2,2,2,1,2,2,2,2
"1da7a78f4a3348b9804b7159f8e18c98",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"1dcf29bde5ad4b38bfaca4a5f224acdc",1,"2",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"1dd61fdf96334543aebada64e960f897",1,"1",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"1ddfeff49903462293869d882e446f43",3,"1",2,1,1,2,2,2,2,1,2,2,2,2,2,2
"1de029ce91744778826d44fd2ccc246e",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"1de6522cd7b14e11841c8c5d4f25e211",3,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"1de958bacd3d4eeb82a70d6620757f8f",7,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"1df0145a0ab24b12a2d71a32368f7c20",4,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"1e26128cba484124b97bec4bf39e776b",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"1e54026f09fa40988087510deea90f46",3,"1",2,3,,1,,,,1,,,,,,
"1e56d33526fb49769284e77f0e5dad9a",3,"2",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"1e603a50fb0842b7b442cb034660f8ff",4,"1",6,4,2,2,2,2,2,2,2,2,1,2,2,2
"1e67060d19bd4d0fa4d5116580862414",1,"1",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"1e6d3e4b71e8433ebec03f89d6b099b9",1,"1",4,2,2,2,2,2,2,1,2,2,1,2,2,2
"1e77f798054d471ab8bd2f11036942ad",1,"8",4,4,2,2,2,2,2,2,2,2,2,1,2,2
"1e796e9fa1c64e16943f69008601d15b",3,"2",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"1e99e5da500a4d44aef666fb07a8d0d2",4,"1",2,4,2,2,2,2,2,1,2,2,2,2,2,2
"1eb28777f39148c7a2a3a36617f9a251",7,"4",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"1ec5f5dabb5c49679ddd4a558120328d",3,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"1ed5c910418a4333a97bc91869250c15",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"1ee1ef1774294ebe8767b0cf2f71cb8a",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,1,2
"1ee466cb73bb431abc6c0704ce7a012d",3,"2",3,1,1,1,2,2,2,2,2,2,2,2,2,2
"1ef4272d96c04493bc66559cc7f9cd98",3,"1",3,4,2,2,2,2,2,2,2,2,2,2,2,2
"1f0b5aa37fca42318a4ffedde0f6fed5",1,"4",6,1,1,2,2,2,2,2,2,2,1,2,2,2
"1f13028b882145f1904e9519ce5f1d68",7,"2",2,2,1,2,2,2,2,1,2,2,2,2,2,2
"1f19f2165bba4e73aac18269975c88ea",1,"1",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"1f4d227ab74a442786bdcafb290b6a12",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"1f5ce03f97d9472a9103a6dc7a53b304",1,"1",4,4,1,2,2,2,2,2,2,1,2,2,2,2
"1f9c7edda3584270b8139bfb81fef543",1,"2",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"1fa199cd9d254cd08573b777195caae0",4,"2",1,1,2,1,2,2,2,2,2,2,1,2,2,2
"1fad9c71612d44ec8214de7094eecb27",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"1fb71e7cd7cb4488a4a64e121fc228a3",7,"1",3,1,1,2,2,2,2,1,2,2,2,2,2,2
"1fc2bc11ac134c4d8d44c899ae31c47d",3,"2",3,2,1,2,2,2,2,2,2,2,2,2,2,2
"1fd70b9e35aa4cd6b25cbf59492adbd6",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"1ffede5b0b0b47e7ad8c4596a2ddb87e",4,"2",1,1,2,1,2,2,2,2,1,2,2,2,2,2
"20184a85eee84d088e2c6d4e22b6e8b2",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"2054b9a40e36438d9a3e7b9c3d796249",4,"3",1,1,1,1,2,2,2,2,2,2,2,2,2,2
"2062fd74021e4fdc81f6dc28ca48674c",3,"1",2,1,2,2,2,1,2,2,2,2,2,2,2,2
"208d9ccc80f049a29320cb05f3bb6ea2",7,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"209b4a20b2974b4cb856b78659b82112",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"20eff2f68f514a169a4d565c7e03c714",1,"3",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"21228dd963014e41a1abc66bc2e70d39",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"21356128700341afab4bae888ad2f981",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"213e685c665441c1a77464e5790d4d39",3,"1",1,1,1,2,2,1,2,2,2,2,2,2,2,2
"215eced7f754465182ee352aefe848a0",1,"7",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"217a20d82c0446a4928918df038adca4",3,"7",1,2,1,2,2,2,2,1,2,2,2,2,2,2
"217f9496103b47e39d7c19fed9636482",4,"1",4,4,2,2,2,2,2,2,2,1,2,2,2,2
"218810d762ab4dc6923183e4455c9cb4",4,"1",4,1,2,2,2,2,2,2,2,1,2,2,2,2
"218ef963d2584ed5809a0223c8f07994",1,"1",4,2,1,2,2,2,2,1,2,1,2,2,2,2
"21a4261044b5494baad7011317d67ad8",4,"1",1,2,2,2,2,1,2,2,2,2,2,2,1,2
"21af07d78ce04063a86281f45e4277be",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"21b39e42a3fe417d8faac9e6f130d7fe",4,"1",1,4,1,2,2,2,2,2,2,1,2,2,2,2
"21b849069dbf4fd496fd37c1660cda62",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"21c1e89cf5b74595b06ebbd7bc9271c8",4,"1",2,3,1,2,2,2,2,1,2,2,2,2,2,2
"21edfe97cd3b4d8b95d3bf4876da3784",1,"2",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"220e6e6cd04e48fda927b0736a33769f",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"222fb7e72b764d618cdb129c1097002e",4,"8",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"22332408a42c448fa7ac8f958aea186f",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"225eff3a30f74df8bb7cdcb2e8b53e7c",1,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"2266b696a04b4575886b75a1ad1092aa",1,"2",1,4,1,2,2,2,2,2,2,1,1,1,2,2
"22750893266c4435af80e032a5e7b47e",2,"2",6,1,2,2,2,2,2,2,2,2,2,1,2,2
"22774e78ebc7419585623a08408c8f96",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"2279a0d187384ac491f8c51a8fab14a0",3,"1",6,1,1,2,2,2,2,2,2,2,2,1,2,2
"2280f98ac1154da5a0ef0da8b4a4f4bb",1,"1",6,4,2,1,2,2,2,2,2,2,2,2,2,2
"22844fe158ea44cfae5adc224aa11ad0",3,"2",3,1,1,2,1,2,2,1,2,1,2,2,2,2
"22a58a22dae74065b1677bf5ab72c137",7,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"22d8f0b251ec485696b45326748c7d05",3,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"22e8ccfb668247c6bad0bc259eb4dff6",4,"1",1,4,2,2,2,2,2,2,2,2,2,2,2,1
"2333ca9510e4498f8d54172fa9728246",4,"1",3,4,1,2,2,2,2,2,2,2,2,2,2,2
"2347da6cb24c4be0afebe738c920950f",1,"1",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"2353319aa97d462c9e3c06c17aeb4da9",3,"2",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"23565eb411ee4d4fa2184a26d4c6fa91",1,"1",4,4,2,2,2,2,2,2,1,2,2,2,2,2
"236a304fee1f4de29bda56006ce6d313",1,"2",4,1,1,2,2,2,2,1,2,1,1,2,2,2
"23aacb17c7d14b7587e396301439e9b1",1,"1",4,1,2,1,1,1,2,2,2,2,2,2,2,2
"23b418ce7f8f4276aa4df9c04473aded",3,"9",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"23c108ade72a47ee966e7552f5f47721",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"23db11534e2c4249b81c216e8b966629",1,"4",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"23f174f359df441baa0a8f74e693287b",7,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"23f4edd97e1c4a6490f1029959d2b448",4,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,2
"2411b6aa51194cc7bd8042149b27bd50",4,"1",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"2421880afd1f46b190f4732fc8e5e835",3,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"242af9ef9b9949eaab0e473b709c427c",7,"1",3,3,1,2,2,2,2,2,2,2,2,2,2,2
"242bbe13d9f14404a1910a49c7472422",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"242f1a71e8a849a19b74d971b9696d78",1,"6",1,2,2,2,2,2,2,1,2,2,2,2,2,2
"2464568170274d39ab9d651278074f19",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"24e7263069f047278cece7ede45d45e6",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"24fa880a1a404aa5a78a631de175cfc2",1,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"2538dc9a5ee14cf9bd40d77d9dc8fd6f",4,"1",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"2560e1f4097c422e87be78db2325d8c3",7,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"2570caa433474d98928ccd781062d647",1,"1",6,2,1,2,2,2,2,2,2,2,2,2,2,2
"25a28d50ed314dc893201f8618e8016c",4,"2",1,4,2,2,2,2,2,2,2,2,2,1,2,2
"25a7e21d7611402293c81b697f449178",3,"1",3,1,1,2,2,2,2,1,2,2,2,2,2,2
"25c1e14ebc92478c9687b83c28f200c7",1,"1",4,4,1,2,2,2,2,2,2,1,2,2,2,2
"25c2024587844800b222361a9ab26749",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"25da72740d9c431ea4c8b8fe867f3a07",3,"1",3,1,1,2,2,2,2,2,2,1,2,2,2,2
"25dc375c204c42e39c18b99f42fc1778",3,"1",2,1,1,2,2,2,2,2,2,1,1,2,2,2
"26044ee7130241baba4bdc7a96acea48",1,"1",6,2,1,2,2,2,2,1,2,2,2,2,2,2
"26200519fc50421e9124dc3852fa642b",3,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"263386962d864374a0b0a547ec62a350",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"26368fde9fa44dd19e101c0b2efaebf0",4,"1",2,4,2,2,2,2,2,2,2,2,2,2,1,2
"2641680671474fe9bcaa1400527c6fad",1,"2",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"2647383402b94a0ab2a5c9833b84ab94",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"264b7a9fbdbc44c6898a02a98b23f99e",1,"1",4,1,2,2,2,2,2,1,2,1,2,2,2,2
"2651254af3e44058890c9eb3c3409a41",3,"5",2,4,2,2,2,2,2,1,2,2,2,2,2,2
"26559ff43fd74a9b91c0dab89a1e5e1a",1,"1",6,2,2,2,2,2,2,1,2,2,2,2,2,2
"26632ef456944935a402d8947d1a2c3b",3,"5",3,1,2,2,2,2,2,2,1,2,2,2,2,2
"2668508cadbf4cfbb5d1b183c94e2df7",1,"4",4,1,1,2,2,2,2,1,1,2,2,2,2,2
"2677113d57394f6ab63d882b90de3cab",4,"2",2,3,2,2,2,2,2,2,2,2,2,2,2,1
"2679d8e3f29c45da958667e8eb732ac6",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,1,2
"2685a33ecb68466d999caae3bdbdd921",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"2699e718776c46c3bce1a0e2bec03fce",1,"1",2,4,2,1,2,2,2,2,2,2,2,2,2,2
"26a5c6486a864323ad6c4c5609dcd6e2",4,"1",2,4,1,2,2,2,2,2,2,1,2,2,2,2
"26df7db98a224f2d8cc3df26834c8cb3",4,"1",1,2,2,2,2,2,2,2,2,2,2,2,2,1
"26fd29cb66cb42188654bd687cc1bc49",7,"2",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"27097004d4f94669ae340ca26746683a",7,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"2715f05e4bf74f6ab35ff0768a856cb6",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"27237f19b78242dbbc6cb7d6b3b68dcb",1,"2",4,4,2,2,2,2,2,2,1,1,2,2,2,2
"2741e17f8d1b49c185021ec0e626861b",2,"1",3,1,2,2,2,2,2,2,2,2,1,2,1,2
"275105346d6546298931c7fc48c2180b",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"27601ff81e98425c8616230962088eb4",2,"2",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"276430fd8d7e4c538fcf6a118cc79610",1,"2",4,1,1,2,2,1,2,2,2,1,1,2,2,2
"277509c12a5148299027784fbb1bfd7c",7,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,2
"277c319e936645189c0663410f818f91",4,"1",1,1,2,2,2,2,2,2,2,1,2,2,2,2
"278f265f66af4decb24250d3bf8660af",3,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,2
"279ea3f4cec74bc8b427913dbdf52218",6,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"27a093bc2d67470cbe5e4924512c041c",1,"2",4,1,2,1,2,2,2,1,2,2,2,2,2,2
"27aef0587e66425bba00b0b95bbae4d2",3,"1",3,4,2,2,2,1,2,2,2,2,2,2,2,2
"27b67fdbc2714612b5230aff5b13d30b",3,"1",1,1,1,2,2,2,2,2,2,2,2,2,1,2
"27b6e91ecead43f9b441b684d9d0bc6d",7,"5",3,3,2,1,2,2,2,1,2,2,2,2,2,2
"27c63ae2e23b464bb4b4761b51f89625",1,"5",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"27ce738560f943668b37d06deeba9ce9",3,"1",2,2,2,2,2,2,2,2,2,2,2,2,2,1
"280407199a6e4a3a98802ff094d8067a",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"281285cc889c4acfa7db3eaeb3bc8f8c",7,"7",6,2,2,2,2,2,2,2,2,2,2,2,2,1
"281c1e9727e24f3ba38cd4bdaec4edf0",3,"2",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"284476b0690d4911a73aef0c8f2ce96f",7,"1",3,1,1,2,2,2,2,1,2,2,2,2,2,2
"2845cc47e5704aa9ac7cdf15776878c0",4,"5",2,1,1,1,2,2,2,2,2,2,2,2,2,2
"284b713e357144edb64d95deab3d0d6b",4,"2",1,1,1,2,2,2,2,1,2,1,2,2,2,2
"2858bff25590478ea65c2b384ddf1351",7,"6",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"286fb3a948f0476582bda5f78b7d1a5d",7,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"28903024ec5c400c83377c8415c3f5a1",7,"1",2,4,2,2,2,2,2,2,2,2,2,2,2,1
"28a179792a564fd496adc09a3de78988",4,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"28a4313be38741dcbc036222837ce05d",2,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"28a5169634564a4eb24773c42a88e997",1,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"28b00383e78549e59d1653af0d7a1105",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,1
