"hhid","childFoodDiversity__id","T2_c","PID"
"eda7a882787d497d9bc3c24e5f22d88c",3,2,3
"eda7a882787d497d9bc3c24e5f22d88c",9,1,3
"eda7a882787d497d9bc3c24e5f22d88c",1,2,3
"f039e6ecc301466ba007e6b22477de34",11,3,5
"f039e6ecc301466ba007e6b22477de34",15,2,5
"f039e6ecc301466ba007e6b22477de34",19,4,5
"f039e6ecc301466ba007e6b22477de34",13,3,5
"f039e6ecc301466ba007e6b22477de34",1,4,5
"f191756a80324e25b01790c978b1d379",2,7,9
"f191756a80324e25b01790c978b1d379",15,,9
"f191756a80324e25b01790c978b1d379",3,5,9
"f191756a80324e25b01790c978b1d379",1,7,9
"f191756a80324e25b01790c978b1d379",13,6,9
"f191756a80324e25b01790c978b1d379",9,4,9
"f191756a80324e25b01790c978b1d379",4,3,9
"f191756a80324e25b01790c978b1d379",22,,9
"f191756a80324e25b01790c978b1d379",11,4,9
"f19ce505a0cc4c2eac666384f3a1e63f",3,5,3
"f19ce505a0cc4c2eac666384f3a1e63f",11,5,3
"f1bc09d2cd8248a4b51acf32675c8fd8",3,4,4
"f1bc09d2cd8248a4b51acf32675c8fd8",11,7,4
"f1bc09d2cd8248a4b51acf32675c8fd8",1,3,4
"f1bc09d2cd8248a4b51acf32675c8fd8",4,1,4
"f1ca5df50c404322be72366e98f58e57",13,4,6
"f1ca5df50c404322be72366e98f58e57",1,4,6
"f1ca5df50c404322be72366e98f58e57",19,7,6
"f1ca5df50c404322be72366e98f58e57",4,5,6
"f251776e3c7940e4ab08d6ab7f751546",1,5,7
"f251776e3c7940e4ab08d6ab7f751546",11,3,7
"f251776e3c7940e4ab08d6ab7f751546",5,1,7
"f2880eff0ac94a07985b2bfa257e743d",13,7,5
"f2880eff0ac94a07985b2bfa257e743d",23,14,5
"f2880eff0ac94a07985b2bfa257e743d",11,2,5
"f2880eff0ac94a07985b2bfa257e743d",1,3,5
"f2880eff0ac94a07985b2bfa257e743d",19,2,5
"f29a37bd413c46228e1b55e6b3aa6a9c",1,5,3
"f29a37bd413c46228e1b55e6b3aa6a9c",3,2,3
"f29a37bd413c46228e1b55e6b3aa6a9c",8,3,3
"f29a37bd413c46228e1b55e6b3aa6a9c",13,5,3
"f29a37bd413c46228e1b55e6b3aa6a9c",19,1,3
"f29a37bd413c46228e1b55e6b3aa6a9c",11,1,3
"f3b1f16c05bb4869a9905606043be3aa",13,5,6
"f3b1f16c05bb4869a9905606043be3aa",8,,6
"f3b1f16c05bb4869a9905606043be3aa",4,4,6
"f3b1f16c05bb4869a9905606043be3aa",3,7,6
"f3b1f16c05bb4869a9905606043be3aa",1,3,6
"f459d97cb9984f9986be95933cc389c2",3,7,9
"f459d97cb9984f9986be95933cc389c2",1,3,9
"f459d97cb9984f9986be95933cc389c2",15,4,9
"f459d97cb9984f9986be95933cc389c2",4,3,9
"f50a6e5cae3b4f758031b1a5daa5c0a5",19,3,4
"f50a6e5cae3b4f758031b1a5daa5c0a5",11,4,4
"f50a6e5cae3b4f758031b1a5daa5c0a5",1,7,4
"f50a6e5cae3b4f758031b1a5daa5c0a5",13,5,4
"f50a6e5cae3b4f758031b1a5daa5c0a5",12,7,4
"f5115db079e542e88d73985eb5d2d025",11,4,8
"f5115db079e542e88d73985eb5d2d025",3,3,8
"f5115db079e542e88d73985eb5d2d025",1,5,8
"f51306b5fd544fe785a872493153c6f0",1,7,11
"f51306b5fd544fe785a872493153c6f0",13,7,11
"f5302683689d4352b65264e175836ca6",3,3,3
"f5302683689d4352b65264e175836ca6",1,4,3
"f5302683689d4352b65264e175836ca6",8,7,3
"f5302683689d4352b65264e175836ca6",10,2,3
"f5302683689d4352b65264e175836ca6",4,4,3
"f58f65df73064742a85798aab0193743",12,7,8
"f5a441ac9a87495d853bf2509988c853",14,1,4
"f5a441ac9a87495d853bf2509988c853",11,1,4
"f5a441ac9a87495d853bf2509988c853",4,1,4
"f5a441ac9a87495d853bf2509988c853",19,3,4
"f5a441ac9a87495d853bf2509988c853",3,3,4
"f5a441ac9a87495d853bf2509988c853",5,2,4
"f5a441ac9a87495d853bf2509988c853",1,2,4
"f658cad1f5744b429cae49998c1db35b",3,5,8
"f658cad1f5744b429cae49998c1db35b",1,2,8
"f658cad1f5744b429cae49998c1db35b",5,1,8
"f6af646d608c4b40b033e98dab656713",13,2,8
"f6af646d608c4b40b033e98dab656713",3,5,8
"f6af646d608c4b40b033e98dab656713",11,3,8
"f738b1d171bc4e4f9c88e2bd2f503ac3",3,3,10
"f738b1d171bc4e4f9c88e2bd2f503ac3",1,7,10
"f738b1d171bc4e4f9c88e2bd2f503ac3",6,4,10
"f738b1d171bc4e4f9c88e2bd2f503ac3",11,7,10
"f739e1e5139c4dfb9ffcc712989a5d76",1,4,4
"f76aca219adc409d9811604e49e5297c",5,4,4
"f76aca219adc409d9811604e49e5297c",11,5,4
"f76aca219adc409d9811604e49e5297c",1,7,4
"f76aca219adc409d9811604e49e5297c",13,6,4
"f770c69110e44c84b7871656d407e6f1",12,7,11
"f770c69110e44c84b7871656d407e6f1",4,2,11
"f770c69110e44c84b7871656d407e6f1",13,7,11
"f770c69110e44c84b7871656d407e6f1",21,7,11
"f770c69110e44c84b7871656d407e6f1",14,7,11
"f770c69110e44c84b7871656d407e6f1",1,7,11
"f792317fc83b47f0ae350754aae1a105",11,5,12
"f792317fc83b47f0ae350754aae1a105",15,7,12
"f7b0dffacb634af08f2bd375a8cc28e9",3,7,4
"f7b0dffacb634af08f2bd375a8cc28e9",19,7,4
"f7b0dffacb634af08f2bd375a8cc28e9",15,3,4
"f7b0dffacb634af08f2bd375a8cc28e9",13,4,4
"f7b0dffacb634af08f2bd375a8cc28e9",11,7,4
"f7b0dffacb634af08f2bd375a8cc28e9",10,1,4
"f7b5eda52ff64cd3aea819a57ef62491",9,2,8
"f7b5eda52ff64cd3aea819a57ef62491",3,4,8
"f7b5eda52ff64cd3aea819a57ef62491",1,3,8
"f7b5eda52ff64cd3aea819a57ef62491",23,7,8
"f7b5eda52ff64cd3aea819a57ef62491",22,4,8
"f7b5eda52ff64cd3aea819a57ef62491",4,2,8
"f7b5eda52ff64cd3aea819a57ef62491",11,3,8
"f7f20969c23a4fe89435048dee782205",19,7,4
"f7f20969c23a4fe89435048dee782205",3,4,4
"f7f20969c23a4fe89435048dee782205",1,7,4
"f7f20969c23a4fe89435048dee782205",11,4,4
"f8b64aabc1994c2da7b35c763ac02d0c",1,7,9
"f8b64aabc1994c2da7b35c763ac02d0c",12,7,9
"f8b64aabc1994c2da7b35c763ac02d0c",19,5,9
"f8b64aabc1994c2da7b35c763ac02d0c",9,3,9
"f8b64aabc1994c2da7b35c763ac02d0c",4,4,9
"f8b64aabc1994c2da7b35c763ac02d0c",11,5,9
"f8b64aabc1994c2da7b35c763ac02d0c",15,7,9
"f8b64aabc1994c2da7b35c763ac02d0c",13,5,9
"f8d0cdee6f1b46428fa3f2aaca343443",23,2,9
"f8d0cdee6f1b46428fa3f2aaca343443",1,6,9
"f91d84ccaf7f4703b64bd4f4b962e14c",4,4,6
"f9acae4d32c3460ca1aee792155649c0",10,7,7
"f9acae4d32c3460ca1aee792155649c0",6,2,7
"f9acae4d32c3460ca1aee792155649c0",4,3,7
"f9acae4d32c3460ca1aee792155649c0",1,7,7
"fae1214286aa4c6cb8c95f9c3864a91d",5,2,7
"fae1214286aa4c6cb8c95f9c3864a91d",1,3,7
"fae1214286aa4c6cb8c95f9c3864a91d",3,2,7
"fae1214286aa4c6cb8c95f9c3864a91d",21,7,7
"fae1214286aa4c6cb8c95f9c3864a91d",22,,7
"fae1214286aa4c6cb8c95f9c3864a91d",19,7,7
"fae1214286aa4c6cb8c95f9c3864a91d",6,1,7
"fb3f4f0bf8914135b43154c33db570af",11,4,13
"fb3f4f0bf8914135b43154c33db570af",10,2,13
"fb3f4f0bf8914135b43154c33db570af",13,2,13
"fb3f4f0bf8914135b43154c33db570af",1,5,13
"fb3f4f0bf8914135b43154c33db570af",19,7,13
"fba4d7e39eea45a9b62044c76d6ded3f",11,4,3
"fba4d7e39eea45a9b62044c76d6ded3f",1,7,3
"fba4d7e39eea45a9b62044c76d6ded3f",5,5,3
"fba4d7e39eea45a9b62044c76d6ded3f",13,7,3
"fba4d7e39eea45a9b62044c76d6ded3f",23,7,3
"fbf0e22f82ce426595c83c236a69796b",1,7,8
"fbf0e22f82ce426595c83c236a69796b",7,5,8
"fbf8f05d30f94fd095971e1f3eb08cfb",4,3,16
"fbf8f05d30f94fd095971e1f3eb08cfb",5,7,16
"fbf8f05d30f94fd095971e1f3eb08cfb",1,4,16
"fc417e42804848a0a93e0e54f176a90f",1,2,9
"fc417e42804848a0a93e0e54f176a90f",11,2,9
"fc417e42804848a0a93e0e54f176a90f",23,2,9
"fc417e42804848a0a93e0e54f176a90f",19,1,9
"fc417e42804848a0a93e0e54f176a90f",16,2,9
"fc61f28ff75e41a28e4202e2a6fa55c2",22,0,8
"fc61f28ff75e41a28e4202e2a6fa55c2",1,3,8
"fca022dd577a4a61bfb846d1e4c486dd",2,3,4
"fca022dd577a4a61bfb846d1e4c486dd",23,7,4
"ff75528be9d54f6d810710b90fa41ea7",3,7,10
"ff75528be9d54f6d810710b90fa41ea7",1,2,10
"ff75528be9d54f6d810710b90fa41ea7",11,4,10
"ff75528be9d54f6d810710b90fa41ea7",4,1,10
