"hhid","IncomeSource","s11q04"
"2ada189776a548d89a6c2f2bff16b5c2",21,2
"2aec52ee5834414abf0b648fd8248ac4",21,2
"2aee74b721804ccca2432403b51cd36d",21,2
"2af8d5fd8b2a4458b30dddd1f3d5a9b8",21,1
"2afa53514ef44be0bb7140cfd74c1d38",21,2
"2b11ec128a1249a9aaa725d1ab17bf15",21,2
"2b158ee9160b4b6380262b810b96eaf0",21,2
"2b188fbe6b7d4db19e4f8e0ff91d4620",21,2
"2b330288fe5e430d97c750ee7d86941d",21,1
"2b5700c4ed5e4ec8997a4236831cf10e",21,2
"2b746e4a31414a8182d62f080eb05b40",21,2
"2b7afe6f631548f48a9cfcb272c63cad",21,2
"2b80b3ba5e2a48028b2fdff1c0491d2c",21,2
"2b881b680b65407e8de6fae209a281c1",21,2
"2b97e7e06f6641feb008f820fcd27c45",21,1
"2b97ff1426c44de289a445eded0ccb86",21,2
"2ba53240d78141a3b9617b79d9ac92be",21,2
"2bb93f7c98f748c88e4ed683a0aa0df0",21,2
"2bc61f86f4464846a8be939b5d6326db",21,2
"2be7329e10e5476cb60c21b3be722468",21,2
"2bec695a80774434b93d95a49dfced8a",21,2
"2bf703d574344f36a037c7d7c64b5c01",21,2
"2bfb2d5d0484428fb2747b0cecd88b2b",21,2
"2c0855f44ac340e2b0988c8dba22d4df",21,2
"2c1a9a99c4364fa68ae89bf2ecf7eeb8",21,2
"2c3db9307a7c4219aafb679d36f2be09",21,2
"2c43e276f7e94ef0af1888f2b51277c0",21,2
"2c61df53e09649b49a7da037174d0996",21,2
"2c6a0b01f8df427f944dc88e15550d44",21,2
"2c6cf92c21274e9a8650c9abd793f796",21,2
"2c86f891acf047ed8097ca1b4e2755e6",21,2
"2c8e03b857bc459fb92fac9045dbcacf",21,2
"2ca559391bad4f74a1c81b90c85d20da",21,2
"2ca89116526a4a69a090fcf154b3a068",21,2
"2ca912983d754b249b3e22257429128f",21,2
"2cb1f00388b745698cde84ee0091c1e5",21,2
"2cb797850b334f1e92c87498fc06141f",21,2
"2cb7f630fc0a4e25bc66894bbe872f42",21,2
"2d020c466a584f56bb8428dc7d613986",21,2
"2d2c5254d89d44a281918e10f477b1b8",21,2
"2d2e8f9e6d8e4e2892346c42fb30b271",21,2
"2d305d696eb545dabe6f90063342cdbc",21,2
"2d6b5d1b5929451998ee1d8302f0db26",21,2
"2d761d92f0234df79a38b7b53f7cfbeb",21,2
"2d8d01b938b04be8a21c937276f4a851",21,2
"2d9fb7ca4e764d448ca445f70e9378db",21,2
"2da33216d5e64e8b94e4c7978389945b",21,2
"2da3f0f2a4554941a479fee7d23a928c",21,1
"2db9bb876ffd4de3bf35e7b4c6d03c86",21,2
"2dccaa73a2344662a2071d34410deac2",21,2
"2dceb45728754beda164191fb0329348",21,2
"2dd7cb3b539646448126ab47c51525c1",21,2
"2e005c9d33a1496889bc2668de51f031",21,2
"2e6e5bbd66054d36a44f4aa2d3f97ab0",21,2
"2e856f1055a9440ab29a01767377b8a8",21,2
"2e93c77dde734e4f8e2bf910deae99e6",21,2
"2e9733cda05240f49b924ecbf59345f8",21,2
"2ea2a43b1e1943c7bdc4c6e239b5f390",21,2
"2ebeec35d766400bb532f402fe7533dc",21,1
"2ec800b691134a6db7779b2dcac5099b",21,2
"2ef39f0a550b480b93b1cf6cc45a6768",21,2
"2f144f92a2b64dcdb520dec89307cd53",21,1
"2f67bb8389de463ab688583c2d2e587b",21,2
"2f68b099c50d417c83a3e0635884ecdb",21,2
"2f6ccbe630f34e69950cf19e39da7897",21,2
"2f88edce67b24f7c8fdcb7ac4193e4d1",21,2
"2f949f34cc564134a80b1ae768b8044e",21,1
"2f9952ff230e43e5a88870c5dbaaa325",21,2
"2f99cc17b95e4975831157be7e36c887",21,2
"2fad42e069bc436ebc6e2fcfc7cc83d5",21,2
"2fb38936615b4db3a67d76b621284603",21,1
"2fbcb4058ac741b1824b5549f01cc8ea",21,2
"2fca548371394d989c42a2857d246721",21,2
"2fd49877045b4ddaa361065cb2f763b0",21,2
"2fdef796914c4c00a3f3164e76f43b57",21,2
"2ff16b6c314f401c91cfc00c577ff2f4",21,2
"300de668bd2f4192b0fd5af97ba22f1f",21,2
"301490cbb230436387d327b067738728",21,2
"30322018c45f4c6b95cec1f96fbea405",21,2
"30477ce0dc9d465dae89d2011c010da3",21,2
"3070915a431846e28dcff9ead5b40482",21,2
"308f33600cbf4f14988e57d6c5d5d4dc",21,2
"3092993cea854e41a868b870ae3c6c11",21,2
"30b36dc4f6bb4416970bd6680d83fd5f",21,2
"30ddabec2c5944838789dacbaf8846b3",21,2
"30fd059d28da4805b36fe8b0e8e389b2",21,2
"310356da4c8a4ea08d7fc34f77d68fec",21,2
"313d5c0c109b409cbefd0bbd0edda0ef",21,2
"314e0394767143658917172c39cd8104",21,2
"3186525b4ddd43b1a71a759e7090dc38",21,2
"31a28b3746724f9d8c45280f0665e0cd",21,2
"31a380eb55f54da7a140b4fa43663356",21,2
"31a6de82f8264ce883f48e847dc45c48",21,2
"31acd897c3d24c3fab2723e50152c386",21,2
"31ad2ecbbb2b415fbe958982b5502c35",21,2
"32145ef73438466dbbe4b732b3750c70",21,2
"32272b79d5e24586980bc3fcc226e34a",21,2
"322c45f1688046189f475c05d96480a5",21,2
"325c40ba1d1048148d7f34c0354af262",21,2
"325f1113c3b448de8acd2a5f8453b98a",21,2
"326cfa25f0a54505a7a8526f4d9dfd21",21,2
"3270d977d6a2433e8686c62b9128713c",21,2
"3286a3c37b804f8c8d02a3193383a3be",21,2
"3290dc38c12b4bdf8a98096dc5fce083",21,2
"329cfc32423747e2a8ae5a3384a858aa",21,2
"329f52994cea49f4b47bbfd5b2fdcf96",21,2
"32a33545ccab4a899b9d087573f4aa2f",21,2
"32c5d81512f14980ae02591ccf41dc9c",21,2
"32dd7b6c6bde4c1a80d67fc52dea5f02",21,1
"32de07e83cd04c1986535b1731f9db05",21,2
"32e86c42baf14a2a80377b9206c590f0",21,2
"33432ba5d808486ca9a0dc3ff2fc8864",21,2
"336eaf99465645a9a411f706b1eefd43",21,2
"33a6238ec98a4acb847dfbae8aa40837",21,2
"33af3617495d4f3f80a818e50cceb735",21,2
"33c7964fa7204590af3946a5efff2be6",21,2
"3400615dacda4c37915779e136c3994c",21,2
"341ef9934a084507a5f4744b74088cf2",21,2
"342c733cafbc4e68923e2a8ab905fc89",21,2
"3431ae3c4f4c4c0381f084737f81e258",21,2
"343c4a71954644129e20683fce734b24",21,2
"344fd6f624a940098ce14612c4439ed4",21,2
"3453773ffb6941b089ee7f38a4653c85",21,2
"34596ad80dd949dab8419c2ca8144e61",21,2
"345a78a0741b43f8b7d3d9742e72445a",21,2
"346551f3a12a4222bbf90873d4a6aa4a",21,2
"3474cc69cdff415caa14e6004ff01ed3",21,2
"34a5c812c72f4dc9bcf84472f14ca2c9",21,2
"34aa6ac92c97484a915e9d8745ca7cc1",21,2
"34ab177d08094b66a890dda0e33da027",21,2
"34d3008e4147442c9bee92210f59742a",21,2
"34d45667ceda48fb90f63973cba4bc7d",21,2
"34ebc424a83444a783220940c21e3568",21,2
"34ef676aa0b34c10a12ed09074a1e280",21,2
"35232cfc63de4b84af547e8f4b5d5c15",21,2
"354e6c734d234ff4b700ac26b8eeb596",21,1
"354f0e8f814a487e8191d55a209d70db",21,2
"3550cf165cdd4690b6f9810dad0153d5",21,2
"3553d7dac7244def904dd565c58663db",21,2
"3556428069ca4b4bb57808925da8a4be",21,2
"356ec8127c864861b595272b36ccf1d3",21,2
"35711b5f62334d8fa30148ea5f65e6da",21,2
"35909e3321914d778d4b3c5f610ce880",21,2
"359e3e456e484fba8d0e3d3d65b441c9",21,2
"35a4759799a64403abcf6f526479d782",21,2
"35d1dfa0832e47c68e1fdda5ba895050",21,2
"35ed3b24db664eb2be9015916e928423",21,2
"35f1e64ed30a45d9b7dca8bf3521112c",21,2
"35f827395e5c46d4b16007db4604315f",21,2
"360de05557044ac08a7f3cd5639f5eac",21,2
"36186b7d4bee4d59b4ace3ace7b73b93",21,2
"36194e22c9c74182b0b2d6bac15feed3",21,2
"361e28eb6bfe488d87b0e3de8062f4aa",21,2
"367888d0a52c45f6aee11c663b86cd5b",21,2
"369270bfeb2444a0bce85ac5516b6cd5",21,2
"36a5b6e8217b47948c0841823775570a",21,2
"36badb2c6dc844c8a2cb27a16ed7b9cc",21,2
"36d9d14d7aa7487ca61a79d253be89ac",21,2
"36e21020385441a4bde81297a467feba",21,2
"372a7c27d1ac48de86483bb7e23ba930",21,2
"37303592e32e42d4b94aba1eaa18ce87",21,2
"374a067b48fc4cf4af08586aed7f24f2",21,2
"374bb0ca1784414a855cbda492271c85",21,2
"379e5ea7895b46a793034dee501de137",21,2
"37a582f68612486a8144cd0abe64262c",21,2
"37a91163feb84e6fa96a9cb6fb90fce8",21,2
"37cc1f4211c74fe8864dc44b67591f92",21,2
"37ced188b419478281bc403e3be1e44e",21,1
"37dc2bcafd9b45e685a377e807eb4cf9",21,2
"37f757786d654e0191319daad772971e",21,2
"3807ec44b939486690bc2bb5a6779537",21,2
"380bdacf70714f4ba70fade5a804c3cc",21,1
"382197af75104c469114b15db7361d0f",21,2
"382f2314c76c44f98155b7bea0e39654",21,2
"382fa15a185c4992a7a2d7fdb70f0db5",21,2
"3836197d0aa144d9aea4bbccc28232a2",21,2
"38367963c4864b9793cb18fd3856e567",21,2
"385ee20107e34ab1814d1afcafe49eac",21,2
"386cb080d63a4c8dba89c8608af0acab",21,2
"38a0ae63acdc42e4aae1d1a07d73515c",21,2
"38c783c5b9aa415ab3023259ddb1198a",21,2
"38cac2f27d8b4feeb489c8ef7548babe",21,2
"38cad17a27a24d5eac5472d9e1af1df4",21,2
"38caf316e0404a58b426eaff6b269196",21,2
"38d08be913a94b9ea0e69a5cf5145064",21,2
"38ed64d5fa9a4c94bd07de2b07c421cf",21,2
"38f7e480a8154b8484b69eebe79fad17",21,1
"39188f8ad93d48efb2c49ae5d71350bb",21,2
"391c2a4173344a90b21eda1858c4fd84",21,2
"3925514a64714a588609b3eaf92169b8",21,2
"3945193f68854c9f9a93210349e2967d",21,2
"39731c0d661f47acac082a42e4b35849",21,1
"3998acf0b37541a696331ea9c0a49b44",21,2
"39a269be347c444eb248f324f09fc9a5",21,2
"39cbe00bed7a4341bc8348f55423bfbe",21,2
"39cee976f2a74b2f8889a2e1ce75071f",21,1
"39dad293f52d4c3294f0b1ca697ede00",21,1
"39e0390acf4e4a9ab1afebf87d1caf72",21,2
"39ec9b23a35f43228f8de99fd28eb281",21,1
"39fffc7e84ed4f3199acc6c112eb51a1",21,2
"3a0b8d6cdee24c1998f7763da49e06ca",21,2
"3a1ce0010d774561bbc4052314eb7168",21,2
"3a5ff7fbc4804c359b81467f3ce2949f",21,1
"3a65779f731b448e8d12f09bb29ba1da",21,2
"3a79d4174ebf43b4b783108f54d0231b",21,2
"3a85a7c9c0b9470381a755a04d58867a",21,2
"3a89b9c182ff4e90a0e05e12162a5d56",21,2
"3a8a884f657b4259949ecb88b54d90bd",21,2
"3aa5e5cbfb294633b2b4c167e0c4dfa1",21,2
"3aa9eeb35ab44e60ac6dfc06d73e7f6e",21,2
"3acf3cc20c914c759c2d9c528bc0fb10",21,2
"3ae571b7c98e458b98d95c7e05887106",21,1
"3aec7ecba43443989a75d1c3fd5463e7",21,2
"3af1dbbc2d334e91b1857faade90d0b1",21,2
"3af922a9250b403a98d7efce390bb840",21,2
"3b27db69024a47d190143404f18a0cdc",21,2
"3b2a70b945384a5d894209539f276fa0",21,2
"3b397feb66ff42889dc28f84addf597b",21,2
"3b469b3a994f4617aaf0ec64d1483140",21,2
"3b4c9e74213b4746ab743a45cbdec108",21,1
"3b657795912345dc92979b423193b066",21,2
"3b73d33d086b4a2696d2210477d9c427",21,2
"3b771e3b521147a78aabfe4f41a1ce88",21,2
"3b773b98c3ad4c6ebd4e1ea8a03c1fc2",21,2
"3b7afc735dd7443cbf62384ac0da9184",21,2
"3b8bcb63695846fb8f842e485a129d7a",21,2
"3baf50e92b894c2ea14fc2c34b4a020a",21,2
"3bb537a34ec14d16bb9f3c8b5d66dd83",21,2
"3bd3331e5564403193d4ccbdd898b89a",21,2
"3bdd09d144684fb28754b1454f41fc8c",21,2
"3bf7e6062a9b41c5be8a57d035d4407d",21,2
"3bfbd631e58c4c448e1cff3de710dfc6",21,2
"3c09909a20c54f7e92e202daf8b4831f",21,2
"3c8ba24344824d54b6c1f0333c65ca86",21,2
"3ca1f6cfbb3c4909a72db3ba432a374b",21,2
"3cb01afeecc743ea8ccf3e8a7ee4afb3",21,2
"3cc22fa8718a49e486d06fed5e0fd16b",21,2
"3cef5a85600440cfa0e9eb58de06be2b",21,2
"3cfde9aa232e4385bea03a4dc84275cc",21,2
"3d2bf2ca3517452498a4f93b3fa712f1",21,2
"3d5c19ea73524c6f9a932a062e0b2b3a",21,2
"3d5fa3f997814abb94a865153a075f97",21,2
"3d633012f62f4a1693b032bb87573c1e",21,2
"3d8394fa93964ccf91ca85b0872b63cc",21,2
"3d9d0190b459497fae71e64c4fa3ce0f",21,2
"3dc7ce254b7f40b3b8ad153adf1d07a5",21,2
"3dd29de6cc6743fcaf101aeeef9dc8da",21,2
"3df98a8d27aa4974918ed1f31a7b906b",21,1
"3e0836777f5a495e9722b4ef679c327a",21,2
"3e147b9e732b405fb61098cbcc88c7b5",21,2
"3e27af60ec544b95b905a8859d6d0382",21,2
"3e3d3430f77540709618ff463bc590bd",21,2
"3e45507bc3f745d0adc74333eeed505d",21,2
"3e4c1cb508fe44b4b5898195d7bc941f",21,2
"3e521eb381f94e2cbbb76f0d95dec132",21,2
"3e6938ba187e4efb9e39e7b758d9ebfb",21,2
"3e8c75244fe04d3498a36b2a3a2e5e53",21,2
"3e9db702e60b4f03a8cdd827cd6a5d13",21,2
"3f03088b9f2d4a4bb17f4c2b08eb006b",21,2
"3f14bd097717442785a3064140a6f81e",21,2
"3f38c5710d7b49af8d286af9e12d4fef",21,2
"3f39cc086d5f4cd383549baf15963bec",21,2
"3f64e9dd8a444868825b5197a195a6eb",21,2
"3f6545afa9a540a78a150779fd1f095e",21,2
"3f6be250f7b94d28ad186199f50e03bc",21,2
"3f883779aa6e46ea96315b4730bdeb1c",21,2
"3f90136eef684fcaa9ba2f718da491a1",21,2
"3fbb9915c5764445beae0fa75a509187",21,2
"3fbba4bc945f48e5b07ccf0a706d2194",21,2
"3fe7a463a074406f82c1475a5c28e730",21,2
"3ff65bff324d43daaba32def1e823094",21,2
"4005ca994f814faabd4e69f7d2aacf9e",21,2
"401b7c77260b4e568263be05b47bfc5d",21,2
"403276b5d7af41ccbab65f788ad3fa48",21,2
"403c3e615b9044009f147033aa97dc0f",21,2
"40466451b19e45e3b302cd2e9f46fc10",21,2
"404b2c86291e436c8145265500cb41af",21,2
"4074d14cddb64a649e69a08c760028a9",21,1
"408b979bb12a41bb8fdb8c6e481cd23e",21,2
"40962e7d98c44c6aa00b36690238acb2",21,2
"409ea672a1d84860be324caaa49bfa01",21,2
"40a57ec658a24b558bb2970cefb571bf",21,1
"40a7cb2000e64811b60319f6b57612c7",21,2
"40a81ad95c0146408ed50a768977f610",21,2
"40c5813f797b4a6da49897941299545e",21,2
"40d651d26aa4403ca40fd52713d38ab2",21,2
"40d7b4caf61141c283c28cfc781b6434",21,2
"4103779cb40b4a70a530c2fe4af75b66",21,2
"41079cfa1859461f9c4c8839351886d6",21,2
"410ccdd68e694cad805ee3c3db209054",21,2
"41104a79c99f49ac83df63ff521ab038",21,2
"415955acb18846569b50042e9abfb8d4",21,2
"419ccafc23034660803d27943dc103b7",21,1
"41bb9a751f6e457daba39b06f6ad373a",21,2
"41c76022e3f445a8964a4ddb76ec5ddb",21,2
"41e2ca525f8c47bb8ed1cd9fc94325f1",21,2
"4204ad8a9fcc43f2a294d012f4e6c131",21,2
"420750aef42a46139e6eb109f0fc28c1",21,2
"425acd0ee25546709a5686553b3b56cd",21,2
"425cec05c820427aa4ee75d325a2feea",21,2
"428fa9e59dac4f5e8644b24a1530beed",21,2
"429142a752bd41399cc170fbdfccb639",21,2
"429582d862904d3f8aff6b20a922100c",21,2
"42a0ee688aaa4c1ea3c20df5169d6afe",21,1
"42a9b9883194492d88ec0be4272999dc",21,2
"42ba387b8cfe40ba9ea70061853db882",21,2
"42c2a82d6c0741bba303cc2db4f764f9",21,2
"42c9e36335c245eda502a8e28a73aac9",21,2
"42cb63d9ad9a4ec0818c8bb7163118d8",21,2
"42d0fc47682646d59cb2e649862cb2eb",21,2
"42df2df4c8764cf39fff5ab4630f0db3",21,2
"43001ca4b9d9497b8e5fde162eaae64b",21,2
"434b61c69cbd45f5a99e17259eab3a71",21,2
"43501f8834394ce1a21b2c4e6f422a54",21,2
"435aad8bd25744e69e6d88b433715d15",21,1
"436745efc56f4db89ab6aa60196163d1",21,2
"436d5a4853f24a4c896bd405a221f328",21,2
"43740425c7ed4521948da92a624d6457",21,2
"437cdf4cefbd47208506638b5430432d",21,2
"439ea3100826494ea35cf8f7adfb5e51",21,2
"43a785ec3ae8475899a66673a29158f9",21,2
"43b16651fe6b4ccfbf7618fae26b3e43",21,2
"43bf4533dc2b43d8838108888e1cc24e",21,1
"43e411ad054143709780adcc6cb940b5",21,2
"43ea5b8fad1844be9e990d6ae546d0aa",21,2
"43ea7d5ebdb74fc2a098bd70c4caa58d",21,1
"43f5ac4b06af4615bab925b452355111",21,2
"441cda37b3414e07a6593efba2c48717",21,2
"4420e0e33301401ea321282980ad9272",21,2
"442347a5ace74b9c9a775c66d41ba181",21,2
"444e4e1912d64acda005a645ac29d20e",21,2
"447a3e73ca7a4e37918f822ffa425a16",21,2
"447eac4627444ec1bea1f94f10d20ac8",21,2
"44b50c08f9bd4898a926473fba467d91",21,2
"44de24a3bcdf461e9450d690def9a5a6",21,1
"44ebea5645ea4fe2b4e1003dfcd112ef",21,2
"44f254ed3f314b7587a84edb490fc15d",21,2
"44fae2260208482594b1e35af2c87624",21,2
"450bc474b7504eabab56b5d6ccaac417",21,2
"450d5391f8884399b3c2160fe9ef0395",21,2
"452b8abf16324dc0a9f0bd2374eccbae",21,2
"454b1e662fdb4fad8865a9e7168c80fa",21,2
"456103859120412ba80e3e5d4c19890d",21,2
"456941dae8f046ea97868f32c3120145",21,2
"456c4b5334b2497195b10c1285eb9ff6",21,2
"45878d5c55a44a379b7d91479b23bf49",21,2
"4598bcd95ee3428b98fdbb4bf4bf0831",21,2
"45b626e85ac24e50939037995cb50c55",21,2
"45e2ee95fc5d43209952a116c1df9f91",21,2
"45ffec175cab46ff95d72b6f6f651b39",21,2
"46148e9cac444dd29d783073cf99257a",21,2
"46235a9f1237490b8d6433136a08bd86",21,2
"4671909a9d8f4687a430a852704fb0c3",21,2
"467b429b385f4d04961c022a0ca0a6a8",21,2
"468e3f6ef60a49e1b311c81dabce6226",21,2
"46ab1f5be0f440e487a0392b39355056",21,2
"46b08237f3294fbf81555bb0ac51ecf8",21,2
"46b30d5d8b6649f591f3e3be8f50f1d3",21,2
"46b5fbc14f5444edb489b06f4305e851",21,2
"46c178409da54f979ef66829c18f853a",21,1
"46c75559ccb44ebf89eedefa432db56f",21,2
"4705b49e9d2943b4a56d90016672e079",21,2
"470e17533ccf4f868089ce4a3f8b9524",21,1
"471d44ec2f89422e90c75f16e4bbe19f",21,2
"4744755a091648359b3febff5281d02c",21,2
"4767c50c4b1d4fb19200671c732d3336",21,2
"476c397ab85342c09f4541d690f4c150",21,2
"477360319e3b4caaac9c57d73c0a901b",21,2
"479c32b9044c44bfb3fbaab3de5b1950",21,2
"479f4db7643b44ca9d207aa5990a646a",21,2
"47b0ebb1f9cd4d988a684982758920f8",21,1
"47b61c4c2bd6450badcf443c9cd9dedf",21,2
"47d69bd96a9d4f9997891303469af8a6",21,2
"47d9c355ee5f46e682a7da679dd2fc43",21,2
"4800775f1b474d6f9d520e72aa13835b",21,2
"4813d1b6fd624686bea922bb2a7b15c0",21,1
"48525ca36bd84cf29457c91fee6290c2",21,2
"486739652807472c83803fc4a0273b73",21,2
"48849264132e4546adaf2b058a5a03f1",21,2
"4887460ccd5247eba70a03cf7e9601d8",21,2
"48b8a639028a46f78490c905d591c675",21,2
"48dbe140ca1a496d91b933bd803796b4",21,2
"49035e3c71464389b22369ebb2ec7573",21,2
"4917418dce494d69876e940228352d6a",21,2
"4944e273d5224ecdb7bfabac6441bda8",21,1
"494dad59f5164b0f9ac2190f3dc241d8",21,2
"498d82ebd1c94ba2a264741a4324c6a4",21,2
"49929536f6b141e0ad8f8a5e673a54e4",21,2
"49ee2e75ae174b5aa6dc9f5741f5eb7a",21,2
"49ee9daaeeb64bfe99182bc63a351dfd",21,2
"49f702073f024c4f862a92d891c23109",21,1
"49ffe9db313841a5be70e937c58619b4",21,2
"4a13642fc2fd47cba3c3707c86ccfc73",21,1
"4a1f47b4e0444a02b783530ac4fbbd54",21,2
"4a20f25ef3f6440bbf6cce29af503afe",21,2
"4a23d43ed4c340639f2afaeb8f602adc",21,2
"4a63af9d010042ddb932706d530f42d7",21,2
"4a851bf25798465882cdc9105ec4812d",21,2
"4a899068f46245da9117762d2ca428fd",21,2
"4aa06d915f29416d9557ae8ed0e9360c",21,2
"4aab0c498c254688ad6c84da4de8063e",21,2
"4ab7a90acfb145308436c06ffd29db81",21,2
"4ac55f9511c249788e31b82f62b6e15f",21,2
"4aefb5316fe7419f9790a44832cf80fd",21,2
"4b0364703cb2492f8cb2bc0ed7d0c904",21,1
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",21,2
"4b3167d435b64ff88f707092c3bf6efd",21,2
"4b4029fe24eb48b68268dac97807f243",21,2
"4b4e8f3514bb4e5a85b262793b999aef",21,2
"4b52f35b343b4220846276e621995055",21,2
"4b54ec189b39476582f02f0f738e0b0e",21,2
"4b63cfc4610041c5a3a9138e7df0ecd0",21,2
"4b6c858c5cd64c2fb587ff8fd39b792c",21,2
"4b768c5d5c20471abb7dda957b1fa202",21,1
"4bbe3717081940c08f1bd6b5197a898a",21,2
"4be8baf668ed4356bd768021e74a90b6",21,2
"4c1c1d6d95a4499d8286fe7809bb58d5",21,2
"4c20662c4f794587a3174dae44d6f9e6",21,2
"4c7406b949ec470caa6013420fe234e4",21,2
"4c96190563cd4b59b16f51d95a6450cd",21,2
"4cb73bf76bd644aba3f63de07c13a811",21,2
"4cb7665bda534e53ab0e6874854016af",21,2
"4cc2184696104ac6853ae16983215509",21,1
"4cd25d1d49044d23a4cc4abc16574a7a",21,2
"4cfc17444f5347f2b63940f96adcfdff",21,2
"4cfe8de2e5b446c19e97e2d45d452f1a",21,2
"4d0cc584b9b945f8bc1674879d356ed0",21,2
"4d28dc5239ff4271ba29f047ba35bb93",21,2
"4d5a9462583944a89ea26912a46705e1",21,2
"4d6a12f04b2a47e7b4a1d854a779755a",21,2
"4d96f2a1b70d449997350585b8a1bda4",21,2
"4d97ad6fd2a24b30b9d084a5e753beef",21,2
"4da7779feee14aa1bfde570a9fbcfe11",21,2
"4dade31873bb4bd792d064cfb6ad3d3f",21,2
"4db1230ae2a74d1b9fdcc15e87262b26",21,2
"4ddf01aa2693481dac6c13d771e5a1b7",21,2
"4df0393b234448c4a01934c4b561190d",21,2
"4e0ff2fb7fb74bd3a7d95c0a4f152141",21,2
"4e2424dc07714ba89d16e85c276e5ff3",21,2
"4e5f64a99c6547cf94b40d8e18f8c889",21,1
"4e78d6ff1df745efac7e6c34dcdc4994",21,2
"4e79b8455c794fe28a3ee745cd1fa4c5",21,2
"4e7d4359e4514f5abdc22cfd16d32505",21,2
"4e92c85436e142b1ac676c1258833800",21,2
"4eb0432f6866446386b93a29fe01819b",21,2
"4eb8fe775c964ecaa2173d058d32d891",21,2
"4ebb39e6c6d0454bbff9b3db98c8ef56",21,2
"4ec51b3518254077bef2fe1cce8ea6af",21,2
"4edcad8b3a6748df9de10555a6d895a6",21,1
"4f150ebd6b314aa4aa85672ecaa9cb78",21,2
"4f2bc043bd734eed81c32d5384e376c7",21,2
"4f2dcc04814146faabcbbfe91f264293",21,2
"4f38a22ae3f949d18b63a284cec6b940",21,2
"4f4294cb30ab4b30bf4121edd3b12731",21,2
"4f59b39581dd42899a91ac5a1d920704",21,2
"4f64ecf236d84a5fb017bcfaa41c523b",21,2
"4f76ba5e16a9441aabf37393c59f70ad",21,2
"4f909836c5564fc3937ff199f8c6b31c",21,2
"4fb03625fa6241a8895622252c8bd2fd",21,2
"4fb4b429b9f04e85ad04394b0ca5012e",21,2
"4fe323b06d52415ca709b9bfe2ccd6e4",21,2
"4fefdeb781e14c41b4f9591ce9945099",21,2
"4ff612c9625443219234c610bf840f3c",21,2
"4ffcc839141344d2874e764968ce4a38",21,2
"501b616921e04c0eba533adee7de7f01",21,2
"5027e7a611eb4efe8a48e8bfce3ffa55",21,2
"502b017b69b44342b471dc57841a4f81",21,2
"509eb755c5a54c8fad034999b11dee0b",21,2
"50a874a48212479f8c449a6c0e61d25a",21,2
"50cfe160f7114ed0a8aa5caf975ab144",21,2
"50d5c47ccfcf4a92aa093bcc17656a44",21,2
"50dc5a07aa6542fbab5b268281a51995",21,2
"5111e6a8cce74780a6b7be8df320b5de",21,2
"51123541c3ee40718066d063b51ec9f6",21,2
"5114b9a6e8ab4f5e84b3ce709c027faf",21,2
"5117c5f2b3314943a8d2dab3f3f795d1",21,2
"51424b1008114c4794f485af056a43ec",21,2
"5153e73e0c524fb8a9dc253e0fe9fb8d",21,2
"51692e6761e14a3e877e646e70c8e960",21,2
"516988a84f7b4cb6ac63bbb50fe643aa",21,1
"51875a7c905d4bd586d69cea53eb0a1b",21,2
"51b75d7c4ac54a85b5406d69f3c3e020",21,2
"51d860bacedc4540bc66a6084a867aef",21,2
"51e125d8584c4a1fbf84a34022b36d57",21,2
"51e9bf2081084ef6b3450da61347e5c8",21,1
"51f8e3e3a3bd4110af3bb137ddc8b25c",21,2
"51fba1bfc8404717ab3cf216c70d8d37",21,2
"5213ba3ed5f446d08b430c0949c0c60d",21,2
"521d82321e1141a9ab92b4e16fd86117",21,2
"521e52771add45659e1539322786c4e9",21,2
"5231fd12f8fe4028859bd9c1f70f9adb",21,2
"52344a47eca14b5e99ba708abc6d20bf",21,2
"5271dffd0ee74ae8a50f7a3b9cf68d57",21,2
"52954922cd9f45d7bab5fbf415bc2c36",21,2
"52b0b321182a4de2a62e053475314b38",21,2
"52bfa8d283f64444b6a276760311d74b",21,2
"52dc7930992a4b739539c06b92b182f5",21,2
"531a57d2f18e4fdab6d1ee4386d7afa7",21,2
"531f932f7d3744308f1c7f3c847cc75d",21,2
"53399ff70da24959b55f07ef32e68cdb",21,2
"53462ef57ae143d8b96f067bb59b8a03",21,1
"5357b6b25f384400828e806b97e29ccf",21,2
"535c7489e9424a8bb2aa8bfb793a72b5",21,2
"536d262c86284908a22e006d57723451",21,2
"5373ac6545fb4f6899799c27ff34daa1",21,2
"5383f01ac0ae4bad95a8373d96fc1f37",21,2
"538b414197fc4ee3af926fadfc752da3",21,2
"53b3f8fa3fe5412f900aa5996efc5442",21,2
"53bcc83ab7a34dcc947d65a5275cb1ab",21,2
"53c3163d9d774ee2b3f98bc9585e7ad1",21,2
"53c6211522df4b8bb78cbdf9a34b89fa",21,2
"53de0ce177f9462f955e19d0741046c1",21,2
"53de71d428b94cc3869a96c4d6904aac",21,2
"53e96a911e56424c8a52c53a41f5b45e",21,2
"5408af0f56244bdd95758c5f9bb2d50b",21,2
"5427a8b8165144cbb6b8091b2f6125ba",21,2
"542bc4afbc2440c796d9ca699bb8b103",21,2
"543d0c2c83f4458e86db7edebd51635f",21,2
"54599a6e202d4e39bf9c647caf59cf2c",21,2
"545ed30e6a1744a6ab4a02d7c0585418",21,2
