"hhid","PID","s2bq1_1","h2bq02","h2bq03","h2bq04","h2qb05A","h2qb05B","h2bq06","h2bq07a","s2bq07b1","s2bq07b2","s2bq07b3a","s2bq07b3b","s2bq07b4a","s2bq07b4b","s2bq07b5","h2bq07b6"
"03d4f5f6631747878b76ad399fb2b80c",4,"2",2,,,,,,,,,,,,,,
"03d4f5f6631747878b76ad399fb2b80c",5,"2",2,,,,,,,,,,,,,,
"03d4f5f6631747878b76ad399fb2b80c",6,"2",2,,,,,,,,,,,,,,
"03d4f5f6631747878b76ad399fb2b80c",7,"2",2,,,,,,,,,,,,,,
"03d4f5f6631747878b76ad399fb2b80c",8,"2",2,,,,,,,,,,,,,,
"03d4f5f6631747878b76ad399fb2b80c",10,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",1,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",2,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",3,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",4,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",5,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",6,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",7,"2",2,,,,,,,,,,,,,,
"03dcda394fdc4008868fe663e6f762c8",8,"2",2,,,,,,,,,,,,,,
"03f862af923942ad9f37fa65f52a8f3d",1,"1",2,,,,,,,,,,,,,,
"03f862af923942ad9f37fa65f52a8f3d",6,"1",2,,,,,,,,,,,,,,
"03f862af923942ad9f37fa65f52a8f3d",7,"1",2,,,,,,,,,,,,,,
"03f862af923942ad9f37fa65f52a8f3d",8,"1",2,,,,,,,,,,,,,,
"03f862af923942ad9f37fa65f52a8f3d",9,"1",2,,,,,,,,,,,,,,
"04077875a3894775bb24f2f42e7adc67",1,"1",2,,,,,,,,,,,,,,
"04077875a3894775bb24f2f42e7adc67",3,"1",2,,,,,,,,,,,,,,
"04077875a3894775bb24f2f42e7adc67",4,"1",2,,,,,,,,,,,,,,
"04077875a3894775bb24f2f42e7adc67",5,"1",2,,,,,,,,,,,,,,
"04077875a3894775bb24f2f42e7adc67",8,"1",2,,,,,,,,,,,,,,
"04079e5069be47278c3ec71eb77a8997",1,"1",2,,,,,,,,,,,,,,
"04079e5069be47278c3ec71eb77a8997",2,"1",2,,,,,,,,,,,,,,
"04079e5069be47278c3ec71eb77a8997",3,"1",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",1,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",2,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",3,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",4,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",5,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",6,"2",2,,,,,,,,,,,,,,
"040ecbcfb343431bb6645772dd87c2bb",7,"2",2,,,,,,,,,,,,,,
"0418981cf19046bd930dbbfe8af3c1c4",1,"1",2,,,,,,,,,,,,,,
"0418981cf19046bd930dbbfe8af3c1c4",2,"2",2,,,,,,,,,,,,,,
"0418981cf19046bd930dbbfe8af3c1c4",3,"2",2,,,,,,,,,,,,,,
"0418981cf19046bd930dbbfe8af3c1c4",4,"2",2,,,,,,,,,,,,,,
"042c4cc37a904f18a05671d5323d78d3",1,"1",2,,,,,,,,,,,,,,
"042c4cc37a904f18a05671d5323d78d3",2,"2",2,,,,,,,,,,,,,,
"042c4cc37a904f18a05671d5323d78d3",4,"2",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",1,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",2,"2",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",3,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",4,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",5,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",6,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",7,"1",2,,,,,,,,,,,,,,
"043058c9577d4e2ebeeb2c62c20acb22",8,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",1,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",4,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",5,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",6,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",7,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",8,"1",2,,,,,,,,,,,,,,
"0436a29148344151a89c6a941e52e1d0",9,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",1,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",2,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",3,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",7,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",9,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",10,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",11,"1",2,,,,,,,,,,,,,,
"044525d42e7547cb844fa01062ed908c",12,"1",2,,,,,,,,,,,,,,
"044c92119a6e44b6bd74f41b5131f7fb",1,"1",2,,,,,,,,,,,,,,
"044c92119a6e44b6bd74f41b5131f7fb",2,"1",2,,,,,,,,,,,,,,
"044c92119a6e44b6bd74f41b5131f7fb",3,"3",2,,,,,,,,,,,,,,
"044c92119a6e44b6bd74f41b5131f7fb",4,"1",2,,,,,,,,,,,,,,
"044c92119a6e44b6bd74f41b5131f7fb",5,"1",2,,,,,,,,,,,,,,
"044fe31f64084ca4bb3d0474820c95ff",1,"1",1,1,2,6,,1,4000,0,0,4000,0,0,,,0
"0475d96d540e42f48e10f7e052c18533",1,"1",2,,,,,,,,,,,,,,
"0475d96d540e42f48e10f7e052c18533",2,"1",2,,,,,,,,,,,,,,
"0475d96d540e42f48e10f7e052c18533",4,"1",2,,,,,,,,,,,,,,
"0475d96d540e42f48e10f7e052c18533",5,"1",2,,,,,,,,,,,,,,
"0475d96d540e42f48e10f7e052c18533",6,"1",2,,,,,,,,,,,,,,
"048117d75d7e486587c27ca4bb7d294f",1,"4",2,,,,,,,,,,,,,,
"048117d75d7e486587c27ca4bb7d294f",4,"4",2,,,,,,,,,,,,,,
"048117d75d7e486587c27ca4bb7d294f",5,"4",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",1,"1",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",3,"1",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",4,"1",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",5,"1",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",7,"1",2,,,,,,,,,,,,,,
"04a6909c35374a8088daf007b717dba1",8,"1",2,,,,,,,,,,,,,,
"04adcf9e96a14cc2879a6d47da1a2ae9",2,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",1,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",2,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",3,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",4,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",5,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",6,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",7,"2",2,,,,,,,,,,,,,,
"04beb1f67d72438a95bbd2da5ae9bc56",8,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",1,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",2,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",3,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",4,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",5,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",6,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",7,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",8,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",9,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",10,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",11,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",12,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",13,"2",2,,,,,,,,,,,,,,
"04e3098df42742428550ed1754b3cce9",14,"2",2,,,,,,,,,,,,,,
"04e34e77abfc4a14a6ddb3f8604a51ee",1,"1",2,,,,,,,,,,,,,,
"04e34e77abfc4a14a6ddb3f8604a51ee",2,"2",2,,,,,,,,,,,,,,
"04e34e77abfc4a14a6ddb3f8604a51ee",3,"2",2,,,,,,,,,,,,,,
"04e34e77abfc4a14a6ddb3f8604a51ee",4,"2",2,,,,,,,,,,,,,,
"04e34e77abfc4a14a6ddb3f8604a51ee",5,"2",2,,,,,,,,,,,,,,
"04fbfbe14e064de88046b1bd162fb008",2,"2",2,,,,,,,,,,,,,,
"04fbfbe14e064de88046b1bd162fb008",3,"2",2,,,,,,,,,,,,,,
"04fbfbe14e064de88046b1bd162fb008",4,"2",2,,,,,,,,,,,,,,
"05052c1f4a06454ca9f2ef68f4ed9918",1,"2",2,,,,,,,,,,,,,,
"05052c1f4a06454ca9f2ef68f4ed9918",2,"2",2,,,,,,,,,,,,,,
"05052c1f4a06454ca9f2ef68f4ed9918",3,"3",2,,,,,,,,,,,,,,
"05052c1f4a06454ca9f2ef68f4ed9918",4,"4",2,,,,,,,,,,,,,,
"05052c1f4a06454ca9f2ef68f4ed9918",5,"2",2,,,,,,,,,,,,,,
"053050b9f02d468dabfb5515b9f97be6",1,"1",2,,,,,,,,,,,,,,
"053050b9f02d468dabfb5515b9f97be6",3,"1",2,,,,,,,,,,,,,,
"053050b9f02d468dabfb5515b9f97be6",4,"1",2,,,,,,,,,,,,,,
"053050b9f02d468dabfb5515b9f97be6",5,"1",2,,,,,,,,,,,,,,
"053050b9f02d468dabfb5515b9f97be6",7,"1",2,,,,,,,,,,,,,,
"0566d903b26649e59275f92f6118361d",1,"1",2,,,,,,,,,,,,,,
"0566d903b26649e59275f92f6118361d",2,"1",2,,,,,,,,,,,,,,
"0566d903b26649e59275f92f6118361d",3,"1",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",1,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",2,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",3,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",4,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",5,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",6,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",7,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",8,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",9,"2",2,,,,,,,,,,,,,,
"056cb993abee42a89f67363f1b38f878",10,"2",2,,,,,,,,,,,,,,
"056fa1dd91d740dcaa47fc4937363a95",1,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",1,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",2,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",4,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",5,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",6,"1",2,,,,,,,,,,,,,,
"057535df5a63411bb13f906e251b9130",7,"1",2,,,,,,,,,,,,,,
"057fc24f426f48fca061898d6efa4f49",3,"6",2,,,,,,,,,,,,,,
"057fc24f426f48fca061898d6efa4f49",4,"6",2,,,,,,,,,,,,,,
"057fc24f426f48fca061898d6efa4f49",5,"6",2,,,,,,,,,,,,,,
"057fc24f426f48fca061898d6efa4f49",6,"6",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",1,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",2,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",3,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",4,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",5,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",6,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",7,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",8,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",9,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",10,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",11,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",12,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",13,"1",2,,,,,,,,,,,,,,
"0583ffbf78c441f7828b4e53acdd71f1",14,"1",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",1,"2",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",2,"2",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",3,"2",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",4,"2",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",5,"2",2,,,,,,,,,,,,,,
"058bd214d86846f5949c782fb2f1bfbb",6,"2",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",1,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",2,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",5,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",6,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",7,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",8,"1",2,,,,,,,,,,,,,,
"0592013fe59d4dce8b33b8661323c86d",9,"1",2,,,,,,,,,,,,,,
"05d8c19cfc8f47d4b66bd70bbad5407f",1,"2",2,,,,,,,,,,,,,,
"05d8c19cfc8f47d4b66bd70bbad5407f",2,"2",2,,,,,,,,,,,,,,
"05d8c19cfc8f47d4b66bd70bbad5407f",3,"2",2,,,,,,,,,,,,,,
"05d8c19cfc8f47d4b66bd70bbad5407f",5,"2",2,,,,,,,,,,,,,,
"05d8c19cfc8f47d4b66bd70bbad5407f",6,"2",2,,,,,,,,,,,,,,
"05dca1a459fe4754bd19d0d175b4da74",1,"2",2,,,,,,,,,,,,,,
"05dca1a459fe4754bd19d0d175b4da74",2,"2",2,,,,,,,,,,,,,,
"05dca1a459fe4754bd19d0d175b4da74",3,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",1,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",2,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",3,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",4,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",5,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",6,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",7,"2",2,,,,,,,,,,,,,,
"05e99dfa6f5a44a79677019330c423f7",8,"2",1,3,5,6,,1,18000,0,6000,12000,0,0,,,0
"05ec278a95624c74957734e0ab70ff5b",1,"1",2,,,,,,,,,,,,,,
"06270b496e1b4aa09b4906b0871c21b9",1,"2",2,,,,,,,,,,,,,,
"06270b496e1b4aa09b4906b0871c21b9",2,"2",2,,,,,,,,,,,,,,
"06270b496e1b4aa09b4906b0871c21b9",3,"2",2,,,,,,,,,,,,,,
"06270b496e1b4aa09b4906b0871c21b9",4,"2",2,,,,,,,,,,,,,,
"062da72d5d3a457e9336b62c8bb9096d",1,,,,,,,,,,,,,,,,
"0634372d290947fc92bad833679f4f23",1,"3",2,,,,,,,,,,,,,,
"0634372d290947fc92bad833679f4f23",2,"3",2,,,,,,,,,,,,,,
"0634372d290947fc92bad833679f4f23",3,"3",2,,,,,,,,,,,,,,
"0634372d290947fc92bad833679f4f23",4,"3",2,,,,,,,,,,,,,,
"0634372d290947fc92bad833679f4f23",5,"3",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",1,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",2,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",3,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",4,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",5,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",6,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",7,"1",2,,,,,,,,,,,,,,
"0667b6f1adac439db81e063ceead3b03",8,"1",2,,,,,,,,,,,,,,
"068501d062324eb097b62ccfea8a5fa6",1,"1",2,,,,,,,,,,,,,,
"068501d062324eb097b62ccfea8a5fa6",2,"1",2,,,,,,,,,,,,,,
"068501d062324eb097b62ccfea8a5fa6",3,"1",2,,,,,,,,,,,,,,
"068501d062324eb097b62ccfea8a5fa6",4,"1",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",1,"1",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",2,"1",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",4,"1",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",5,"2",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",6,"1",2,,,,,,,,,,,,,,
"069465eb8c264016bc63f2ba390ad118",7,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",1,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",2,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",3,"3",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",4,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",5,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",6,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",7,"1",2,,,,,,,,,,,,,,
"069ce1000ec94312a038a19b8efdd983",8,"1",2,,,,,,,,,,,,,,
"06a3c5174fea45419046bfa97ea3c29b",1,"2",2,,,,,,,,,,,,,,
"06a3c5174fea45419046bfa97ea3c29b",2,"2",2,,,,,,,,,,,,,,
"06a3c5174fea45419046bfa97ea3c29b",3,"2",2,,,,,,,,,,,,,,
"06a3c5174fea45419046bfa97ea3c29b",4,"1",2,,,,,,,,,,,,,,
"06a3c5174fea45419046bfa97ea3c29b",5,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",1,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",2,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",5,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",6,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",7,"2",2,,,,,,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",8,"2",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",1,"1",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",2,"1",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",3,"1",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",4,"2",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",5,"1",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",6,"6",2,,,,,,,,,,,,,,
"06b881a31ba7466e919d01bb09f5e672",7,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",1,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",2,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",4,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",5,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",6,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",7,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",8,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",9,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",10,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",11,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",12,"1",2,,,,,,,,,,,,,,
"06ba04343a6e4f678e01eec018cac7db",13,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",1,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",2,"2",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",3,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",4,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",5,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",6,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",7,"1",2,,,,,,,,,,,,,,
"06c85056727c434f90b8215d4b1df0a2",9,"1",2,,,,,,,,,,,,,,
"06d940520a174c5c843dd683f49c2f95",1,"1",2,,,,,,,,,,,,,,
"06d940520a174c5c843dd683f49c2f95",6,"1",2,,,,,,,,,,,,,,
"06d940520a174c5c843dd683f49c2f95",8,"1",2,,,,,,,,,,,,,,
"06d940520a174c5c843dd683f49c2f95",9,"1",2,,,,,,,,,,,,,,
"06d940520a174c5c843dd683f49c2f95",10,"1",2,,,,,,,,,,,,,,
"06e12afed6db4f9a99423fc4169cc802",1,"2",2,,,,,,,,,,,,,,
"06e12afed6db4f9a99423fc4169cc802",2,"2",2,,,,,,,,,,,,,,
"06e12afed6db4f9a99423fc4169cc802",3,"2",2,,,,,,,,,,,,,,
"06e12afed6db4f9a99423fc4169cc802",6,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",1,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",2,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",3,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",4,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",5,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",6,"2",2,,,,,,,,,,,,,,
"0700ac37276743c3a73536d56c21b04e",8,"2",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",1,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",2,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",3,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",4,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",5,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",6,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",7,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",8,"1",2,,,,,,,,,,,,,,
"070b86808a434b1fb9f7f75af25bc594",9,"1",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",2,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",3,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",4,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",6,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",7,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",8,"2",2,,,,,,,,,,,,,,
"0731c33c39714e7a8fe032a4c6840fc5",9,"2",2,,,,,,,,,,,,,,
"0751ec0e0fe949e68111233049babbaf",1,"1",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",1,"3",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",2,"5",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",3,"3",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",5,"5",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",6,"6",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",7,"7",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",8,"8",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",9,"3",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",10,"3",2,,,,,,,,,,,,,,
"0774323f6795452793f0f563fcf08d08",11,"3",2,,,,,,,,,,,,,,
"07919f0a80fb43dc9dbbc762b869adbf",1,"1",2,,,,,,,,,,,,,,
"07919f0a80fb43dc9dbbc762b869adbf",2,"2",2,,,,,,,,,,,,,,
"07919f0a80fb43dc9dbbc762b869adbf",3,"1",2,,,,,,,,,,,,,,
"07919f0a80fb43dc9dbbc762b869adbf",4,"2",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",1,"1",1,3,3,6,,1,15000,0,2000,13000,0,0,,,0
"0795321942c34174a89d745e644df105",2,"1",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",3,"3",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",4,"1",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",5,"1",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",6,"6",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",7,"3",2,,,,,,,,,,,,,,
"0795321942c34174a89d745e644df105",8,"3",2,,,,,,,,,,,,,,
