"hhid","IncomeSource","s11q04","s11q05","s11q06","s11q06a","s11q06b","s11q07"
"024dec2ae5e84e15a9d92dc84c3b5084",36,2,,,,,
"024dec2ae5e84e15a9d92dc84c3b5084",42,1,20000,30000,1,,7
"024dec2ae5e84e15a9d92dc84c3b5084",31,2,,,,,
"024dec2ae5e84e15a9d92dc84c3b5084",32,2,,,,,
"024dec2ae5e84e15a9d92dc84c3b5084",45,2,,,,,
"024dec2ae5e84e15a9d92dc84c3b5084",23,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",35,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",44,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",42,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",21,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",43,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",45,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",33,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",34,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",32,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",31,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",23,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",41,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",22,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",48,2,,,,,
"025b88ecba4a44279935bd4a0d19bccd",36,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",23,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",44,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",45,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",42,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",33,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",21,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",48,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",35,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",41,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",22,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",32,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",36,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",31,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",43,2,,,,,
"02868c7da57e46529281d2dae35ee7fd",34,2,,,,,
"029532d2e0d640f888259f1851cfc929",34,2,,,,,
"029532d2e0d640f888259f1851cfc929",44,2,,,,,
"029532d2e0d640f888259f1851cfc929",35,2,,,,,
"029532d2e0d640f888259f1851cfc929",48,2,,,,,
"029532d2e0d640f888259f1851cfc929",23,2,,,,,
"029532d2e0d640f888259f1851cfc929",22,2,,,,,
"029532d2e0d640f888259f1851cfc929",43,2,,,,,
"029532d2e0d640f888259f1851cfc929",36,2,,,,,
"029532d2e0d640f888259f1851cfc929",21,2,,,,,
"029532d2e0d640f888259f1851cfc929",33,2,,,,,
"029532d2e0d640f888259f1851cfc929",32,2,,,,,
"029532d2e0d640f888259f1851cfc929",31,2,,,,,
"029532d2e0d640f888259f1851cfc929",41,2,,,,,
"029532d2e0d640f888259f1851cfc929",42,1,1800000,1000000,1,3,7
"029532d2e0d640f888259f1851cfc929",45,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",22,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",31,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",33,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",43,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",44,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",45,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",41,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",35,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",32,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",36,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",21,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",42,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",23,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",48,2,,,,,
"02b20908f47043f0b2389ba8246c5bdc",34,2,,,,,
"02efd503602d4d10a508075b811e5913",23,2,,,,,
"02efd503602d4d10a508075b811e5913",34,2,,,,,
"02efd503602d4d10a508075b811e5913",22,2,,,,,
"02efd503602d4d10a508075b811e5913",48,2,,,,,
"02efd503602d4d10a508075b811e5913",42,2,,,,,
"02efd503602d4d10a508075b811e5913",32,2,,,,,
"02efd503602d4d10a508075b811e5913",44,2,,,,,
"02efd503602d4d10a508075b811e5913",41,2,,,,,
"02efd503602d4d10a508075b811e5913",45,2,,,,,
"02efd503602d4d10a508075b811e5913",36,2,,,,,
"02efd503602d4d10a508075b811e5913",43,2,,,,,
"02efd503602d4d10a508075b811e5913",21,2,,,,,
"02efd503602d4d10a508075b811e5913",33,2,,,,,
"02efd503602d4d10a508075b811e5913",35,2,,,,,
"02efd503602d4d10a508075b811e5913",31,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",43,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",23,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",34,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",45,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",35,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",41,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",22,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",44,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",31,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",21,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",42,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",36,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",48,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",33,2,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",32,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",45,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",23,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",36,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",31,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",48,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",43,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",22,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",32,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",34,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",33,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",44,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",35,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",21,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",42,2,,,,,
"03003a6f1ccd4b1290629662229b5d83",41,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",43,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",35,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",45,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",22,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",34,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",36,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",42,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",44,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",48,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",33,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",41,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",21,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",31,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",32,2,,,,,
"032de3aed1c34dd5840aba975a5a4468",23,2,,,,,
"034a672611304ed3a91b8a062f4d4046",32,2,,,,,
"034a672611304ed3a91b8a062f4d4046",44,2,,,,,
"034a672611304ed3a91b8a062f4d4046",21,2,,,,,
"034a672611304ed3a91b8a062f4d4046",34,2,,,,,
"034a672611304ed3a91b8a062f4d4046",45,2,,,,,
"034a672611304ed3a91b8a062f4d4046",31,2,,,,,
"034a672611304ed3a91b8a062f4d4046",23,2,,,,,
"034a672611304ed3a91b8a062f4d4046",33,2,,,,,
"034a672611304ed3a91b8a062f4d4046",48,2,,,,,
"034a672611304ed3a91b8a062f4d4046",41,2,,,,,
"034a672611304ed3a91b8a062f4d4046",22,2,,,,,
"034a672611304ed3a91b8a062f4d4046",43,2,,,,,
"034a672611304ed3a91b8a062f4d4046",35,2,,,,,
"034a672611304ed3a91b8a062f4d4046",36,2,,,,,
"034a672611304ed3a91b8a062f4d4046",42,1,60000,0,1,,7
"0368af34cb614bae9ef98c927741984d",35,2,,,,,
"0368af34cb614bae9ef98c927741984d",36,2,,,,,
"0368af34cb614bae9ef98c927741984d",31,2,,,,,
"0368af34cb614bae9ef98c927741984d",33,2,,,,,
"0368af34cb614bae9ef98c927741984d",41,2,,,,,
"0368af34cb614bae9ef98c927741984d",48,2,,,,,
"0368af34cb614bae9ef98c927741984d",42,1,400000,200000,1,,8
"0368af34cb614bae9ef98c927741984d",32,2,,,,,
"0368af34cb614bae9ef98c927741984d",34,2,,,,,
"0368af34cb614bae9ef98c927741984d",44,2,,,,,
"0368af34cb614bae9ef98c927741984d",21,2,,,,,
"0368af34cb614bae9ef98c927741984d",22,2,,,,,
"0368af34cb614bae9ef98c927741984d",43,2,,,,,
"0368af34cb614bae9ef98c927741984d",45,2,,,,,
"0368af34cb614bae9ef98c927741984d",23,2,,,,,
"0397ef293012436a99a621fce6fc7471",31,2,,,,,
"0397ef293012436a99a621fce6fc7471",33,2,,,,,
"0397ef293012436a99a621fce6fc7471",41,2,,,,,
"0397ef293012436a99a621fce6fc7471",43,2,,,,,
"0397ef293012436a99a621fce6fc7471",45,2,,,,,
"0397ef293012436a99a621fce6fc7471",34,2,,,,,
"0397ef293012436a99a621fce6fc7471",21,2,,,,,
"0397ef293012436a99a621fce6fc7471",22,2,,,,,
"0397ef293012436a99a621fce6fc7471",32,2,,,,,
"0397ef293012436a99a621fce6fc7471",48,2,,,,,
"0397ef293012436a99a621fce6fc7471",23,2,,,,,
"0397ef293012436a99a621fce6fc7471",36,2,,,,,
"0397ef293012436a99a621fce6fc7471",42,2,,,,,
"0397ef293012436a99a621fce6fc7471",44,2,,,,,
"0397ef293012436a99a621fce6fc7471",35,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",42,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",34,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",31,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",23,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",32,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",21,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",33,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",48,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",35,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",22,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",45,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",44,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",36,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",43,2,,,,,
"039d3e634a2e4f2bb56e3798660eb6ba",41,2,,,,,
"03b2600846004af6ba212269261907a2",45,2,,,,,
"03b2600846004af6ba212269261907a2",21,2,,,,,
"03b2600846004af6ba212269261907a2",32,2,,,,,
"03b2600846004af6ba212269261907a2",43,2,,,,,
"03b2600846004af6ba212269261907a2",22,2,,,,,
"03b2600846004af6ba212269261907a2",31,2,,,,,
"03b2600846004af6ba212269261907a2",35,2,,,,,
"03b2600846004af6ba212269261907a2",34,2,,,,,
"03b2600846004af6ba212269261907a2",48,2,,,,,
"03b2600846004af6ba212269261907a2",44,2,,,,,
"03b2600846004af6ba212269261907a2",42,1,400000,300000,1,,7
"03b2600846004af6ba212269261907a2",41,2,,,,,
"03b2600846004af6ba212269261907a2",23,2,,,,,
"03b2600846004af6ba212269261907a2",36,2,,,,,
"03b2600846004af6ba212269261907a2",33,2,,,,,
"03d9ca9332d545378b468a1883127d8b",44,2,,,,,
"03d9ca9332d545378b468a1883127d8b",42,2,,,,,
"03d9ca9332d545378b468a1883127d8b",22,2,,,,,
"03d9ca9332d545378b468a1883127d8b",23,2,,,,,
"03d9ca9332d545378b468a1883127d8b",33,2,,,,,
"03d9ca9332d545378b468a1883127d8b",34,2,,,,,
"03d9ca9332d545378b468a1883127d8b",41,2,,,,,
"03d9ca9332d545378b468a1883127d8b",31,2,,,,,
"03d9ca9332d545378b468a1883127d8b",35,2,,,,,
"03d9ca9332d545378b468a1883127d8b",32,2,,,,,
"03d9ca9332d545378b468a1883127d8b",36,2,,,,,
"03d9ca9332d545378b468a1883127d8b",48,2,,,,,
"03d9ca9332d545378b468a1883127d8b",43,2,,,,,
"03d9ca9332d545378b468a1883127d8b",21,2,,,,,
"03d9ca9332d545378b468a1883127d8b",45,2,,,,,
"040b3ad7eb264e30acc111646f03422a",48,2,,,,,
"040b3ad7eb264e30acc111646f03422a",44,2,,,,,
"040b3ad7eb264e30acc111646f03422a",31,2,,,,,
"040b3ad7eb264e30acc111646f03422a",22,2,,,,,
"040b3ad7eb264e30acc111646f03422a",34,2,,,,,
"040b3ad7eb264e30acc111646f03422a",32,2,,,,,
"040b3ad7eb264e30acc111646f03422a",21,2,,,,,
"040b3ad7eb264e30acc111646f03422a",42,2,,,,,
"040b3ad7eb264e30acc111646f03422a",41,2,,,,,
"040b3ad7eb264e30acc111646f03422a",43,2,,,,,
"040b3ad7eb264e30acc111646f03422a",33,2,,,,,
"040b3ad7eb264e30acc111646f03422a",45,2,,,,,
"040b3ad7eb264e30acc111646f03422a",36,2,,,,,
"040b3ad7eb264e30acc111646f03422a",35,2,,,,,
"040b3ad7eb264e30acc111646f03422a",23,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",32,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",41,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",23,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",42,1,2000000,0,1,,7
"040ceeba10fc44d19c9499e31e34fbfc",33,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",31,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",45,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",21,1,4800000,0,1,,
"040ceeba10fc44d19c9499e31e34fbfc",36,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",34,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",44,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",22,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",43,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",35,2,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",48,2,,,,,
"041a9f28bf614e328a856c240a3abd03",45,2,,,,,
"041a9f28bf614e328a856c240a3abd03",41,2,,,,,
"041a9f28bf614e328a856c240a3abd03",43,2,,,,,
"041a9f28bf614e328a856c240a3abd03",21,2,,,,,
"041a9f28bf614e328a856c240a3abd03",31,2,,,,,
"041a9f28bf614e328a856c240a3abd03",32,2,,,,,
"041a9f28bf614e328a856c240a3abd03",34,2,,,,,
"041a9f28bf614e328a856c240a3abd03",22,2,,,,,
"041a9f28bf614e328a856c240a3abd03",44,2,,,,,
"041a9f28bf614e328a856c240a3abd03",23,2,,,,,
"041a9f28bf614e328a856c240a3abd03",33,2,,,,,
"041a9f28bf614e328a856c240a3abd03",42,2,,,,,
"041a9f28bf614e328a856c240a3abd03",35,2,,,,,
"041a9f28bf614e328a856c240a3abd03",48,2,,,,,
"041a9f28bf614e328a856c240a3abd03",36,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",34,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",32,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",23,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",33,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",22,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",42,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",41,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",43,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",44,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",48,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",45,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",35,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",21,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",36,2,,,,,
"044116a438c040a898ba43daf6bdc2ea",31,2,,,,,
"0442775d8d424d59a433ab5940d510ca",42,1,500000,100000,1,5,7
"0442775d8d424d59a433ab5940d510ca",34,2,,,,,
"0442775d8d424d59a433ab5940d510ca",23,2,,,,,
"0442775d8d424d59a433ab5940d510ca",41,2,,,,,
"0442775d8d424d59a433ab5940d510ca",32,2,,,,,
"0442775d8d424d59a433ab5940d510ca",22,2,,,,,
"0442775d8d424d59a433ab5940d510ca",33,2,,,,,
"0442775d8d424d59a433ab5940d510ca",31,2,,,,,
"0442775d8d424d59a433ab5940d510ca",45,2,,,,,
"0442775d8d424d59a433ab5940d510ca",35,2,,,,,
"0442775d8d424d59a433ab5940d510ca",48,2,,,,,
"0442775d8d424d59a433ab5940d510ca",21,2,,,,,
"0442775d8d424d59a433ab5940d510ca",43,2,,,,,
"0442775d8d424d59a433ab5940d510ca",36,2,,,,,
"0442775d8d424d59a433ab5940d510ca",44,2,,,,,
"046067ad635647c5a02c03f1790df520",35,2,,,,,
"046067ad635647c5a02c03f1790df520",48,2,,,,,
"046067ad635647c5a02c03f1790df520",42,2,,,,,
"046067ad635647c5a02c03f1790df520",41,2,,,,,
"046067ad635647c5a02c03f1790df520",21,2,,,,,
"046067ad635647c5a02c03f1790df520",34,2,,,,,
"046067ad635647c5a02c03f1790df520",31,2,,,,,
"046067ad635647c5a02c03f1790df520",43,2,,,,,
"046067ad635647c5a02c03f1790df520",23,2,,,,,
"046067ad635647c5a02c03f1790df520",32,2,,,,,
"046067ad635647c5a02c03f1790df520",45,2,,,,,
"046067ad635647c5a02c03f1790df520",44,2,,,,,
"046067ad635647c5a02c03f1790df520",36,2,,,,,
"046067ad635647c5a02c03f1790df520",22,2,,,,,
"046067ad635647c5a02c03f1790df520",33,2,,,,,
"0464b7af72994dea923644331716d84e",34,2,,,,,
"0464b7af72994dea923644331716d84e",35,2,,,,,
"0464b7af72994dea923644331716d84e",32,2,,,,,
"0464b7af72994dea923644331716d84e",42,2,,,,,
"0464b7af72994dea923644331716d84e",33,2,,,,,
"0464b7af72994dea923644331716d84e",48,2,,,,,
"0464b7af72994dea923644331716d84e",21,2,,,,,
"0464b7af72994dea923644331716d84e",43,2,,,,,
"0464b7af72994dea923644331716d84e",36,2,,,,,
"0464b7af72994dea923644331716d84e",31,2,,,,,
"0464b7af72994dea923644331716d84e",45,2,,,,,
"0464b7af72994dea923644331716d84e",41,2,,,,,
"0464b7af72994dea923644331716d84e",44,2,,,,,
"0464b7af72994dea923644331716d84e",22,2,,,,,
"0464b7af72994dea923644331716d84e",23,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",34,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",42,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",23,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",45,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",21,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",32,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",41,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",33,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",43,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",22,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",44,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",36,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",48,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",31,2,,,,,
"0469f55ab1f549dabf8e97afae3f2065",35,2,,,,,
"0495834806fb40adb50e0fd619ef5094",22,2,,,,,
"0495834806fb40adb50e0fd619ef5094",31,2,,,,,
"0495834806fb40adb50e0fd619ef5094",23,2,,,,,
"0495834806fb40adb50e0fd619ef5094",32,2,,,,,
"0495834806fb40adb50e0fd619ef5094",33,2,,,,,
"0495834806fb40adb50e0fd619ef5094",34,2,,,,,
"0495834806fb40adb50e0fd619ef5094",43,2,,,,,
"0495834806fb40adb50e0fd619ef5094",48,2,,,,,
"0495834806fb40adb50e0fd619ef5094",35,2,,,,,
"0495834806fb40adb50e0fd619ef5094",41,2,,,,,
"0495834806fb40adb50e0fd619ef5094",44,2,,,,,
"0495834806fb40adb50e0fd619ef5094",21,2,,,,,
"0495834806fb40adb50e0fd619ef5094",42,1,3000000,0,1,,6
"0495834806fb40adb50e0fd619ef5094",45,2,,,,,
"0495834806fb40adb50e0fd619ef5094",36,2,,,,,
"049dc3291e444c9193fc506570f6a26e",48,2,,,,,
"049dc3291e444c9193fc506570f6a26e",44,2,,,,,
"049dc3291e444c9193fc506570f6a26e",43,2,,,,,
"049dc3291e444c9193fc506570f6a26e",36,2,,,,,
"049dc3291e444c9193fc506570f6a26e",45,2,,,,,
"049dc3291e444c9193fc506570f6a26e",35,2,,,,,
"049dc3291e444c9193fc506570f6a26e",34,2,,,,,
"049dc3291e444c9193fc506570f6a26e",32,2,,,,,
"049dc3291e444c9193fc506570f6a26e",21,2,,,,,
"049dc3291e444c9193fc506570f6a26e",31,2,,,,,
"049dc3291e444c9193fc506570f6a26e",23,2,,,,,
"049dc3291e444c9193fc506570f6a26e",41,2,,,,,
"049dc3291e444c9193fc506570f6a26e",22,2,,,,,
"049dc3291e444c9193fc506570f6a26e",42,2,,,,,
"049dc3291e444c9193fc506570f6a26e",33,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",45,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",34,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",31,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",35,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",41,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",42,1,2880000,200000,1,,7
"04ae6a51ffbb459a9b00dc5265f4a034",22,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",36,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",43,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",44,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",33,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",48,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",23,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",21,2,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",32,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",44,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",34,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",42,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",41,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",36,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",22,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",21,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",31,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",32,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",43,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",23,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",35,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",45,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",33,2,,,,,
"04b011de772e4ce08e33e461bb1741eb",48,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",48,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",35,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",32,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",41,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",36,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",33,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",34,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",42,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",45,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",43,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",31,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",21,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",22,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",44,2,,,,,
"04bfccbfe0c64dfebc28097777937f16",23,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",21,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",45,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",34,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",23,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",44,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",33,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",41,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",43,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",36,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",42,1,2000000,500000,1,,8
"04c814d7b9cb4aa2b651aa2e31acf4e9",31,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",32,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",35,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",22,2,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",48,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",45,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",35,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",22,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",21,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",34,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",43,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",32,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",42,1,2000000,8000000,5,,8
"04d55903a5d448c3953d1d1ceda1084d",36,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",41,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",23,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",33,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",31,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",44,2,,,,,
"04d55903a5d448c3953d1d1ceda1084d",48,2,,,,,
"04ee28189feb42c6a75acb852661aef1",21,2,,,,,
"04ee28189feb42c6a75acb852661aef1",36,2,,,,,
"04ee28189feb42c6a75acb852661aef1",35,2,,,,,
"04ee28189feb42c6a75acb852661aef1",32,2,,,,,
"04ee28189feb42c6a75acb852661aef1",48,2,,,,,
"04ee28189feb42c6a75acb852661aef1",31,2,,,,,
"04ee28189feb42c6a75acb852661aef1",43,2,,,,,
"04ee28189feb42c6a75acb852661aef1",23,2,,,,,
"04ee28189feb42c6a75acb852661aef1",34,2,,,,,
