"hhid","s10q13","s10q14","s10q15a","s10q15b","s10q15c","s10q16","s10q17a","s10q17b","s10q17c"
"040ceeba10fc44d19c9499e31e34fbfc",3,2,,,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",6,1,1,2,2,2,40000,20,9
"040ceeba10fc44d19c9499e31e34fbfc",8,1,1,1,2,,,,
"040ceeba10fc44d19c9499e31e34fbfc",9,2,,,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",1,2,,,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",4,2,,,,,,,
"040ceeba10fc44d19c9499e31e34fbfc",5,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",6,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",7,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",5,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",8,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",4,1,2,1,2,1,3200,1,2
"041a9f28bf614e328a856c240a3abd03",2,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",9,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",1,2,,,,,,,
"041a9f28bf614e328a856c240a3abd03",3,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",8,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",7,1,2,1,2,,,,
"044116a438c040a898ba43daf6bdc2ea",1,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",2,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",6,1,1,2,2,2,25000,1,5
"044116a438c040a898ba43daf6bdc2ea",3,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",5,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",4,2,,,,,,,
"044116a438c040a898ba43daf6bdc2ea",9,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",4,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",3,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",8,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",5,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",9,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",2,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",6,2,,,,,,,
"0442775d8d424d59a433ab5940d510ca",7,1,2,1,2,,,,
"0442775d8d424d59a433ab5940d510ca",1,1,1,2,2,5,,,
"046067ad635647c5a02c03f1790df520",4,2,,,,,,,
"046067ad635647c5a02c03f1790df520",9,1,,1,,1,3500,,
"046067ad635647c5a02c03f1790df520",2,2,,,,,,,
"046067ad635647c5a02c03f1790df520",3,2,,,,,,,
"046067ad635647c5a02c03f1790df520",6,2,,,,,,,
"046067ad635647c5a02c03f1790df520",1,1,1,2,1,6,,,
"046067ad635647c5a02c03f1790df520",8,2,,,,,,,
"046067ad635647c5a02c03f1790df520",5,2,,,,,,,
"046067ad635647c5a02c03f1790df520",7,1,2,1,2,,,,
"0464b7af72994dea923644331716d84e",3,2,,,,,,,
"0464b7af72994dea923644331716d84e",1,1,1,2,2,6,,,
"0464b7af72994dea923644331716d84e",5,2,,,,,,,
"0464b7af72994dea923644331716d84e",6,2,,,,,,,
"0464b7af72994dea923644331716d84e",4,2,,,,,,,
"0464b7af72994dea923644331716d84e",2,2,,,,,,,
"0464b7af72994dea923644331716d84e",9,2,,,,,,,
"0464b7af72994dea923644331716d84e",8,2,,,,,,,
"0464b7af72994dea923644331716d84e",7,1,2,1,2,,,,
"0469f55ab1f549dabf8e97afae3f2065",7,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",4,1,2,1,2,1,4000,40,15
"0469f55ab1f549dabf8e97afae3f2065",5,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",1,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",3,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",2,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",9,2,,,,,,,
"0469f55ab1f549dabf8e97afae3f2065",6,1,1,2,2,2,30000,30,11
"0469f55ab1f549dabf8e97afae3f2065",8,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",5,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",8,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",6,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",9,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",3,1,1,2,2,5,,,
"0495834806fb40adb50e0fd619ef5094",1,1,1,2,2,5,,,
"0495834806fb40adb50e0fd619ef5094",7,1,2,1,2,,,,
"0495834806fb40adb50e0fd619ef5094",2,2,,,,,,,
"0495834806fb40adb50e0fd619ef5094",4,1,2,1,2,1,5000,2,2
"049dc3291e444c9193fc506570f6a26e",5,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",7,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",9,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",2,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",6,1,1,2,2,2,65000,1,5
"049dc3291e444c9193fc506570f6a26e",8,1,1,1,2,,,,
"049dc3291e444c9193fc506570f6a26e",4,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",1,2,,,,,,,
"049dc3291e444c9193fc506570f6a26e",3,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",1,1,1,2,2,6,,,
"04ae6a51ffbb459a9b00dc5265f4a034",4,1,2,1,2,2,4000,8,17
"04ae6a51ffbb459a9b00dc5265f4a034",2,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",7,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",5,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",6,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",8,2,,,,,,,
"04ae6a51ffbb459a9b00dc5265f4a034",9,1,,1,,2,1500,,
"04ae6a51ffbb459a9b00dc5265f4a034",3,1,1,1,2,6,,,
"04b011de772e4ce08e33e461bb1741eb",3,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",4,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",5,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",8,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",1,1,1,2,2,5,,,
"04b011de772e4ce08e33e461bb1741eb",9,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",6,2,,,,,,,
"04b011de772e4ce08e33e461bb1741eb",7,1,2,1,2,,,,
"04b011de772e4ce08e33e461bb1741eb",2,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",7,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",2,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",8,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",6,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",3,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",4,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",5,2,,,,,,,
"04bfccbfe0c64dfebc28097777937f16",1,1,1,2,2,6,,,
"04bfccbfe0c64dfebc28097777937f16",9,1,,2,,1,1000,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",3,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",4,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",6,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",7,1,2,1,2,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",8,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",5,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",9,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",2,2,,,,,,,
"04c814d7b9cb4aa2b651aa2e31acf4e9",1,1,1,2,2,6,,,
"04d55903a5d448c3953d1d1ceda1084d",3,2,,,,,,,
"04d55903a5d448c3953d1d1ceda1084d",7,1,2,1,2,,,,
"04d55903a5d448c3953d1d1ceda1084d",4,1,2,1,2,1,1750,0.5,2
"04d55903a5d448c3953d1d1ceda1084d",6,1,1,2,2,3,12000,2,14
"04d55903a5d448c3953d1d1ceda1084d",9,2,,,,,,,
"04d55903a5d448c3953d1d1ceda1084d",5,2,,,,,,,
"04d55903a5d448c3953d1d1ceda1084d",1,1,1,2,2,3,10000,10,8
"04d55903a5d448c3953d1d1ceda1084d",8,2,,,,,,,
"04d55903a5d448c3953d1d1ceda1084d",2,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",9,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",7,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",8,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",5,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",6,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",4,1,2,1,2,1,6000,4,21
"04ee28189feb42c6a75acb852661aef1",2,2,,,,,,,
"04ee28189feb42c6a75acb852661aef1",3,1,1,2,2,5,,,
"04ee28189feb42c6a75acb852661aef1",1,1,1,2,2,6,,,
"0515ceaa3b6d4400bb337565e78db4e4",8,1,2,1,2,,,,
"0515ceaa3b6d4400bb337565e78db4e4",6,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",2,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",3,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",5,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",9,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",1,1,1,2,1,6,,,
"0515ceaa3b6d4400bb337565e78db4e4",4,2,,,,,,,
"0515ceaa3b6d4400bb337565e78db4e4",7,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",5,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",2,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",1,1,1,2,2,6,,,
"051abf68db894b34a1ecfa22bd2a2509",4,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",8,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",3,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",9,1,,1,,1,2000,,
"051abf68db894b34a1ecfa22bd2a2509",6,2,,,,,,,
"051abf68db894b34a1ecfa22bd2a2509",7,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",3,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",6,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",8,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",5,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",7,1,2,1,2,,,,
"052f8d3f81c3477aa9366a24c54ddf83",4,2,,,,,,,
"052f8d3f81c3477aa9366a24c54ddf83",9,1,,1,,2,0,,
"052f8d3f81c3477aa9366a24c54ddf83",1,1,1,2,2,6,,,
"052f8d3f81c3477aa9366a24c54ddf83",2,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",5,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",9,1,,1,,1,3000,,
"0540d10333124c9ab290bb9daaf998cc",2,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",4,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",7,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",1,1,1,2,2,6,,,
"0540d10333124c9ab290bb9daaf998cc",3,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",8,2,,,,,,,
"0540d10333124c9ab290bb9daaf998cc",6,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",9,1,,1,,1,3000,,
"054124cd4eff40ec97bf51a44fe4a93c",1,1,1,2,2,6,,,
"054124cd4eff40ec97bf51a44fe4a93c",5,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",2,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",8,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",4,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",6,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",3,2,,,,,,,
"054124cd4eff40ec97bf51a44fe4a93c",7,2,,,,,,,
"05743465c6254f7baedf141b6381f400",2,2,,,,,,,
"05743465c6254f7baedf141b6381f400",6,2,,,,,,,
"05743465c6254f7baedf141b6381f400",7,2,,,,,,,
"05743465c6254f7baedf141b6381f400",5,2,,,,,,,
"05743465c6254f7baedf141b6381f400",3,1,1,2,2,5,,,
"05743465c6254f7baedf141b6381f400",9,2,,,,,,,
"05743465c6254f7baedf141b6381f400",4,1,2,1,2,3,4000,1,2
"05743465c6254f7baedf141b6381f400",8,2,,,,,,,
"05743465c6254f7baedf141b6381f400",1,1,1,2,2,6,,,
"05863e44874d4d0bbe8abdc95d9249b2",6,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",3,1,1,2,2,6,,,
"05863e44874d4d0bbe8abdc95d9249b2",5,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",7,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",2,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",4,1,2,1,2,1,2000,2,21
"05863e44874d4d0bbe8abdc95d9249b2",8,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",9,2,,,,,,,
"05863e44874d4d0bbe8abdc95d9249b2",1,1,1,2,2,6,,,
"0586e2b9bcd24aa3bf31580492500327",9,1,,1,,1,1500,,
"0586e2b9bcd24aa3bf31580492500327",5,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",4,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",8,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",7,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",3,1,1,2,2,6,,,
"0586e2b9bcd24aa3bf31580492500327",6,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",2,2,,,,,,,
"0586e2b9bcd24aa3bf31580492500327",1,1,1,2,2,6,,,
"058977f6550c4624b8d171b5d1a58a6e",5,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",3,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",4,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",1,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",6,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",7,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",2,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",9,2,,,,,,,
"058977f6550c4624b8d171b5d1a58a6e",8,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",3,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",4,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",5,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",9,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",2,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",1,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",8,2,,,,,,,
"0594b58cc0834586919fbbd39a0be23f",6,1,1,2,2,3,2000,2,13
"0594b58cc0834586919fbbd39a0be23f",7,1,2,1,2,,,,
"059ff457522a4a8fa64c8b2717080161",8,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",7,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",4,1,2,1,2,1,4000,1,2
"059ff457522a4a8fa64c8b2717080161",2,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",6,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",1,1,1,2,2,6,,,
"059ff457522a4a8fa64c8b2717080161",9,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",3,2,,,,,,,
"059ff457522a4a8fa64c8b2717080161",5,2,,,,,,,
"05add010c2404efab0880200dcdc9674",7,2,,,,,,,
"05add010c2404efab0880200dcdc9674",8,1,2,1,2,,,,
"05add010c2404efab0880200dcdc9674",1,2,,,,,,,
"05add010c2404efab0880200dcdc9674",4,2,,,,,,,
"05add010c2404efab0880200dcdc9674",9,2,,,,,,,
"05add010c2404efab0880200dcdc9674",2,2,,,,,,,
"05add010c2404efab0880200dcdc9674",3,2,,,,,,,
"05add010c2404efab0880200dcdc9674",6,1,1,2,2,3,30000,30,13
"05add010c2404efab0880200dcdc9674",5,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",4,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",9,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",3,1,1,2,2,5,,,
"05b5aece409440ff8a1231a07558d979",6,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",5,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",8,2,,,,,,,
"05b5aece409440ff8a1231a07558d979",1,1,1,2,2,6,,,
"05b5aece409440ff8a1231a07558d979",7,1,2,1,2,,,,
"05b5aece409440ff8a1231a07558d979",2,2,,,,,,,
"05b8817d114d47058c7877391323d14c",4,2,,,,,,,
"05b8817d114d47058c7877391323d14c",8,2,,,,,,,
"05b8817d114d47058c7877391323d14c",5,2,,,,,,,
"05b8817d114d47058c7877391323d14c",6,2,,,,,,,
"05b8817d114d47058c7877391323d14c",2,2,,,,,,,
"05b8817d114d47058c7877391323d14c",7,2,,,,,,,
"05b8817d114d47058c7877391323d14c",3,2,,,,,,,
"05b8817d114d47058c7877391323d14c",1,2,,,,,,,
"05b8817d114d47058c7877391323d14c",9,1,,1,,1,10000,,
"05bd23b2d9d84b128c7b45db8d2da17f",6,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",2,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",4,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",7,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",1,1,1,2,2,6,,,
"05bd23b2d9d84b128c7b45db8d2da17f",9,1,,1,,1,4000,,
"05bd23b2d9d84b128c7b45db8d2da17f",8,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",5,2,,,,,,,
"05bd23b2d9d84b128c7b45db8d2da17f",3,1,1,2,2,5,,,
"05cef9765f92473eb465b6dc4fac72a4",2,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",9,1,,1,,1,2000,,
"05cef9765f92473eb465b6dc4fac72a4",6,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",7,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",8,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",5,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",4,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",3,2,,,,,,,
"05cef9765f92473eb465b6dc4fac72a4",1,1,1,2,2,5,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",4,2,,,,,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",5,2,,,,,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",9,1,,1,,1,3000,,
"05dafcf31b4d403aad84cdfff9d1fdfc",6,1,1,2,2,2,12000,4,10
"05dafcf31b4d403aad84cdfff9d1fdfc",1,1,1,2,2,6,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",8,2,,,,,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",3,2,,,,,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",2,2,,,,,,,
"05dafcf31b4d403aad84cdfff9d1fdfc",7,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",9,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",6,1,1,2,2,1,30000,30,13
"06017013809c4ccc99e9c3dcd7b3c10f",3,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",8,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",7,1,2,1,2,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",1,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",4,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",2,2,,,,,,,
"06017013809c4ccc99e9c3dcd7b3c10f",5,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",4,1,2,1,2,1,1500,0.5,2
"0602eb95ac184ad3aa8fdba309f3f946",3,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",2,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",6,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",9,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",5,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",1,1,1,2,2,5,,,
"0602eb95ac184ad3aa8fdba309f3f946",8,2,,,,,,,
"0602eb95ac184ad3aa8fdba309f3f946",7,1,2,1,2,,,,
"06122c47fee6432f8b973b9ea525fe57",4,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",7,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",6,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",9,1,,1,,2,3000,,
"06122c47fee6432f8b973b9ea525fe57",8,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",5,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",1,1,1,2,1,6,,,
"06122c47fee6432f8b973b9ea525fe57",2,2,,,,,,,
"06122c47fee6432f8b973b9ea525fe57",3,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",7,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",5,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",3,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",4,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",8,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",1,1,1,2,2,5,,,
"061989138f624a46be5860a6f7e8934b",6,2,,,,,,,
"061989138f624a46be5860a6f7e8934b",9,1,,1,,1,8000,,
"061989138f624a46be5860a6f7e8934b",2,2,,,,,,,
"061d004e00b841cea0fa55802483b1b4",8,2,,,,,,,
"061d004e00b841cea0fa55802483b1b4",5,2,,,,,,,
"061d004e00b841cea0fa55802483b1b4",3,,,,,,,,
"061d004e00b841cea0fa55802483b1b4",9,2,,,,,,,
"061d004e00b841cea0fa55802483b1b4",1,1,1,2,2,6,,,
"061d004e00b841cea0fa55802483b1b4",6,2,,,,,,,
"061d004e00b841cea0fa55802483b1b4",4,1,2,1,2,1,6000,4,21
"061d004e00b841cea0fa55802483b1b4",7,1,2,1,2,,,,
"061d004e00b841cea0fa55802483b1b4",2,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",6,1,1,2,2,2,3800,1,4
"062f7f18a3d7429fabe2c075459a301a",9,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",8,1,2,1,2,,,,
"062f7f18a3d7429fabe2c075459a301a",1,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",3,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",5,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",2,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",7,2,,,,,,,
"062f7f18a3d7429fabe2c075459a301a",4,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",3,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",8,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",6,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",9,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",5,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",1,1,1,2,2,6,,,
"06403dbe6bbd4f1e82d16fa705c51b73",7,2,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",4,1,2,1,2,1,3000,2,21
"06403dbe6bbd4f1e82d16fa705c51b73",2,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",9,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",8,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",6,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",1,1,1,2,2,6,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",4,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",3,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",7,1,2,1,2,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",2,2,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",5,2,,,,,,,
"067e98465031426791a3853b69a9a70a",8,2,,,,,,,
"067e98465031426791a3853b69a9a70a",3,2,,,,,,,
"067e98465031426791a3853b69a9a70a",6,2,,,,,,,
"067e98465031426791a3853b69a9a70a",5,2,,,,,,,
"067e98465031426791a3853b69a9a70a",7,1,2,1,2,,,,
"067e98465031426791a3853b69a9a70a",2,2,,,,,,,
"067e98465031426791a3853b69a9a70a",4,2,,,,,,,
"067e98465031426791a3853b69a9a70a",9,2,,,,,,,
"067e98465031426791a3853b69a9a70a",1,1,1,2,2,1,16000,4,20
"067f809da4ef44c8ab7ff3a16ee31672",7,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",6,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",5,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",2,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",1,1,1,1,2,6,,,
"067f809da4ef44c8ab7ff3a16ee31672",3,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",4,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",8,2,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",9,2,,,,,,,
"06816d8d60b141418b768b356970d613",2,2,,,,,,,
"06816d8d60b141418b768b356970d613",1,1,1,2,2,6,,,
"06816d8d60b141418b768b356970d613",7,1,2,1,2,,,,
"06816d8d60b141418b768b356970d613",6,2,,,,,,,
"06816d8d60b141418b768b356970d613",9,2,,,,,,,
"06816d8d60b141418b768b356970d613",8,2,,,,,,,
"06816d8d60b141418b768b356970d613",4,2,,,,,,,
"06816d8d60b141418b768b356970d613",5,2,,,,,,,
"06816d8d60b141418b768b356970d613",3,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",7,1,2,1,2,,,,
"068c76ff148d44fcbb4ab89429adcb6c",2,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",8,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",1,1,1,2,2,5,,,
"068c76ff148d44fcbb4ab89429adcb6c",5,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",3,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",6,1,1,2,2,2,20000,1,6
"068c76ff148d44fcbb4ab89429adcb6c",4,2,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",9,1,,1,,1,1500,,
"06a5f788e6b248dfa229a7cd68fcf706",2,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",4,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",3,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",8,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",6,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",1,1,1,2,2,3,30000,15,9
"06a5f788e6b248dfa229a7cd68fcf706",9,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",7,2,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",5,2,,,,,,,
