"interview__key","EA_code","c4h_elementyear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq82v2","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"20-02-77-43","218cb290a69743c69e521b6122a6d507",1,"0","1307",1,"TALLYING ERROR","##N/A##","##N/A##","##N/A##",,"##N/A##"
"20-02-77-43","218cb290a69743c69e521b6122a6d507",0,"0","1124",1,"INACCURATE TALLYING","##N/A##","##N/A##","##N/A##",,"##N/A##"
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",4,"2","2",2,"none",,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",1,"1087","1087",2,"none",,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",2,"0","0",2,"none",,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",5,"11","11",2,"none",,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",3,"0","0",2,"none",,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",0,"770","770",2,"none",,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",2,"11","11",2,"NO MISMATCH","12","12","12",2,"NO MISMATCH"
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",3,"8","8",2,"NO MISMATCH","12","12","12",2,"NO MISMATCH"
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",4,"50","50",2,"NO MISMATCH","36","36","36",2,"NO MISMATCH"
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",1,"914","914",2,"NO MISMATCH","911","911","911",2,"NO MISMATCH"
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",5,"52","52",2,"NO MISMATCH","53","53","53",2,"NO MISMATCH"
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",0,"660","660",2,"NO MISMATCH","521","521","521",2,"NO MISMATCH"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",5,"13","13",2,"no mismatch","13","13","13",2,"no mismatch"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",0,"923","923",2,"no mismatch","847","847","847",2,"no mismatch"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",1,"1171","1171",2,"no mismatch","737","737","737",2,"no mismatch"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",2,"16","16",2,"no mismatch","19","19","19",2,"no mismatch"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",3,"16","16",2,"no mismatch","10","10","10",2,"no mismatch"
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",4,"31","31",2,"no","20","20","20",2,"no mismatch"
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",3,"27","27",2,"no mismatch",,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",2,"47","47",2,"no mismatch",,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",0,"1902","1902",2,"no mismatch",,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",4,"27","27",2,"no mismatch",,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",1,"1792","1792",2,"no mismatch",,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",5,"25","25",2,"no mismatch",,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",1,"326","326",2,"NONE","400","400","400",2,"none"
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",4,"38","38",2,"NONE","28","28","28",2,"none"
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",0,"172","172",2,"NONE","253","253","253",2,"none"
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",2,"23","23",2,"NONE","62","62","62",2,"none"
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",3,"40","40",2,"NONE","80","80","80",2,"none"
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",5,"24","24",2,"NONE","31","31","31",2,"none"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",3,"0","0",2,"MIDWIVES COULD NOT CONDUCT DELIVERIES AT NIGHT DUE TO LACK OF ACCOMMODATION","8","8","8",2,"NONE"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",2,"0","0",2,"AT THAT TIME THERE WAS NO ACCOMMODATION FOR MIDWIVES TO PUT UP IN ORDER TO CONDUCT DELIVERIES AT NIGHT","0","0","0",2,"NO NIGHT SERVICES AT THAT TIME DUE TO LACK OF ACCOMMODATION"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",5,"48","48",2,"NONE","40","40","40",2,"NONE"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",0,"681","681",2,"NONE","518","518","518",2,"NONE"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",4,"43","43",2,"NONE","32","32","32",2,"NONE"
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",1,"549","549",2,"NONE","567","567","567",2,"NONE"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",0,"##N/A##","396",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",3,"##N/A##","21",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",2,"##N/A##","1",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",5,"##N/A##","50",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",1,"##N/A##","975",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",4,"##N/A##","72",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",3,"8","8",2,"NO VARIATION","4","4","4",2,"NO MISMATCH"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",2,"19","19",2,"NO VARIATION","12","12","12",2,"NO MISMATCH"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",1,"1242","1242",2,"NO VARIATION","663","663","663",2,"NO MISMATCH"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",4,"54","54",2,"NO VARIATION","77","77","77",2,"NO MISMATCH"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",0,"1257","1257",2,"NO VARIATION","790","790","790",2,"NO MISMATCH"
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",5,"77","77",2,"NO VARIATIONS","55","55","55",2,"NO MISMATCH"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",2,"0","0",2,"no deliveries","##N/A##","##N/A##","##N/A##",,"##N/A##"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",4,"2","2",2,"matching","##N/A##","##N/A##","##N/A##",,"##N/A##"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",1,"580","580",2,"okay","##N/A##","##N/A##","##N/A##",,"##N/A##"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",3,"0","0",2,"no deliveries","##N/A##","##N/A##","##N/A##",,"##N/A##"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",0,"514","514",2,"good tallying","##N/A##","##N/A##","##N/A##",,"##N/A##"
"18-49-15-19","2c09ec554d4e489bb9d6e97baaebfa65",5,"3","3",2,"matching","##N/A##","##N/A##","##N/A##",,"##N/A##"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",1,"1154","1154",2,"none","602","602","601",1,"re attendance"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",4,"9","7",1,"out reach register missing","4","4","4",2,"none"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",0,"821","821",2,"none","1048","1048","1047",1,"reattendance"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",5,"13","13",2,"none","7","7","7",2,"none"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",2,"0","0",2,"none","0","0","o",2,"none"
"91-50-78-15","2c1eac5793354569a5f6598d4cc1c4d9",3,"0","0",2,"none","0","0","0",2,"none"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",2,"0","20",2,"ok","16","16","16",2,"Good"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",0,"0","1016",1,"Wrong  numbering","838","838","786",1,"WRONG  NUMBERING"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",3,"0","21",2,"ok","12","12","12",2,"GOOD"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",4,"0","0",2,"Missing  records","19","19","0",1,"Missing  tally  sheets"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",5,"0","0",1,"Missing  records","28","28","25",1,"Some  tally  sheets  could  be misplaced"
"33-98-51-91","2c79b64a9c5544fabbddb2b71590e49f",1,"0","1051",1,"Wrong  numbering","597","597","591",1,"Wrong  numbering"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",1,"##N/A##","1735",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",4,"##N/A##","46",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",5,"##N/A##","51",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",0,"##N/A##","1551",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",2,"##N/A##","43",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"02-42-11-75","2caf4db31e1947578d134f4b52b91d8f",3,"##N/A##","36",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",4,"27","27",2,"No mismatch","30","30","30",2,"No mismatch"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",2,"31","31",2,"No mismatch","29","29","29",2,"No mismatch"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",0,"1079","1079",2,"No mismatch","930","930","930",2,"No mismatch"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",5,"43","43",2,"No mismatch","24","24","24",2,"No mismatch"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",3,"32","32",2,"No mismatch","16","16","16",2,"No mismatch"
"67-79-02-00","2ce29c6cfe0a456793b78a9eea712769",1,"1358","1358",2,"No mismatch","1085","1085","1085",2,"No mismatch"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"44-82-68-29","2d0189f201a24a6eb390e7644e7127ac",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",0,"##N/A##","766",2,"##N/A##","615","##N/A##","615",2,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",3,"##N/A##","108",2,"##N/A##","127","##N/A##","123",1,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",2,"##N/A##","86",2,"##N/A##","155","##N/A##","155",2,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",5,"##N/A##","166",2,"##N/A##","145","##N/A##","145",2,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",4,"##N/A##","134",2,"##N/A##","122","##N/A##","122",2,"##N/A##"
"42-91-93-12","2dd8b36de95c4d5bba92df1210413388",1,"##N/A##","680",2,"##N/A##","657","##N/A##","657",2,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"43-35-34-23","2e97754263a84e12b95022950c69f673",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",4,"##N/A##","16",2,"##N/A##","30","##N/A##","30",2,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",3,"##N/A##","8",2,"##N/A##","21","##N/A##","21",2,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",2,"##N/A##","24",2,"##N/A##","20","##N/A##","20",2,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",1,"##N/A##","740",2,"##N/A##","387","##N/A##","387",2,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",0,"##N/A##","572",2,"##N/A##","372","##N/A##","372",2,"##N/A##"
"49-53-35-89","2f452dce46214291b99d8f76038d10c9",5,"##N/A##","36",2,"##N/A##","19","##N/A##","19",2,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-51-03-21","2f82e41b4d9140b1a887dffbd36193b8",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",4,"37","37",2,"matching","40","40","40",2,"matching"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",5,"35","35",2,"matching","30","30","30",2,"matching"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",3,"15","15",2,"matching","21","21","21",2,"matching"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",0,"676","676",2,"matching","735","735","735",2,"matching"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",2,"14","14",2,"matching","23","23","23",2,"matching"
"65-91-23-57","2fc7c42417e64ebcaea375ffa538326d",1,"1005","1005",2,"matching","607","607","607",2,"matching"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",3,"74","74",2,"NO MISMATCH","66","66","66",2,"NO MISMATCH"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",4,"27","27",2,"NO MISMATCH","40","40","40",2,"NO MISMATCH"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",0,"691","691",2,"NO MISMATCH","760","760","760",2,"NO MISMATCH"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",1,"1025","1025",2,"NO MISMATCH","478","478","478",2,"NO MISMATCH"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",2,"73","73",2,"NO MISMATCH","77","77","77",2,"NO MISMATCH"
"68-00-06-79","3048ed3a5a8a4ff69391cbfedd13657c",5,"17","17",2,"NO MISMATCH","27","27","27",2,"NO MISMATCH"
"37-68-69-42","305b636544344f65aabef33609978907",4,"0","2",2,"ok","12","0","16",1,"Missing  tally  sheets  from  the  time  of  report  making"
"37-68-69-42","305b636544344f65aabef33609978907",5,"0","37",1,"Missing  tally  sheets","31","0","30",1,"Wrong  tallying"
"37-68-69-42","305b636544344f65aabef33609978907",1,"0","1221",1,"Wrong  numbering","478","0","674",1,"Wrong  numbering"
"37-68-69-42","305b636544344f65aabef33609978907",0,"0","1135",1,"Wrong  numbering","580","0","605",1,"Wrong  numbering"
"37-68-69-42","305b636544344f65aabef33609978907",2,"0","19",1,"Still  births  included","0","0","7",1,"Missing  from  HmIs 105"
"37-68-69-42","305b636544344f65aabef33609978907",3,"0","28",2,"ok","23","0","24",1,"Wrong  counting"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"83-68-83-41","30a233559a484aa884a3c795efb64cdf",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",1,"1670","1670",2,"none","860","860","860",2,"none"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",5,"12","12",2,"none","30","30","14",1,"register missing"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",4,"7","7",2,"none","28","28","0",1,"register missing"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",0,"1340","1059",1,"poor serialization","1139","1139","1139",2,"none"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",2,"4","0",1,"poor tallying these were out referrals","15","15","13",1,"poor tallying"
"72-50-29-68","30fabcc38b1c4f909a0de8b415a2988e",3,"2","0",1,"there were out referrals","2","2","0",1,"not filled  in the register"
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",3,"##N/A##","##N/A##",,"##N/A##",,,,,
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",0,"##N/A##","##N/A##",,"##N/A##",,,,,
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",2,"##N/A##","##N/A##",,"##N/A##",,,,,
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",4,"##N/A##","##N/A##",,"##N/A##",,,,,
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",5,"##N/A##","##N/A##",,"##N/A##",,,,,
"87-78-01-68","31b1bf8fbcc54ee09f83e940546a45b8",1,"##N/A##","##N/A##",,"##N/A##",,,,,
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",4,"21","21",2,"no mismatch","17","17","17",2,"no mismatch"
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",5,"10","10",2,"no mismatch","33","33","33",2,"no mismatch"
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",3,"17","17",2,"no mismatch","24","24","24",2,"no mismatch"
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",1,"300","300",2,"no mismatch","395","395","395",2,"no mismatch"
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",0,"252","252",2,"no mismatch","496","496","496",2,"no mismatch"
"91-29-19-18","332221c6e42c4c7693f07f18bf883c77",2,"9","9",2,"no mismatch","32","32","32",2,"no mismatch"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",3,"47","47",2,"none","69","69","69",2,"none"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",5,"115","115",2,"none","61","61","33",1,"some registers missing stolen"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",0,"4585","980",1,"registers for Refugee posts missing","5280","5280","615",1,"Some registers missing"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",4,"101","53",1,"Registers for Refugee  posts  missing","324","324","46",1,"some registers stolen"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",2,"76","76",2,"none","129","129","89",1,"registers for  Save the children and IRC not seen"
"31-50-07-11","36a60129e57347bea99b101f51c2d0a0",1,"993","991",1,"poor tallying","537","537","407",1,"some registers missing"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",3,"-","05",2,"No mismatch","4","_","4",2,"No mismatch"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",4,"-","08",2,"No mismatch","20","_","20",2,"No mismatch"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",1,"-","1295",2,"No mismatch","472","_","472",2,"No mismatch"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",2,"-","06",2,"No mismatch","6","_","6",2,"No mismatch"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",0,"-","765",2,"No mismatch","499","_","499",2,"No mismatch"
"66-53-93-59","37a0243153154356a3fae9c57c688f46",5,"-","36",2,"No mismatch","30","_","30",2,"No mismatch"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"07-01-51-11","3a2df233c4d3470b83d0d3e0851df33d",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",5,"0","3",2,"there was no facility report but only the register was available","1","1","1",2,"no mismatch"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",0,"225","225",2,"no mismatch","346","346","344",1,"there was wrong numbering in the register"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",1,"340","340",2,"no mismatch","262","262","269",1,"there was wrong numbering in the register"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",2,"0","0",2,"no mismatch","7","7","7",2,"no mismatch"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",3,"2","2",2,"no mismatch","4","4","4",2,"no mismatch"
"56-67-32-81","3b39a3793b9e42deb8bea71311058e8a",4,"2","2",2,"no mismatch","1","1","1",2,"no mismatch"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",2,"53","53",2,"no mismatch","61","61","61",2,"No mismatch"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",1,"5388","5388",2,"no mismatch","4302","4302","5108",1,"Mismatch is because of the re attendance"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",0,"4228","4228",2,"no mismatch","3604","3604","2751",1,"part of the register was misplaced"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",5,"140","140",2,"no mismatch","125","125","125",2,"no mismatch"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",3,"38","38",2,"no mismatch","55","55","55",2,"no mismatch"
"92-67-60-32","3bd4a06cc7b5416d864333ff348bb354",4,"110","110",2,"no mismatch","140","140","140",2,"no mismatch"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",4,"0","188",1,"HMIS 105 missing","0","0","197",1,"HMIS missing"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",3,"101","101",2,"none","0","0","82",1,"HMIS missing"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",1,"3561","0",1,"Registers missing","0","0","1188",1,"HMIS missing"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",2,"0","109",1,"HMIS 105 missing","0","0","125",1,"HMIS missing"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",5,"133","145",1,"Poor tallying","0","0","0",2,"HMIS and register not found"
"08-02-90-92","3c03c72ff5bb4e43bb462f77bc401895",0,"0","2913",1,"HMIS 105 missing","0","0","1668",1,"HMIS missing"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",2,"_","27",2,"##N/A##","18","_","18",2,"##N/A##"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",3,"_","13",2,"##N/A##","25","_","25",2,"##N/A##"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",5,"_","35",2,"##N/A##","32","_","32",2,"##N/A##"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",4,"_","28",2,"##N/A##","20","_","20",2,"##N/A##"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",1,"_","1458",2,"##N/A##","527","_","527",2,"##N/A##"
"26-54-44-39","3c068ff6dd2648088c08a9fcdcb812f2",0,"_","444",2,"##N/A##","598","_","598",2,"##N/A##"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",2,"76","76",2,"none","52","52","52",2,"none"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",4,"117","117",2,"none","151","151","187",1,"poor tallying"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",0,"402","422",1,"poor tallying","621","621","621",2,"none"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",1,"170","0",1,"registers missing","724","724","724",2,"none"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",3,"68","68",2,"none","55","55","55",2,"none"
"61-93-15-21","3c7b52089dbc43ecb5f3c5e354f1ec09",5,"164","162",1,"poor tallying","217","217","241",1,"poor tallying"
"36-93-22-14","3d3ecc270b3743a1ac5b07ac5161ae2f",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"36-93-22-14","3d3ecc270b3743a1ac5b07ac5161ae2f",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"36-93-22-14","3d3ecc270b3743a1ac5b07ac5161ae2f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
