"interview__key","EA_code","medical_staff_id","s4pq116a","s4pq116b"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",1,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",3,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",5,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",2,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",6,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",4,2,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",2,2,1
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",5,3,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",0,0,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",6,3,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",7,0,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",3,2,0
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",1,2,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",5,8,0
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",4,5,0
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",1,9,0
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",2,9,0
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",7,0,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",3,2,0
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",6,1,3
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",0,2,0
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",7,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",0,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",4,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",3,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",1,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",2,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",6,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",5,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",1,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",0,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",3,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",4,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",6,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",2,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",7,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",5,,
"47-97-04-43","b1884aea03a844029e86334683703b09",3,0,0
"47-97-04-43","b1884aea03a844029e86334683703b09",0,0,0
"47-97-04-43","b1884aea03a844029e86334683703b09",7,0,0
"47-97-04-43","b1884aea03a844029e86334683703b09",2,0,0
"47-97-04-43","b1884aea03a844029e86334683703b09",1,2,0
"47-97-04-43","b1884aea03a844029e86334683703b09",4,0,2
"47-97-04-43","b1884aea03a844029e86334683703b09",5,3,1
"47-97-04-43","b1884aea03a844029e86334683703b09",6,0,0
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",2,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",3,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",4,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",5,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",7,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",1,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",0,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",6,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",4,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",3,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",6,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",7,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",5,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",1,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",0,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",2,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",2,0,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",1,3,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",3,0,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",0,0,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",6,2,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",5,2,0
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",4,0,1
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",7,0,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",4,1,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",6,4,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",2,0,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",7,0,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",3,2,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",5,4,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",0,0,0
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",1,3,0
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",0,0,0
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",4,2,1
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",3,1,1
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",6,2,1
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",5,4,1
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",7,1,1
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",1,4,0
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",2,2,1
"81-20-77-29","b389c239719a4796854b290e12631dbb",1,1,1
"81-20-77-29","b389c239719a4796854b290e12631dbb",4,1,0
"81-20-77-29","b389c239719a4796854b290e12631dbb",0,0,0
"81-20-77-29","b389c239719a4796854b290e12631dbb",3,0,0
"81-20-77-29","b389c239719a4796854b290e12631dbb",6,0,1
"81-20-77-29","b389c239719a4796854b290e12631dbb",2,0,0
"81-20-77-29","b389c239719a4796854b290e12631dbb",7,0,0
"81-20-77-29","b389c239719a4796854b290e12631dbb",5,0,2
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",0,1,1
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",3,1,1
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",6,4,0
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",4,0,0
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",1,5,0
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",2,11,0
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",5,4,1
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",7,0,1
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",4,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",0,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",1,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",2,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",5,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",7,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",6,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",3,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",6,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",3,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",2,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",1,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",0,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",4,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",5,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",7,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",7,0,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",3,2,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",2,6,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",6,2,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",0,0,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",1,3,0
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",5,1,1
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",4,0,0
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",7,0,0
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",5,9,2
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",2,2,1
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",4,2,0
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",6,2,2
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",1,3,0
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",3,2,0
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",0,0,0
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",7,0,0
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",3,2,0
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",0,0,0
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",5,3,2
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",6,1,3
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",1,3,2
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",4,0,2
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",2,1,1
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",7,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",4,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",6,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",1,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",0,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",5,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",3,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",2,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",3,1,1
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",1,3,0
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",2,7,0
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",6,4,0
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",4,2,0
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",0,0,0
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",5,5,5
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",7,0,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",0,0,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",1,2,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",5,8,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",4,0,3
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",6,4,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",7,0,0
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",2,1,2
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",3,2,0
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",0,0,1
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",7,1,1
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",2,8,1
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",1,12,5
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",6,17,5
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",5,12,2
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",4,5,2
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",3,2,3
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",2,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",1,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",3,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",7,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",0,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",4,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",5,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",6,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",2,2,0
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",1,4,4
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",0,1,1
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",4,2,0
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",7,0,2
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",3,2,1
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",5,7,0
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",6,4,3
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",1,3,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",5,1,1
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",2,5,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",7,0,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",3,2,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",0,0,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",4,0,0
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",6,2,0
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",1,1,1
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",0,0,0
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",4,1,1
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",3,0,0
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",7,0,0
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",5,3,1
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",6,1,0
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",2,1,0
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",0,1,1
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",6,3,2
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",7,0,1
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",3,2,1
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",4,0,2
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",1,9,0
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",5,5,1
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",2,7,1
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",0,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",7,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",3,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",2,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",5,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",6,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",4,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",1,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",6,1,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",4,1,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",1,0,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",3,1,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",5,0,1
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",2,1,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",0,0,0
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",7,0,0
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",6,3,2
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",2,2,1
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",0,0,0
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",7,0,0
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",1,3,2
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",5,5,0
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",3,2,0
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",4,0,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",1,3,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",3,2,0
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",2,2,1
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",6,3,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",5,5,0
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",0,0,0
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",4,0,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",7,0,0
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",1,1,0
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",7,0,0
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",5,2,2
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",6,0,1
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",4,0,2
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",0,0,0
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",3,0,0
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",2,0,1
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",1,4,0
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",2,4,0
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",0,0,0
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",3,1,1
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",6,2,2
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",4,0,0
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",5,6,0
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",7,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",3,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",6,1,1
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",0,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",1,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",5,2,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",7,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",2,0,0
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",4,1,2
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",0,0,0
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",1,4,0
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",2,3,1
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",3,2,0
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",4,0,0
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",6,1,2
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",5,2,2
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",7,0,0
"16-74-30-99","cc5224ac26434558b1870292cd790c14",2,3,1
"16-74-30-99","cc5224ac26434558b1870292cd790c14",6,4,0
"16-74-30-99","cc5224ac26434558b1870292cd790c14",3,4,0
"16-74-30-99","cc5224ac26434558b1870292cd790c14",4,0,0
"16-74-30-99","cc5224ac26434558b1870292cd790c14",7,0,1
"16-74-30-99","cc5224ac26434558b1870292cd790c14",5,10,0
"16-74-30-99","cc5224ac26434558b1870292cd790c14",1,6,2
"16-74-30-99","cc5224ac26434558b1870292cd790c14",0,1,0
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",4,0,2
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",7,0,0
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",1,3,1
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",5,4,1
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",0,0,0
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",3,0,1
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",2,3,1
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",6,3,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",0,0,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",1,2,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",7,0,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",2,0,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",3,0,0
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",6,0,1
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",4,1,1
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",5,2,1
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",5,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",6,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",1,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",4,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",3,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",7,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",2,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",0,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",6,3,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",5,5,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",1,5,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",0,0,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",7,0,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",2,4,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",3,2,0
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",4,1,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",1,6,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",4,1,1
"41-30-97-75","ce09e57177af41adadea55b1118f29be",3,3,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",7,0,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",5,3,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",2,3,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",0,0,0
"41-30-97-75","ce09e57177af41adadea55b1118f29be",6,3,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",5,3,1
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",2,0,1
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",6,1,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",3,0,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",1,2,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",7,0,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",0,0,0
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",4,0,1
"80-81-10-28","cff36b0b20f648be8341cd074068c657",4,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",7,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",5,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",0,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",6,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",1,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",3,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",2,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",7,0,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",3,2,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",2,1,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",5,4,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",6,4,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",1,3,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",4,2,0
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",0,0,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",6,1,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",7,0,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",1,3,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",2,1,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",3,0,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",4,1,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",0,0,0
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",5,2,0
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",4,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",5,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",1,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",0,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",3,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",2,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",6,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",7,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",7,1,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",4,2,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",6,4,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",3,1,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",5,12,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",0,0,1
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",2,21,0
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",1,6,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",0,0,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",3,0,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",2,1,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",4,0,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",6,0,1
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",7,0,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",1,2,0
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",5,3,0
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",3,0,1
