"interview__key","EA_code","payment_id","s3q26","s3q27","s3q28","s3q29"
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",2,2,,,
"47-45-18-73","85d0e9e0a4f1496aaf118e34270048e6",4,1,2,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",4,1,2,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",5,2,,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",3,2,,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",9,1,2,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",7,2,,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",0,,2,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",1,1,1,40000,2
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",6,2,,,
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",2,1,1,22000,4
"88-86-92-84","87888fff4c0c45d49f76bf7f930652a3",8,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",1,1,1,5000,2
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",0,,1,1000,1
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",9,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",2,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",6,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",4,1,2,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",5,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",8,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",7,2,,,
"68-41-72-67","8873c7ea649641a9aa484ff5a2071ce5",3,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",7,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",3,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",1,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",2,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",8,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",5,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",4,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",6,2,,,
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",0,,1,12000,2
"32-79-51-40","8a25746d91fd4a71903d25321bf21f4b",9,1,1,4500,2
"35-92-49-53","8a796de4a4744d1896966983749b62ce",6,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",9,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",1,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",0,,1,20000,2
"35-92-49-53","8a796de4a4744d1896966983749b62ce",4,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",3,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",7,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",5,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",8,2,,,
"35-92-49-53","8a796de4a4744d1896966983749b62ce",2,2,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",6,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",7,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",9,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",1,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",2,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",5,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",8,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",3,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",0,,,,
"33-86-34-01","8cce422c32fb487db7f64fc57ab28ea3",4,,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",6,2,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",8,1,2,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",5,2,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",0,,1,8000,2
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",7,2,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",4,1,2,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",9,2,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",3,2,,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",1,1,2,,
"13-27-67-54","8d6c882303774a69b457c672b327bb4b",2,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",1,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",4,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",9,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",0,,2,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",5,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",8,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",6,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",7,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",2,2,,,
"59-49-37-12","8e0674510f124c79adff16fa72a15dbf",3,2,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",0,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",5,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",9,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",4,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",8,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",6,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",3,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",1,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",2,,,,
"19-59-74-37","8e2224a0b6494414a93947f05e8d132e",7,,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",6,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",1,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",0,,1,1000,2
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",3,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",9,1,1,2000,2
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",5,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",7,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",8,2,,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",4,1,2,,
"63-03-43-30","8ef78b7b0f7147e0ac63d91538fa815c",2,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",4,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",6,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",8,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",2,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",9,1,1,5000,2
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",3,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",0,,1,5000,2
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",7,2,,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",1,1,2,,
"60-97-61-88","8f4c7489123f4036974cc7f574debbac",5,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",7,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",3,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",0,,1,17500,2
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",2,1,1,19000,4
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",6,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",1,1,1,8000,2
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",5,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",8,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",4,2,,,
"43-33-76-18","8f4e78e6dc8746289651442eb40f7d6d",9,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",9,1,1,25000,2
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",1,1,1,35000,2
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",0,,2,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",7,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",4,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",6,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",3,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",2,1,1,27000,2
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",5,2,,,
"22-52-74-75","8f6eac2d77894b3f8ba983cdb145dfa6",8,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",0,,2,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",9,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",1,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",4,1,2,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",3,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",2,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",7,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",6,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",5,2,,,
"04-35-73-80","8fc56ed20a424d2fac2361dd0f33e3ea",8,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",3,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",6,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",5,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",4,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",1,1,1,30000,2
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",9,1,1,100000,2
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",0,,2,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",8,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",7,2,,,
"20-43-32-61","91a39a9bf8bb4ad68964d8dc19ba3253",2,1,1,30000,4
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",6,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",3,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",9,1,1,1500,4
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",7,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",1,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",4,1,2,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",8,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",0,,1,1500,2
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",2,2,,,
"35-98-52-71","92bc05e40dff4e818160d4bc3bd31eee",5,2,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",8,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",9,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",0,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",1,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",6,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",5,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",3,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",7,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",2,,,,
"22-63-38-40","93f32e4649e8452181fa4f17e75cbf30",4,,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",3,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",5,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",4,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",9,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",8,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",0,,1,25000,2
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",6,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",2,2,,,
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",1,1,1,60000,2
"18-33-14-59","96087df97f6b4e1c8a0ec6aab97ffc23",7,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",3,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",6,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",2,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",8,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",7,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",0,,2,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",9,1,1,8000,2
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",5,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",4,2,,,
"92-06-84-13","9693819c6c25424e8079d7bd5a399e59",1,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",9,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",7,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",6,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",5,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",3,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",1,1,1,5800,2
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",0,,1,14300,2
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",4,1,2,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",8,2,,,
"93-57-84-53","97ae00424b064a76ab02f3474665cca3",2,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",0,,1,5000,2
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",9,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",8,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",3,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",5,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",2,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",1,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",6,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",4,2,,,
"00-36-74-14","97eeb4f2eae84dfc85e15d277e751cfb",7,2,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",7,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",4,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",3,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",8,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",6,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",2,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",1,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",0,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",9,,,,
"30-99-66-58","989ebf98f43b4297beef92b24367e4c8",5,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",2,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",5,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",9,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",1,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",6,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",4,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",3,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",8,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",7,,,,
"09-71-54-71","9a2a6af2f9924430b9a0cc47327b661f",0,,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",3,2,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",8,2,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",6,2,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",4,1,2,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",0,,1,35000,2
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",2,1,1,18000,4
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",5,2,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",1,1,1,45000,2
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",9,2,,,
"22-11-58-99","9c9917e6e1554969a1d66ac128e8d541",7,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",4,1,2,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",0,,2,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",7,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",1,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",8,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",6,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",5,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",2,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",9,2,,,
"06-94-60-69","9cb352e8b3464891a8e56c9682e6e772",3,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",0,,1,5000,2
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",4,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",9,1,1,3000,96
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",3,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",8,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",7,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",6,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",1,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",5,2,,,
"12-56-84-63","9da07074406c46e68f1ad5e7813e373b",2,2,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",4,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",2,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",5,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",3,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",0,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",9,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",1,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",6,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",8,,,,
"30-88-55-94","9eec20fc44d14b1485a5b54407494313",7,,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",7,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",1,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",6,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",9,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",4,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",8,1,1,3500,2
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",5,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",0,,1,2000,1
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",3,2,,,
"55-27-58-19","a0b8bff5458e45b08b17f5b96f939cfb",2,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",3,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",4,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",7,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",9,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",5,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",0,,1,75300,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",6,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",2,1,1,27000,2
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",8,2,,,
"20-49-68-89","a28038d2ed0047b28fc0ac652e00429b",1,1,1,70000,2
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",5,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",1,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",3,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",6,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",8,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",2,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",4,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",7,2,,,
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",9,1,1,4000,2
"41-07-98-38","a2b201c029f84e18ae079b30d287184d",0,,1,16571,2
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",1,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",8,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",4,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",3,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",0,,1,2000,2
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",6,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",5,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",2,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",7,2,,,
"48-26-89-12","a33b5f5221a14a80bfed99a205524fe7",9,1,1,2500,2
"07-23-18-10","a3968f62607b402a85a551fab137e191",9,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",5,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",7,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",1,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",4,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",0,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",3,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",6,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",2,,,,
"07-23-18-10","a3968f62607b402a85a551fab137e191",8,,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",5,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",6,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",7,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",9,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",2,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",4,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",1,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",3,2,,,
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",0,,1,8500,2
"26-48-88-55","a3e0e5b0bb6045dbb836bcae2ae555c5",8,1,1,2000,2
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",2,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",0,,1,5000,2
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",6,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",3,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",9,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",7,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",4,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",8,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",5,2,,,
"98-67-40-59","a3e421e5c8924b2ebd4c84e7ab0538a4",1,2,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",4,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",5,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",8,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",7,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",6,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",2,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",0,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",3,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",1,,,,
"82-74-17-32","a633fb014edd4a55953902a674518e63",9,,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",3,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",6,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",1,1,1,14000,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",8,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",5,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",0,,2,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",4,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",2,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",7,2,,,
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",9,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",7,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",1,1,1,45000,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",6,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",9,1,1,1500,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",3,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",2,1,1,25000,4
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",8,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",4,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",5,2,,,
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",0,,1,15000,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",0,,1,4000,1
