"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03","s3aq03_2","s3aq03_3","s3aq03a","s3aq04","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901","79-88-58-55","COFFEE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"05d8c19cfc8f47d4b66bd70bbad5407f",1,1,"H1900601","67-42-34-17","Field peas",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.46
"05d8c19cfc8f47d4b66bd70bbad5407f",2,2,"H1900601","67-42-34-17","Soya beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"05d8c19cfc8f47d4b66bd70bbad5407f",2,1,"H1900601","67-42-34-17","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.65
"05dca1a459fe4754bd19d0d175b4da74",2,1,"H2080702","74-82-28-52","NYIM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"05dca1a459fe4754bd19d0d175b4da74",1,1,"H2080702","74-82-28-52","Bananas",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"05ec278a95624c74957734e0ab70ff5b",4,1,"H2480401","12-55-72-62","CASSAVA",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,3,0,30000,0.34
"0634372d290947fc92bad833679f4f23",1,1,"H1810404","02-20-65-90","ngor",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.45
"0634372d290947fc92bad833679f4f23",2,1,"H1810404","02-20-65-90","mogo",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.56
"0667b6f1adac439db81e063ceead3b03",3,1,"H4130201","55-14-46-02","SUGARCANE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,8,0,0,32000,0.25
"0667b6f1adac439db81e063ceead3b03",1,1,"H4130201","55-14-46-02","BEANS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0667b6f1adac439db81e063ceead3b03",2,1,"H4130201","55-14-46-02","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"0667b6f1adac439db81e063ceead3b03",5,1,"H4130201","55-14-46-02","MATOOKE",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201","55-85-57-34","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201","55-85-57-34","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",4,1,"H3780201","55-85-57-34","TOMATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201","55-85-57-34","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"069ce1000ec94312a038a19b8efdd983",2,1,"H1270901","08-51-22-39","BANANA FOOD",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901","08-51-22-39","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"06a3c5174fea45419046bfa97ea3c29b",2,0,"H2230902","64-58-62-79","Sweet potatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"06afa3273f6a49a38b98ba52ba888ed8",1,2,"H2941001","92-08-07-55","MILLET",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,30,0,150000,
"06afa3273f6a49a38b98ba52ba888ed8",1,3,"H2941001","92-08-07-55","GROUND NUTS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,25,0,125000,
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001","92-08-07-55","BANANAS AND BEANS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,15,0,0,75000,
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901","45-15-88-18","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"06b881a31ba7466e919d01bb09f5e672",2,2,"H3600901","45-15-88-18","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,20000,1
"06b881a31ba7466e919d01bb09f5e672",3,1,"H3600901","45-15-88-18","GREENS",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,15000,3,1,2,0,0,40000,2
"06ba04343a6e4f678e01eec018cac7db",3,1,"H3740301","69-71-78-27","RICE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,0,0,50000,1
"06ba04343a6e4f678e01eec018cac7db",1,2,"H3740301","69-71-78-27","Sorghum",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"06ba04343a6e4f678e01eec018cac7db",1,1,"H3740301","69-71-78-27","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"06c85056727c434f90b8215d4b1df0a2",1,2,"H1441001","92-59-50-04","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"06c85056727c434f90b8215d4b1df0a2",1,1,"H1441001","92-59-50-04","SORGHUM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"06d940520a174c5c843dd683f49c2f95",1,1,"H2231001","95-51-77-38","Sorghum",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"06d940520a174c5c843dd683f49c2f95",1,2,"H2231001","95-51-77-38","Maize",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.23
"06d940520a174c5c843dd683f49c2f95",2,0,"H2231001","95-51-77-38","Sorghum",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.66
"06d940520a174c5c843dd683f49c2f95",1,0,"H2231001","95-51-77-38","Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.44
"06e12afed6db4f9a99423fc4169cc802",2,1,"H3910601","93-61-43-95","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"06e12afed6db4f9a99423fc4169cc802",1,1,"H3910601","93-61-43-95","Cassava",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,7,0,0,30000,1
"0700ac37276743c3a73536d56c21b04e",3,1,"H1890201","49-13-74-62","Tu piny",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"0700ac37276743c3a73536d56c21b04e",2,1,"H1890201","49-13-74-62","Te owak",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.7
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601","20-07-25-70","MATOOKE AND BEANS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,2,0,60000,2.5
"0795321942c34174a89d745e644df105",1,1,"H1970205","03-37-53-66","BEANSCAS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,27,0,0,174000,0.75
"0795321942c34174a89d745e644df105",1,2,"H1970205","03-37-53-66","GNUTSCAS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,14,6,0,115000,0.7
"0795321942c34174a89d745e644df105",1,4,"H1970205","03-37-53-66","RICE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0795321942c34174a89d745e644df105",1,3,"H1970205","03-37-53-66","SORGHUM",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,12,0,0,50000,0.5
"0795321942c34174a89d745e644df105",1,5,"H1970205","03-37-53-66","PLOT CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.37
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001","63-00-00-40","BEANS/BANANA FOOD",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"07999cf798314e05b4cfb6005c1092cb",2,4,"H4171001","63-00-00-40","SUGARCANE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,10000,0.3
"07999cf798314e05b4cfb6005c1092cb",2,1,"H4171001","63-00-00-40","GNUTS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,6,0,18000,0.5
"07999cf798314e05b4cfb6005c1092cb",2,3,"H4171001","63-00-00-40","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,10000,0.2
"07999cf798314e05b4cfb6005c1092cb",2,2,"H4171001","63-00-00-40","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,0,15000,0.5
"07999cf798314e05b4cfb6005c1092cb",3,1,"H4171001","63-00-00-40","GROUNDNUTS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,0,15000,0.75
"07c445ca0f284db081b29aa91ee7988e",1,1,"H3590301","16-53-16-62","MAIZE AND CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"08211a3e91eb4227bb201b44001ea21b",1,1,"H3000901","13-80-22-44","MILLET",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"087401704b5c4990995dc6b7af8a6b0a",1,2,"H2871001","86-58-36-04","CASSAVA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"087401704b5c4990995dc6b7af8a6b0a",1,1,"H2871001","86-58-36-04","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"08a2071726b54dae84b17e7b8017588d",1,2,"H2740201","92-96-97-80","TOMATOES",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,18000,3,2,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,1,"H2740201","92-96-97-80","ONIONS",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,10000,3,2,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,6,"H2740201","92-96-97-80","IRISH",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,5,"H2740201","92-96-97-80","SWEETPOTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,3,"H2740201","92-96-97-80","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,4,"H2740201","92-96-97-80","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"08a228d06e764dc49fbbf00d813880b8",1,1,"H4100701","09-73-66-95","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.97
"08a228d06e764dc49fbbf00d813880b8",1,2,"H4100701","09-73-66-95","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.05
"08a228d06e764dc49fbbf00d813880b8",2,1,"H4100701","09-73-66-95","BANANA FOOD",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"08a88de2ed7b46648366085ed5bef13b",2,1,"H1710801","72-29-27-23","BANANA FOOD PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"08a88de2ed7b46648366085ed5bef13b",1,1,"H1710801","72-29-27-23","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"08b6ed18afcc4300b2c916163a857437",1,1,"H0911001","04-73-66-62","coffee plot",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"08f3d91754ba4911865d5913f19172fc",1,2,"H2370901","38-83-66-81","Plot cassava",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,0,7,30000,0.5
"08f3d91754ba4911865d5913f19172fc",1,1,"H2370901","38-83-66-81","CASSAVA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,20000,0.33
"08f99cd6418241cda1841d6a644074f9",2,0,"H3580601","25-92-04-37","PLOT A BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"08f99cd6418241cda1841d6a644074f9",1,0,"H3580601","25-92-04-37","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701","83-42-75-66","PLOT 1 MATOOKE & COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.45
"09296489a3b04339968d856b0b9e44d9",2,1,"H0850701","83-42-75-66","PLOT 1-MATOOKE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,30000,0.58
"09296489a3b04339968d856b0b9e44d9",3,1,"H0850701","83-42-75-66","PLOT 1-MATOOKE",1,"2",2,2,,,,,,,2,,,,,,,1,1,2,0.5,1,0.5,4000,2,2,,,,,0.5
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701","83-42-75-66","PLOT 1-MATOOKE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,20000,0.25
"09296489a3b04339968d856b0b9e44d9",4,1,"H0850701","83-42-75-66","PLOT 1-COFFEE",1,"1",2,2,,,,,,,1,1,1,1,1,4000,2,2,,,,,,,,1,0,6,0,24000,0.48
"092f4d6bc16a49d19c00dbf10038cb3b",1,1,"H1270701","11-53-87-29","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"098efabf1d9245b6bb031ca40ce7e36c",2,3,"H4260701","16-81-34-14","IRISH POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,10000,0.75
"098efabf1d9245b6bb031ca40ce7e36c",2,2,"H4260701","16-81-34-14","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,0,15000,0.5
"098efabf1d9245b6bb031ca40ce7e36c",2,1,"H4260701","16-81-34-14","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,10000,1
"098efabf1d9245b6bb031ca40ce7e36c",2,4,"H4260701","16-81-34-14","ONIONS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,15000,0.25
"098efabf1d9245b6bb031ca40ce7e36c",1,0,"H4260701","16-81-34-14","BANANAS FOOD/ SWEET BANANAS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,15000,1.25
"098efabf1d9245b6bb031ca40ce7e36c",2,0,"H4260701","16-81-34-14","BANANAS FOOD/ BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,10000,1.5
"09c865966539496a8242c1018e90ef5f",1,0,"H2570501","98-90-63-07","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,14,0,0,50000,1.5
"09eb11716b004f3db526ff17444387ae",1,1,"H1070602","97-36-48-22","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"09eb11716b004f3db526ff17444387ae",1,5,"H1070602","97-36-48-22","SUGARCANE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"09eb11716b004f3db526ff17444387ae",1,0,"H1070602","97-36-48-22","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"09eb11716b004f3db526ff17444387ae",1,2,"H1070602","97-36-48-22","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"09eb11716b004f3db526ff17444387ae",1,3,"H1070602","97-36-48-22","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a049c02fa2046ebbd60a6af568aabae",1,1,"H2380401","54-10-94-07","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a27264e6c624c93b389332b558be807",3,1,"H3100401","40-44-97-66","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a27264e6c624c93b389332b558be807",2,0,"H3100401","40-44-97-66","BANANA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a27264e6c624c93b389332b558be807",1,0,"H3100401","40-44-97-66","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,2,0,40000,1.1
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601","66-71-32-98","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a396d4827b24ea099971029d14bd817",2,1,"H4200601","66-71-32-98","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,14,0,0,40000,0.75
"0a396d4827b24ea099971029d14bd817",1,3,"H4200601","66-71-32-98","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,20000,0.25
"0a396d4827b24ea099971029d14bd817",2,2,"H4200601","66-71-32-98","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,7,0,0,70000,2.5
"0a396d4827b24ea099971029d14bd817",1,2,"H4200601","66-71-32-98","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0a3fa4ae17e5425780754137a4e60987",2,2,"H3040301","56-14-43-76","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"0a3fa4ae17e5425780754137a4e60987",2,3,"H3040301","56-14-43-76","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a3fa4ae17e5425780754137a4e60987",2,1,"H3040301","56-14-43-76","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"0a72dc2637f34612b2fa35e4d4b6cc60",2,1,"H2940601","99-90-16-51","coffee  rubosta",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601","99-90-16-51","BANANA FOOD AND BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,35000,0.95
"0a762151047143afb734fafb9be8275c",1,3,"H0610503","83-69-88-78","cabbages",2,,1,2,,,,,,,2,,,,,,,1,1,2,1,1,1,12500,3,2,,,,,0.25
"0a762151047143afb734fafb9be8275c",2,1,"H0610503","83-69-88-78","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0a762151047143afb734fafb9be8275c",1,2,"H0610503","83-69-88-78","sweet potatoes",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0a762151047143afb734fafb9be8275c",1,1,"H0610503","83-69-88-78","MAIZE",2,,1,2,,,,,,,2,,,,,,,1,1,2,3,1,3,75000,3,2,,,,,3.5
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302","23-17-49-41","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.7
"0ac58cb4e81e452daa6d87169534e762",1,3,"H2310501","45-57-96-53","Paco-western side",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.26
"0ac58cb4e81e452daa6d87169534e762",2,1,"H2310501","45-57-96-53","Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.24
"0ac58cb4e81e452daa6d87169534e762",1,1,"H2310501","45-57-96-53","Paco-near valley",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.63
"0ac58cb4e81e452daa6d87169534e762",1,2,"H2310501","45-57-96-53","Paco-near road",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.46
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301","44-64-78-11","PLOT A",1,"1",2,2,,,,,,,1,1,1,1,1,2200,2,2,,,,,,,,1,0,0,0,15000,0.5
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301","44-64-78-11","PLOT C",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301","44-64-78-11","PLOT A",1,"1",2,2,,,,,,,1,1,1,1,1,6400,2,2,,,,,,,,2,,,,,1.23
"0ad4b37a214a455aa6080a4f197e50ca",1,3,"H3971001","71-00-18-41","CASSAVA JUNE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.34
"0ad4b37a214a455aa6080a4f197e50ca",2,1,"H3971001","71-00-18-41","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca",1,5,"H3971001","71-00-18-41","SORGUM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"0ad4b37a214a455aa6080a4f197e50ca",2,2,"H3971001","71-00-18-41","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0ad4b37a214a455aa6080a4f197e50ca",1,4,"H3971001","71-00-18-41","CASSAVA JULY",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.17
"0ad4b37a214a455aa6080a4f197e50ca",1,1,"H3971001","71-00-18-41","CASSAVA  2016",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0b195170755f4768ac89c0dc1d08645a",1,3,"H2610201","26-48-69-19","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"0b195170755f4768ac89c0dc1d08645a",1,2,"H2610201","26-48-69-19","GNUTS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"0b195170755f4768ac89c0dc1d08645a",1,1,"H2610201","26-48-69-19","BEANS AND CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.23
"0b1dda6c9bc74ad6b7b18d9de2497355",2,1,"H3660401","14-00-20-60","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,0.1,1,0.1,5000,2,1,0,9,20,45000,1
"0b1dda6c9bc74ad6b7b18d9de2497355",1,1,"H3660401","14-00-20-60","MAIZE, BEANS  AND GROUND NUTS PLOT",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,0.3,1,0.3,15000,2,1,0,2,0,10000,0.2
"0b5e2febcfa54a2aa9c1369db7b62f76",1,1,"H1750401","94-57-57-20","Matooke",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0b5e2febcfa54a2aa9c1369db7b62f76",4,1,"H1750401","94-57-57-20","Beans",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,10000,0.25
"0b7f6c75dec34a6bb3c0990283c92be6",2,1,"##N/A##","18-36-04-64","Sweet potatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0b7f6c75dec34a6bb3c0990283c92be6",1,1,"##N/A##","18-36-04-64","mixed",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,2,"H3410501","13-36-40-62","FALLOW",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,0,"H3410501","13-36-40-62","BIJANJALO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0c7ed7713a3b4c80ab675ecc093d0a2a",3,1,"H3990501","71-08-67-86","Cassava",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.16
"0cac20f5e69f4d00ac5d1bfc15689dba",1,0,"H2630401","05-59-51-85","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"0ccd9462978a4880b1f650cecd2d26dd",1,1,"H4180201","83-55-02-41","maize",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"0ccd9462978a4880b1f650cecd2d26dd",3,1,"H4180201","83-55-02-41","banana food/ beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.07
"0ccd9462978a4880b1f650cecd2d26dd",5,1,"H4180201","83-55-02-41","sweet potatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"0ccd9462978a4880b1f650cecd2d26dd",4,1,"H4180201","83-55-02-41","banana food/ beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"0cf284629d3f460eb8d1ac4e90b0639b",1,1,"H4080401","74-12-05-50","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0cf284629d3f460eb8d1ac4e90b0639b",2,1,"H4080401","74-12-05-50","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"0d05119207a2485cbe3a503f04c33f1d",3,1,"H1751103","94-86-53-70","Matooke",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0d05119207a2485cbe3a503f04c33f1d",2,1,"H1751103","94-86-53-70","Beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"0d05119207a2485cbe3a503f04c33f1d",1,1,"H1751103","94-86-53-70","Coffee",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0d0e29faff394154a69562b4527b48b8",1,1,"H1430103","53-50-27-90","sweet potatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0d1503da1c134a0e912f2b7115137d57",0,3,"H1251201","53-20-48-12","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0d1503da1c134a0e912f2b7115137d57",1,1,"H1251201","53-20-48-12","SUGAR CANE",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,5
"0d1503da1c134a0e912f2b7115137d57",0,1,"H1251201","53-20-48-12","COFFEE",2,,2,1,200,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.5
"0d15c30cd22c44ca829cb62b6e630c26",3,1,"H1741001","40-27-09-11","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,20000,0.5
"0d15c30cd22c44ca829cb62b6e630c26",3,2,"H1741001","40-27-09-11","Sweetpotatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,4,0,10000,0.5
"0d15c30cd22c44ca829cb62b6e630c26",2,1,"H1741001","40-27-09-11","Matooke",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,0,0,40000,1
"0d3fe7c0dc864f1eb4c9c7559a351a39",2,5,"H2020101","49-57-63-53","PLOT 6",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.18
"0d3fe7c0dc864f1eb4c9c7559a351a39",2,3,"H2020101","49-57-63-53","PLOT 4",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.13
