"hhid","parcelID","pltid","t0_hhid","interview__key","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06a_1","a5aq6b","a5aq6d","s5aq22_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3","s5aq06a4","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g","s5aq11h","s5aq12_1","a5aq6c"
"04e34e77abfc4a14a6ddb3f8604a51ee",3,1,"H1510902","99-60-32-49",210,"3",2,1,1.5,45,100,,9,2017,10,2017,2,,2,3,1,45,10,120000,2,,2,,2,3,0,45
"04fbfbe14e064de88046b1bd162fb008",1,0,"H2970602","40-19-99-33",741,"2",2,1,60,20,12,,7,2017,12,2017,1,"2",,,30,20,1,300000,2,,1,"2",,,0,20
"04fbfbe14e064de88046b1bd162fb008",2,0,"H2970602","40-19-99-33",741,"2",2,1,30,20,12,,7,2017,12,2017,1,"2",,,10,20,1,100000,2,,1,"2",,,0,20
"04fbfbe14e064de88046b1bd162fb008",3,0,"H2970602","40-19-99-33",811,"2",2,1,2,44,100,,9,2017,11,2017,1,"2",,,2,44,10,300000,2,,1,"2",,,0,44
"04fbfbe14e064de88046b1bd162fb008",4,1,"H2970602","40-19-99-33",741,"2",2,1,120,20,12,,9,2017,11,2017,1,"2",,,120,20,68,1200000,2,,1,"2",,,0,20
"05052c1f4a06454ca9f2ef68f4ed9918",1,1,"H4280401","33-30-78-82",130,"2",2,1,4,23,15,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,23
"05052c1f4a06454ca9f2ef68f4ed9918",1,1,"H4280401","33-30-78-82",210,"2",2,1,3,24,15,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,24
"053050b9f02d468dabfb5515b9f97be6",1,0,"H1821002","53-26-17-71",630,"1",2,2,18,20,100,,2,2018,7,2018,1,"1",,,15,20,9,180000,5,,1,"1",,,0,20
"053050b9f02d468dabfb5515b9f97be6",2,0,"H1821002","53-26-17-71",320,"1",2,1,610,45,1,,11,2017,11,2017,1,"1",,,610,45,1,488000,3,,1,"1",,,0,45
"053050b9f02d468dabfb5515b9f97be6",3,0,"H1821002","53-26-17-71",340,"1",2,1,20,45,1,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,1,45
"053050b9f02d468dabfb5515b9f97be6",4,0,"H1821002","53-26-17-71",130,"1",2,1,420,45,1,,11,2017,12,2017,1,"1",,,420,45,1,126000,3,,1,"1",,,0,45
"056cb993abee42a89f67363f1b38f878",1,1,"H4110601","01-79-23-60",520,"2",2,1,50,40,1,,12,2017,12,2017,2,,1,2,50,40,1,75000,2,,2,,1,2,0,40
"056cb993abee42a89f67363f1b38f878",1,2,"H4110601","01-79-23-60",130,"2",2,1,20,35,1,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,35
"057535df5a63411bb13f906e251b9130",1,1,"H4180301","43-67-10-32",810,"2",2,1,12,20,100,,7,2017,12,2017,2,,1,2,12,24,,840000,2,,2,,1,2,0,20
"057535df5a63411bb13f906e251b9130",1,1,"H4180301","43-67-10-32",741,"1",2,1,168,20,10,,7,2017,12,2017,2,,1,,0,,,,,,,,,,8,20
"057535df5a63411bb13f906e251b9130",2,1,"H4180301","43-67-10-32",141,"1",2,1,1.5,,100,,12,2017,1,2018,2,,1,2,0,,,,,,,,,,0,
"057fc24f426f48fca061898d6efa4f49",1,1,"H1301001","49-50-25-25",620,"6",2,1,1.75,20,110,,10,2017,1,2018,1,"6",,,0,,,,,,,,,,0.5,20
"057fc24f426f48fca061898d6efa4f49",1,2,"H1301001","49-50-25-25",130,"6",2,1,0.5,45,8,,9,2017,9,2017,1,"6",,,0.5,45,22,2000,2,,1,"6",,,0,45
"0583ffbf78c441f7828b4e53acdd71f1",0,1,"H3680701","74-29-12-73",130,"1",2,1,3,35,100,,12,2017,12,2017,2,,1,14,0,,,,,,,,,,0,23
"0583ffbf78c441f7828b4e53acdd71f1",0,2,"H3680701","74-29-12-73",620,"1",2,1,3,20,100,,11,2017,2,2018,2,,1,14,0,,,,,,,,,,0,20
"0583ffbf78c441f7828b4e53acdd71f1",1,1,"H3680701","74-29-12-73",130,"1",2,1,5,35,100,,12,2017,12,2017,2,,1,14,5,45,10,200000,2,,2,,1,14,0,35
"0583ffbf78c441f7828b4e53acdd71f1",1,1,"H3680701","74-29-12-73",210,"1",2,1,4,35,15,,11,2017,11,2017,2,,1,14,0,,,,,,,,,,0,24
"0583ffbf78c441f7828b4e53acdd71f1",2,1,"H3680701","74-29-12-73",130,"1",2,1,4.5,35,100,,12,2017,12,2017,2,,1,14,4,45,10,160000,2,,2,,1,14,0,35
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901","79-88-58-55",741,"2",2,1,30,20,13,,8,2017,12,2017,2,,1,2,5,20,68,20000,5,,2,,1,2,0,20
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901","79-88-58-55",210,"2",2,1,15,45,1,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,45
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901","79-88-58-55",811,"2",2,1,30,24,1,,9,2017,10,2017,2,,1,2,30,24,1,30000,5,,2,,1,2,0,24
"058bd214d86846f5949c782fb2f1bfbb",7,1,"H1510901","79-88-58-55",210,"2",2,1,15,45,1,,10,2017,10,2017,2,,1,2,15,45,1,13500,5,,2,,1,2,0,45
"05d8c19cfc8f47d4b66bd70bbad5407f",2,1,"H1900601","67-42-34-17",630,"1",2,2,1,20,80,,2,2018,3,2018,2,,1,2,0,,,,,,,,,,0,20
"05d8c19cfc8f47d4b66bd70bbad5407f",2,2,"H1900601","67-42-34-17",320,"1",2,1,45,45,1,,12,2017,12,2017,2,,1,2,45,45,1,54000,2,,2,,1,2,0,45
"05dca1a459fe4754bd19d0d175b4da74",2,1,"H2080702","74-82-28-52",340,"2",2,1,15,45,1,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,45
"0634372d290947fc92bad833679f4f23",1,1,"H1810404","02-20-65-90",210,"3",2,1,2,45,20,,10,2017,10,2017,2,,3,4,1.5,45,22,60000,4,,2,,3,4,0,45
"0634372d290947fc92bad833679f4f23",2,1,"H1810404","02-20-65-90",630,"3",2,1,2,20,150,,12,2017,12,2017,2,,3,4,2,20,9,150000,5,,2,,3,4,0,20
"0667b6f1adac439db81e063ceead3b03",1,1,"H4130201","55-14-46-02",210,"1",2,1,5,24,1,,12,2017,12,2017,1,"2",,,0,,,,,0,,,,,0,24
"0667b6f1adac439db81e063ceead3b03",2,1,"H4130201","55-14-46-02",130,"2",2,1,25,35,1.5,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,35
"0667b6f1adac439db81e063ceead3b03",3,1,"H4130201","55-14-46-02",510,"1",2,1,5,20,20,,7,2017,12,2017,1,"1",,,4,20,67,40000,2,,1,"1",,,0,20
"0667b6f1adac439db81e063ceead3b03",5,1,"H4130201","55-14-46-02",741,"2",2,1,4,20,15,,7,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201","55-85-57-34",811,"1",2,1,150,24,1,,11,2017,12,2017,2,,1,2,150,24,1,180000,2,,2,,1,2,0,24
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201","55-85-57-34",741,"1",2,1,4,20,14,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201","55-85-57-34",811,"1",2,1,100,24,1,,11,2017,12,2017,2,,1,2,100,24,1,120000,2,,2,,1,2,0,24
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201","55-85-57-34",741,"1",2,1,10,20,14,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201","55-85-57-34",741,"1",2,1,15,20,14,,7,2017,12,2017,2,,1,2,5,20,68,50000,2,,2,,1,2,0,20
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901","08-51-22-39",210,"1",2,1,30,40,30,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,40
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901","08-51-22-39",130,"1",2,1,9,40,100,,11,2017,11,2017,2,,1,2,5,45,10,300000,4,,2,,1,2,0,40
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901","08-51-22-39",320,"1",2,1,20,40,20,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,3,40
"069ce1000ec94312a038a19b8efdd983",1,2,"H1270901","08-51-22-39",620,"2",2,2,3,20,60,,2,2018,,,2,,1,2,0,,,,,,,,,,1,20
"069ce1000ec94312a038a19b8efdd983",2,1,"H1270901","08-51-22-39",741,"2",2,2,10,20,25,,5,2017,,,2,,1,2,5,20,68,13000,4,,2,,1,2,0,20
"06a3c5174fea45419046bfa97ea3c29b",2,0,"H2230902","64-58-62-79",620,"2",2,1,2,20,80,,11,2017,1,2018,2,,1,2,0,,,,,,,,,,0,20
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001","92-08-07-55",741,"2",2,1,48,20,20,,7,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001","92-08-07-55",130,"2",2,1,5,23,13,,1,2018,1,2018,1,"2",,,0,,,,,,,,,,0,23
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001","92-08-07-55",210,"2",2,1,6,24,13,,11,2017,11,2017,1,"2",,,0,,,,,0,,,,,0,24
"06afa3273f6a49a38b98ba52ba888ed8",1,2,"H2941001","92-08-07-55",141,"2",2,1,1,45,100,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,45
"06afa3273f6a49a38b98ba52ba888ed8",1,3,"H2941001","92-08-07-55",310,"2",2,1,3,44,40,,1,2018,1,2018,1,"2",,,0,,,,,,,,,,0,44
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901","45-15-88-18",130,"1",2,1,0.5,13,100,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0.1,13
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901","45-15-88-18",630,"1",2,2,2,20,100,,2,2018,2,2018,2,,1,2,0,,,,,,,,,,0.5,20
"06b881a31ba7466e919d01bb09f5e672",2,2,"H3600901","45-15-88-18",630,"1",2,2,1,20,100,,2,2018,5,2018,2,,1,2,0,,,,,,,,,,0.3,20
"06b881a31ba7466e919d01bb09f5e672",3,1,"H3600901","45-15-88-18",460,"1",2,1,15,99,100,,12,2017,12,2017,2,,1,2,14,20,10,450000,3,,2,,1,2,0.5,99
"06ba04343a6e4f678e01eec018cac7db",1,1,"H3740301","69-71-78-27",630,"1",2,1,2,40,60,,2,2017,3,2017,2,,1,2,0,,,,,,,,,,0,40
"06ba04343a6e4f678e01eec018cac7db",1,2,"H3740301","69-71-78-27",150,"1",2,1,20,45,1,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,45
"06ba04343a6e4f678e01eec018cac7db",3,1,"H3740301","69-71-78-27",120,"1",2,1,6,45,100,,2,2018,3,2018,2,,1,2,6,45,10,1800000,2,,2,,1,2,0,45
"06c85056727c434f90b8215d4b1df0a2",1,1,"H1441001","92-59-50-04",150,"1",2,1,2,45,100,,12,2017,12,2017,2,,1,2,0.5,45,10,60000,2,,2,,1,2,0,45
"06c85056727c434f90b8215d4b1df0a2",2,1,"H1441001","92-59-50-04",150,"1",2,1,3,45,15,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,1,45
"06d940520a174c5c843dd683f49c2f95",1,0,"H2231001","95-51-77-38",630,"1",2,1,1.5,20,100,,4,2018,7,2018,1,"1",,,0,,,,,,,,,,0,20
"06d940520a174c5c843dd683f49c2f95",1,1,"H2231001","95-51-77-38",150,"1",2,1,220,45,1,,12,2017,12,2017,1,"1",,,120,45,1,60000,4,,1,"1",,,0,45
"06d940520a174c5c843dd683f49c2f95",1,2,"H2231001","95-51-77-38",130,"1",2,1,90,45,1,,12,2017,12,2017,1,"1",,,90,45,1,36000,3,,1,"1",,,0,23
"06d940520a174c5c843dd683f49c2f95",2,0,"H2231001","95-51-77-38",150,"1",2,1,150,45,1,,12,2017,12,2017,1,"1",,,150,45,1,45000,3,,1,"1",,,0,45
"0700ac37276743c3a73536d56c21b04e",2,1,"H1890201","49-13-74-62",130,"2",2,1,100,22,1,,9,2017,9,2017,1,"2",,,70,22,1,30000,2,,1,"2",,,0,22
"0700ac37276743c3a73536d56c21b04e",3,1,"H1890201","49-13-74-62",210,"2",2,1,162,45,1,,10,2017,10,2017,1,"2",,,0,,,,,,,,,,12,45
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601","20-07-25-70",742,"-999999999",2,1,40,20,8,,7,2017,12,2017,1,"-999999999",,,40,20,69,120000,3,,1,"-999999999",,,0,20
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601","20-07-25-70",210,"-999999999",2,1,4,24,10,,11,2017,12,2017,1,"2",,,0,,,,,0,,,,,0,24
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601","20-07-25-70",741,"-999999999",2,1,240,20,12,,7,2017,12,2017,1,"-999999999",,,100,20,68,1000000,3,,1,"-999999999",,,0,20
"0795321942c34174a89d745e644df105",1,1,"H1970205","03-37-53-66",210,"1",2,1,5,45,16,,9,2017,10,2017,1,"1",,,2,45,22,70000,4,,1,"1",,,0,45
"0795321942c34174a89d745e644df105",1,3,"H1970205","03-37-53-66",150,"1",2,1,12,45,15,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,45
"0795321942c34174a89d745e644df105",1,4,"H1970205","03-37-53-66",120,"1",2,1,2,44,13,,10,2017,11,2017,1,"1",,,0,,,,,,,,,,0,44
"0795321942c34174a89d745e644df105",1,5,"H1970205","03-37-53-66",630,"1",2,1,3,40,95,,9,2017,5,2018,1,"1",,,1,40,10,88000,4,,1,"1",,,0,40
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001","63-00-00-40",741,"2",2,1,60,20,12,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,10,20
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001","63-00-00-40",210,"2",2,1,3,24,15,,11,2017,12,2017,2,,1,2,0,,,,,0,,,,,0,24
"07999cf798314e05b4cfb6005c1092cb",2,1,"H4171001","63-00-00-40",310,"2",2,1,3,45,15,,12,2017,1,2018,2,,1,2,0,,,,,,,,,,0.5,45
"07999cf798314e05b4cfb6005c1092cb",2,2,"H4171001","63-00-00-40",210,"2",2,1,2,45,20,,12,2017,12,2017,2,,1,2,2,45,20,40000,2,,2,,1,2,0,45
"07999cf798314e05b4cfb6005c1092cb",2,3,"H4171001","63-00-00-40",620,"2",2,2,2,20,20,,2,2018,10,2018,2,,1,2,0,,,,,,,,,,0,20
"07999cf798314e05b4cfb6005c1092cb",3,1,"H4171001","63-00-00-40",310,"2",2,1,2,45,20,,1,2018,1,2018,2,,1,2,0,,,,,,,,,,0,45
"07c445ca0f284db081b29aa91ee7988e",1,1,"H3590301","16-53-16-62",130,"1",2,1,1,12,90,,11,2017,12,2017,1,"1",,,0,,,,,0,,,,,0,12
"08211a3e91eb4227bb201b44001ea21b",1,1,"H3000901","13-80-22-44",141,"2",2,1,1,45,100,,2,2018,2,2018,1,"2",,,0.5,45,10,50000,2,,1,"2",,,0,45
"087401704b5c4990995dc6b7af8a6b0a",1,1,"H2871001","86-58-36-04",741,"2",2,1,25,20,12,,10,2017,12,2017,1,"2",,,10,20,68,120000,4,,1,"2",,,5,20
"087401704b5c4990995dc6b7af8a6b0a",1,2,"H2871001","86-58-36-04",630,"2",2,1,1.5,20,100,,5,2018,11,2018,1,"2",,,0,,,,,,,,,,0,20
"08a2071726b54dae84b17e7b8017588d",1,3,"H2740201","92-96-97-80",741,"1",2,2,8,20,18,,4,2018,5,2018,2,,1,2,0,,,,,,,,,,2,20
"08a2071726b54dae84b17e7b8017588d",1,4,"H2740201","92-96-97-80",630,"1",2,1,18,20,15,,7,2018,9,2018,2,,1,2,0,,,,,,,,,,3,20
"08a2071726b54dae84b17e7b8017588d",1,5,"H2740201","92-96-97-80",620,"1",2,2,2,20,100,,3,2018,5,2018,2,,1,2,0,,,,,,,,,,0,20
"08a2071726b54dae84b17e7b8017588d",1,6,"H2740201","92-96-97-80",610,"1",2,1,10,20,15,,4,2018,5,2018,2,,1,2,3,20,22,30000,4,,2,,1,2,2,20
"08a228d06e764dc49fbbf00d813880b8",1,1,"H4100701","09-73-66-95",811,"1",2,1,65,45,1,,9,2017,9,2017,1,"1",,,50,45,1,260000,2,,1,"1",,,0,45
"08a228d06e764dc49fbbf00d813880b8",1,2,"H4100701","09-73-66-95",620,"1",2,1,3,20,15,,12,2017,1,2018,1,"1",,,0,,,,,,,,,,0,20
"08a228d06e764dc49fbbf00d813880b8",2,1,"H4100701","09-73-66-95",741,"1",2,1,24,20,15,,7,2017,12,2017,2,,1,,0,,,,,,,,,,0,20
"08a88de2ed7b46648366085ed5bef13b",1,1,"H1710801","72-29-27-23",130,"6",2,1,2,45,100,,11,2017,11,2017,1,"1",,,1,45,10,50000,5,,1,"1",,,0,45
"08f3d91754ba4911865d5913f19172fc",1,1,"H2370901","38-83-66-81",630,"2",2,1,17,40,15,,12,2017,2,2018,1,"2",,,6,40,22,60000,4,,1,"2",,,3,40
"08f99cd6418241cda1841d6a644074f9",1,0,"H3580601","25-92-04-37",130,"1",2,1,2,43,20,,12,2017,12,2017,1,"1",,,1,45,20,20000,2,,1,"1",,,0,43
"08f99cd6418241cda1841d6a644074f9",2,0,"H3580601","25-92-04-37",130,"1",2,1,1,45,100,,12,2017,12,2017,1,"1",,,0.5,45,10,25000,2,,1,"1",,,0,45
"08f99cd6418241cda1841d6a644074f9",2,0,"H3580601","25-92-04-37",210,"1",2,1,2,44,23,,12,2017,12,2017,1,"1",,,1,35,1,20000,2,,1,"1",,,0,44
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701","83-42-75-66",210,"1",2,1,1,35,20,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,35
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701","83-42-75-66",741,"1",2,1,5,20,20,,8,2017,12,2017,1,"1",,,5,20,67,55000,3,,1,"1",,,0,20
"09296489a3b04339968d856b0b9e44d9",2,1,"H0850701","83-42-75-66",741,"1",2,1,1,20,120,,7,2017,12,2017,1,"1",,,1,20,10,65000,3,,1,"1",,,0,20
"09296489a3b04339968d856b0b9e44d9",3,1,"H0850701","83-42-75-66",130,"2",2,1,1.5,33,120,,2,2018,3,2018,1,"2",,,1,45,9,60000,3,,1,"2",,,0,33
"09296489a3b04339968d856b0b9e44d9",4,1,"H0850701","83-42-75-66",811,"1",2,1,1,24,74,,8,2017,12,2017,1,"1",,,1,44,10,80000,3,,1,"1",,,0,24
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701","83-42-75-66",811,"1",2,1,1,24,20,,10,2017,10,2017,1,"1",,,1,24,22,50000,3,,1,"1",,,0,24
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701","83-42-75-66",741,"1",2,1,6,20,20,,8,2017,1,2018,1,"1",,,6,20,67,60000,3,,1,"1",,,0,20
"098efabf1d9245b6bb031ca40ce7e36c",1,0,"H4260701","16-81-34-14",744,"1",2,1,60,20,10,,7,2017,12,2017,1,"1",,,60,20,67,600000,2,,1,"1",,,0,20
"098efabf1d9245b6bb031ca40ce7e36c",1,0,"H4260701","16-81-34-14",741,"1",2,1,225,20,12,,7,2017,12,2017,1,"1",,,180,20,68,1440000,2,,1,"1",,,5,20
"098efabf1d9245b6bb031ca40ce7e36c",2,0,"H4260701","16-81-34-14",210,"1",2,1,1,24,15,,11,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,24
"098efabf1d9245b6bb031ca40ce7e36c",2,0,"H4260701","16-81-34-14",741,"1",2,1,120,20,12,,7,2017,12,2017,1,"1",,,120,20,68,960000,2,,1,"1",,,0,20
"098efabf1d9245b6bb031ca40ce7e36c",2,1,"H4260701","16-81-34-14",210,"1",2,1,7,45,20,,12,2017,12,2017,1,"1",,,6,45,20,240000,2,,1,"1",,,0.5,45
"098efabf1d9245b6bb031ca40ce7e36c",2,2,"H4260701","16-81-34-14",620,"1",2,1,26,20,20,,12,2017,3,2018,1,"1",,,24,20,20,480000,2,,1,"1",,,1,20
"098efabf1d9245b6bb031ca40ce7e36c",2,3,"H4260701","16-81-34-14",610,"1",2,1,10,20,20,,11,2017,12,2017,1,"1",,,6,20,20,72000,2,,1,"1",,,1,20
"098efabf1d9245b6bb031ca40ce7e36c",2,4,"H4260701","16-81-34-14",440,"1",2,1,15,44,15,,12,2017,12,2017,1,"1",,,13,20,22,260000,2,,1,"1",,,1,44
"09c865966539496a8242c1018e90ef5f",1,0,"H2570501","98-90-63-07",741,"1",2,1,120,20,13,,7,2017,12,2017,1,"1",,,60,20,68,600000,2,,1,"1",,,0,20
"09eb11716b004f3db526ff17444387ae",1,1,"H1070602","97-36-48-22",130,"1",2,1,1,12,10,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,12
"09eb11716b004f3db526ff17444387ae",1,3,"H1070602","97-36-48-22",620,"1",2,1,1.5,20,100,,9,2017,11,2017,2,,1,2,0,,,,,,,,,,0,20
"0a049c02fa2046ebbd60a6af568aabae",1,1,"H2380401","54-10-94-07",210,"1",2,1,3,45,20,,1,2018,1,2018,1,"1",,,1,45,22,37000,2,,1,"1",,,0,45
"0a27264e6c624c93b389332b558be807",1,0,"H3100401","40-44-97-66",742,"2",2,1,80,20,8,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"0a27264e6c624c93b389332b558be807",1,0,"H3100401","40-44-97-66",741,"2",2,1,60,20,8,,7,2017,12,2017,1,"2",,,10,20,68,80000,4,,1,"2",,,0,20
"0a27264e6c624c93b389332b558be807",2,0,"H3100401","40-44-97-66",741,"2",2,1,50,20,10,,7,2017,12,2017,1,"2",,,10,20,68,100000,3,,1,"2",,,0,20
"0a27264e6c624c93b389332b558be807",2,0,"H3100401","40-44-97-66",742,"2",2,1,72,20,8,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"0a27264e6c624c93b389332b558be807",3,1,"H3100401","40-44-97-66",210,"2",2,1,3,24,13,,11,2017,12,2017,1,"2",,,0,,,,,0,,,,,0,24
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601","66-71-32-98",812,"1",2,1,1,44,50,,11,2017,12,2017,1,"1",,,1,44,12,90000,2,,1,"1",,,0,44
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601","66-71-32-98",741,"1",2,1,12,20,25,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"0a396d4827b24ea099971029d14bd817",1,2,"H4200601","66-71-32-98",620,"1",2,1,48,20,15,,10,2017,1,2018,2,,1,2,0,,,,,,,,,,0,20
"0a396d4827b24ea099971029d14bd817",1,3,"H4200601","66-71-32-98",130,"1",2,1,0.5,23,100,,10,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,23
"0a396d4827b24ea099971029d14bd817",2,1,"H4200601","66-71-32-98",812,"1",2,1,100,44,1,,11,2017,11,2017,2,,1,2,100,44,1,180000,2,,2,,1,2,0,44
"0a396d4827b24ea099971029d14bd817",2,2,"H4200601","66-71-32-98",210,"1",2,1,2,24,100,,10,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"0a396d4827b24ea099971029d14bd817",2,2,"H4200601","66-71-32-98",130,"1",2,1,4,23,100,,10,2017,11,2017,2,,1,2,0,,,,,0,,,,,0.5,23
"0a3fa4ae17e5425780754137a4e60987",2,1,"H3040301","56-14-43-76",811,"1",2,1,10,22,100,,11,2017,11,2017,1,"1",,,10,44,10,1400000,2,,1,"1",,,0,22
"0a3fa4ae17e5425780754137a4e60987",2,2,"H3040301","56-14-43-76",741,"1",2,1,240,20,15,,7,2017,12,2017,1,"1",,,140,20,1,1400000,2,,1,"1",,,0,20
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601","99-90-16-51",210,"3",2,1,1,14,10,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,0,14
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601","99-90-16-51",741,"3",2,1,90,20,13,,7,2017,12,2017,2,,1,2,30,20,68,210000,4,,2,,1,2,12,20
"0a72dc2637f34612b2fa35e4d4b6cc60",2,1,"H2940601","99-90-16-51",812,"3",2,1,2,24,70,,10,2017,11,2017,2,,1,2,2,24,10,140000,3,,2,,1,2,0,24
"0a762151047143afb734fafb9be8275c",1,1,"H0610503","83-69-88-78",210,"1",2,1,1,24,8,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,24
"0a762151047143afb734fafb9be8275c",1,1,"H0610503","83-69-88-78",130,"1",2,1,1,23,8,,12,2017,12,2017,2,,1,2,0,,,,,0,,,,,0,23
"0a762151047143afb734fafb9be8275c",2,1,"H0610503","83-69-88-78",741,"1",2,1,10,20,5,,9,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"0a762151047143afb734fafb9be8275c",2,1,"H0610503","83-69-88-78",630,"1",2,1,1,20,70,,10,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"0a762151047143afb734fafb9be8275c",2,1,"H0610503","83-69-88-78",810,"1",2,1,1,24,8,,10,2017,12,2017,2,,1,2,1,24,,10000,2,,2,,1,2,0,24
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302","23-17-49-41",130,"1",2,1,50,45,1,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,23
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302","23-17-49-41",630,"1",2,2,3,20,15,,3,2018,5,2018,1,"1",,,0,,,,,,,,,,0,20
"0ac58cb4e81e452daa6d87169534e762",1,1,"H2310501","45-57-96-53",330,"1",2,1,106,45,1,,11,2017,12,2017,1,"1",,,106,45,1,84800,2,,1,"1",,,0,45
"0ac58cb4e81e452daa6d87169534e762",1,2,"H2310501","45-57-96-53",320,"1",2,1,230,45,1,,12,2017,12,2017,1,"1",,,230,45,1,230000,2,,1,"1",,,0,45
"0ac58cb4e81e452daa6d87169534e762",1,3,"H2310501","45-57-96-53",210,"1",2,1,220,45,1,,10,2017,10,2017,1,"1",,,0,,,,,,,,,,15,45
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301","44-64-78-11",210,"1",2,1,200,35,1,,1,2018,1,2018,1,"1",,,50,35,1,100000,2,,1,"1",,,3,35
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301","44-64-78-11",741,"1",2,2,10,20,5,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301","44-64-78-11",130,"1",2,1,200,33,1,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,33
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301","44-64-78-11",810,"1",2,1,2,24,100,,7,2017,12,2017,1,"1",,,2,44,,280000,2,,1,"1",,,0,24
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301","44-64-78-11",741,"1",2,1,3,20,15,,7,2017,12,2017,1,"1",,,3,20,67,90000,2,,1,"1",,,0,20
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301","44-64-78-11",810,"1",2,1,2,24,100,,7,2017,7,2017,1,"1",,,2,24,,40000,2,,1,"1",,,0,24
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301","44-64-78-11",741,"1",2,1,10,20,4,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
