"hhid","parcelID","pltid","t0_hhid","cropID","interview__key","s4aq06_1","s4aq08","s4aq09","s4aq09_1","s4aq09_2","s4aq16","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq10","s4aq15","s4aq07"
"057535df5a63411bb13f906e251b9130",2,2,"H4180301",210,"43-67-10-32","1",1,,8,2017,1,4,1,,,1,,2,,0.25
"057fc24f426f48fca061898d6efa4f49",1,1,"H1301001",620,"49-50-25-25","6",1,,7,2017,1,2,10,,,1,,1,20000,0.75
"057fc24f426f48fca061898d6efa4f49",1,2,"H1301001",130,"49-50-25-25","6",1,,7,2017,1,2,1,,,1,,1,4000,0.25
"0583ffbf78c441f7828b4e53acdd71f1",0,1,"H3680701",130,"74-29-12-73","1",1,,7,2017,1,10,1,,,1,,2,,1
"0583ffbf78c441f7828b4e53acdd71f1",0,2,"H3680701",620,"74-29-12-73","1",1,,9,2017,2,,,,,,,,,0.5
"0583ffbf78c441f7828b4e53acdd71f1",1,1,"H3680701",130,"74-29-12-73","1",2,60,7,2017,1,10,1,20,1,1,,2,,1
"0583ffbf78c441f7828b4e53acdd71f1",1,1,"H3680701",210,"74-29-12-73","1",2,40,7,2017,1,10,1,25,1,1,,2,,1
"0583ffbf78c441f7828b4e53acdd71f1",2,1,"H3680701",130,"74-29-12-73","1",1,,7,2017,1,10,1,,,1,,2,,1
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901",741,"79-88-58-55","2",2,50,3,1980,2,,,,,,,,,1.5
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901",810,"79-88-58-55","2",2,30,3,2005,2,,,,,,,,,1.5
"058bd214d86846f5949c782fb2f1bfbb",3,0,"H1510901",210,"79-88-58-55","2",2,20,7,2017,1,4,1,25,1,1,,2,,1.5
"058bd214d86846f5949c782fb2f1bfbb",7,1,"H1510901",210,"79-88-58-55","2",1,,7,2017,1,4,1,,,1,,2,,0.5
"05d8c19cfc8f47d4b66bd70bbad5407f",1,1,"H1900601",221,"67-42-34-17","1",1,,9,2017,1,5,1,,,1,,1,5000,0.46
"05d8c19cfc8f47d4b66bd70bbad5407f",2,1,"H1900601",630,"67-42-34-17","1",1,,3,2017,2,,,,,,,,,0.65
"05d8c19cfc8f47d4b66bd70bbad5407f",2,2,"H1900601",320,"67-42-34-17","1",1,,8,2017,1,4,1,,,1,,2,,0.5
"05dca1a459fe4754bd19d0d175b4da74",1,1,"H2080702",742,"74-82-28-52","1",1,,4,2017,2,,,,,,,,,0.2
"05dca1a459fe4754bd19d0d175b4da74",2,1,"H2080702",340,"74-82-28-52","2",1,,7,2017,1,2,1,,,1,,1,9000,0.5
"05ec278a95624c74957734e0ab70ff5b",4,1,"H2480401",630,"12-55-72-62","1",1,,4,2017,2,,,,,,,,,0.34
"0634372d290947fc92bad833679f4f23",1,1,"H1810404",210,"02-20-65-90","3",1,,8,2017,1,2,1,,,1,,1,5000,0.45
"0634372d290947fc92bad833679f4f23",2,1,"H1810404",630,"02-20-65-90","3",1,,3,2017,1,1.5,9,,,1,,2,,0.56
"0667b6f1adac439db81e063ceead3b03",1,1,"H4130201",210,"55-14-46-02","1",1,,9,2017,1,14,29,,,1,,2,,0.25
"0667b6f1adac439db81e063ceead3b03",2,1,"H4130201",130,"55-14-46-02","1",1,,9,2017,1,4,1,,,1,,2,,0.3
"0667b6f1adac439db81e063ceead3b03",3,1,"H4130201",510,"55-14-46-02","1",1,,1,9998,2,,,,,,,,,0.25
"0667b6f1adac439db81e063ceead3b03",5,1,"H4130201",741,"55-14-46-02","1",1,,1,9998,2,,,,,,,,,0.2
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201",810,"55-85-57-34","1",2,50,4,1980,2,,,,,,,,,0.25
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201",741,"55-85-57-34","1",2,50,3,2004,2,,,,,,,,,0.25
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201",810,"55-85-57-34","1",2,60,4,2003,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201",741,"55-85-57-34","1",2,40,3,2003,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201",810,"55-85-57-34","1",2,60,4,2007,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201",811,,,,,,,,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201",741,"55-85-57-34","1",2,40,3,2007,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",4,1,"H3780201",420,"55-85-57-34","1",1,,10,2017,1,25,2,,,2,1,1,20000,0.25
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901",130,"08-51-22-39","1",2,40,7,2017,1,5,1,7,1,2,3,2,,0.75
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901",210,"08-51-22-39","1",2,40,8,2017,1,4,1,8,1,1,,2,,0.75
"069ce1000ec94312a038a19b8efdd983",1,1,"H1270901",320,"08-51-22-39","1",2,20,8,2017,1,1,1,6,1,1,,2,,0.75
"069ce1000ec94312a038a19b8efdd983",2,1,"H1270901",741,"08-51-22-39","2",1,,4,2016,2,,,,,,,,,0.5
"06a3c5174fea45419046bfa97ea3c29b",2,0,"H2230902",620,"64-58-62-79","2",1,,8,2017,1,4,11,,,1,,2,,0.35
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001",210,"92-08-07-55","2",,,8,2017,1,3,22,,,1,,2,,
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001",741,"92-08-07-55","2",,,2,9998,2,,,,,,,,,
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001",130,"92-08-07-55","2",,,8,2017,1,3,1,,,1,,2,,
"06afa3273f6a49a38b98ba52ba888ed8",1,2,"H2941001",141,"92-08-07-55","2",,,8,2017,1,10,31,,,1,,2,,
"06afa3273f6a49a38b98ba52ba888ed8",1,3,"H2941001",310,"92-08-07-55","2",,,8,2017,1,20,31,,,1,,2,,
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901",130,"45-15-88-18","1",2,50,7,2017,1,5,1,7,1,1,,2,,0.5
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901",630,"45-15-88-18","1",2,50,8,2017,1,1.5,10,3,10,1,,2,,0.5
"06b881a31ba7466e919d01bb09f5e672",2,2,"H3600901",630,"45-15-88-18","1",1,,8,2017,1,7,10,,,1,,2,,1
"06b881a31ba7466e919d01bb09f5e672",3,1,"H3600901",460,"45-15-88-18","1",1,,11,2017,1,100,1,,,1,,1,270000,2
"06ba04343a6e4f678e01eec018cac7db",1,1,"H3740301",630,"69-71-78-27","1",1,,4,2017,2,,,,,,,,,0.25
"06ba04343a6e4f678e01eec018cac7db",1,2,"H3740301",150,"69-71-78-27","1",1,,9,2017,1,2,1,,,1,,2,,0.25
"06ba04343a6e4f678e01eec018cac7db",3,1,"H3740301",120,"69-71-78-27","1",1,,11,2017,1,30,1,,,1,,2,,1
"06c85056727c434f90b8215d4b1df0a2",1,1,"H1441001",150,"92-59-50-04","1",1,,8,2017,1,2,30,,,1,,2,,1
"06c85056727c434f90b8215d4b1df0a2",1,2,"H1441001",630,"92-59-50-04","1",1,,4,2017,1,4,10,,,1,,1,40000,1
"06d940520a174c5c843dd683f49c2f95",1,0,"H2231001",630,"95-51-77-38","1",1,,3,2017,1,2,10,,,1,,2,,0.44
"06d940520a174c5c843dd683f49c2f95",1,1,"H2231001",150,"95-51-77-38","1",1,,8,2017,1,2,1,,,1,,2,,0.5
"06d940520a174c5c843dd683f49c2f95",1,2,"H2231001",130,"95-51-77-38","1",1,,8,2017,1,2.5,1,,,1,,2,,0.23
"06d940520a174c5c843dd683f49c2f95",2,0,"H2231001",150,"95-51-77-38","1",1,,8,2017,1,4,1,,,1,,1,2500,0.66
"06e12afed6db4f9a99423fc4169cc802",1,1,"H3910601",630,"93-61-43-95","2",1,,7,2017,1,3,11,,,1,,2,,1
"06e12afed6db4f9a99423fc4169cc802",2,1,"H3910601",630,"93-61-43-95","2",1,,6,2017,2,,,,,,,,,1.5
"0700ac37276743c3a73536d56c21b04e",2,1,"H1890201",130,"49-13-74-62","2",1,,7,2017,1,7,1,,,1,,1,5600,1.7
"0700ac37276743c3a73536d56c21b04e",3,1,"H1890201",210,"49-13-74-62","2",1,,7,2017,1,15,1,,,1,,1,15000,2
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601",210,"20-07-25-70","2",2,30,8,2017,1,40,31,60,31,1,,2,,2.5
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601",741,"20-07-25-70","2",2,60,8,9998,2,,,,,,,,,2.5
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601",742,"20-07-25-70",,2,10,8,9998,2,,,,,,,,,2.5
"0795321942c34174a89d745e644df105",1,1,"H1970205",630,"03-37-53-66","1",2,50,7,2017,1,12,66,12,66,1,,2,,0.75
"0795321942c34174a89d745e644df105",1,1,"H1970205",210,"03-37-53-66","1",2,50,7,2017,1,3,22,3,22,1,,1,120000,0.75
"0795321942c34174a89d745e644df105",1,2,"H1970205",630,"03-37-53-66","1",2,55,9,2017,1,8,66,10,66,1,,2,,0.7
"0795321942c34174a89d745e644df105",1,2,"H1970205",310,"03-37-53-66","1",2,45,9,2017,1,3,22,4.5,22,1,,1,60000,0.7
"0795321942c34174a89d745e644df105",1,3,"H1970205",150,"03-37-53-66","1",1,,8,2017,1,0.5,22,,,1,,1,15000,0.5
"0795321942c34174a89d745e644df105",1,4,"H1970205",120,"03-37-53-66","1",1,,6,2017,2,,,,,,,,,0.25
"0795321942c34174a89d745e644df105",1,5,"H1970205",630,"03-37-53-66","1",1,,3,2016,2,,,,,,,,,0.37
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001",210,"63-00-00-40","2",2,70,11,2017,1,20,1,30,1,1,,2,,1
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001",741,"63-00-00-40","2",2,30,7,9998,2,,,,,,,,,1
"07999cf798314e05b4cfb6005c1092cb",2,1,"H4171001",310,"63-00-00-40","2",1,,9,2017,1,15,1,,,1,,2,,0.5
"07999cf798314e05b4cfb6005c1092cb",2,2,"H4171001",210,"63-00-00-40","2",1,,9,2017,1,10,1,,,1,,2,,0.5
"07999cf798314e05b4cfb6005c1092cb",2,3,"H4171001",141,"63-00-00-40",,,,,,,,,,,,,,,0.2
"07999cf798314e05b4cfb6005c1092cb",2,3,"H4171001",620,"63-00-00-40","2",1,,9,2017,2,,,,,,,,,0.2
"07999cf798314e05b4cfb6005c1092cb",2,4,"H4171001",510,"63-00-00-40","2",1,,10,2017,2,,,,,,,,,0.3
"07999cf798314e05b4cfb6005c1092cb",3,1,"H4171001",141,"63-00-00-40",,,,,,,,,,,,,,,0.75
"07999cf798314e05b4cfb6005c1092cb",3,1,"H4171001",310,"63-00-00-40","2",1,,9,2017,1,2,22,,,1,,2,,0.75
"07c445ca0f284db081b29aa91ee7988e",1,1,"H3590301",630,"16-53-16-62","1",2,40,8,2017,2,,,,,,,,,1
"07c445ca0f284db081b29aa91ee7988e",1,1,"H3590301",130,"16-53-16-62","1",2,60,8,2017,1,5,1,6,1,1,,1,5000,1
"08211a3e91eb4227bb201b44001ea21b",1,1,"H3000901",141,"13-80-22-44","2",1,,9,2017,1,7,31,,,1,,2,,0.5
"087401704b5c4990995dc6b7af8a6b0a",1,1,"H2871001",741,"86-58-36-04","2",1,,9,2007,2,,,,,,,,,0.5
"087401704b5c4990995dc6b7af8a6b0a",1,2,"H2871001",630,"86-58-36-04","2",1,,8,2017,1,3,11,,,1,,2,,0.25
"08a2071726b54dae84b17e7b8017588d",1,1,"H2740201",440,"92-96-97-80","1",1,,8,2017,1,1,2,,,1,,1,45000,0.25
"08a2071726b54dae84b17e7b8017588d",1,2,"H2740201",420,"92-96-97-80","1",1,,8,2017,1,250,2,,,1,,1,18000,0.25
"08a2071726b54dae84b17e7b8017588d",1,3,"H2740201",741,"92-96-97-80","1",1,,5,2017,1,80,85,,,1,,2,,0.25
"08a2071726b54dae84b17e7b8017588d",1,4,"H2740201",630,"92-96-97-80","1",1,,8,2017,1,1,10,,,1,,2,,0.25
"08a2071726b54dae84b17e7b8017588d",1,5,"H2740201",620,"92-96-97-80","1",1,,10,2017,1,5,66,,,1,,2,,0.25
"08a2071726b54dae84b17e7b8017588d",1,6,"H2740201",610,"92-96-97-80","1",1,,10,2017,1,3,22,,,1,,2,,0.25
"08a228d06e764dc49fbbf00d813880b8",1,1,"H4100701",810,"09-73-66-95","1",1,,1,1993,2,,,,,,,,,0.97
"08a228d06e764dc49fbbf00d813880b8",1,2,"H4100701",620,"09-73-66-95","1",1,,12,2017,1,3,66,,,1,,2,,0.05
"08a228d06e764dc49fbbf00d813880b8",2,1,"H4100701",741,"09-73-66-95","1",1,,1,1993,2,,,,,,,,,1
"08a88de2ed7b46648366085ed5bef13b",1,1,"H1710801",130,"72-29-27-23","6",1,,7,2017,1,6,1,,,2,1,1,24000,2
"08a88de2ed7b46648366085ed5bef13b",2,1,"H1710801",741,"72-29-27-23","6",1,,2,2016,2,,,,,,,,,0.12
"08b6ed18afcc4300b2c916163a857437",1,1,"H0911001",812,,,,,,,,,,,,,,,,0.25
"08b6ed18afcc4300b2c916163a857437",1,1,"H0911001",810,"04-73-66-62","1",1,,1,9998,2,,,,,,,,,0.25
"08f3d91754ba4911865d5913f19172fc",1,1,"H2370901",630,"38-83-66-81","2",1,,5,2017,2,,,,,,,,,0.33
"08f3d91754ba4911865d5913f19172fc",1,2,"H2370901",630,"38-83-66-81","2",1,,8,2017,1,4,66,,,2,2,2,,0.5
"08f3d91754ba4911865d5913f19172fc",1,2,"H2370901",223,"38-83-66-81",,,,,,,,,,,,,,,0.5
"08f99cd6418241cda1841d6a644074f9",1,0,"H3580601",130,"25-92-04-37","1",1,,9,2017,1,20,1,,,1,,1,20000,0.2
"08f99cd6418241cda1841d6a644074f9",2,0,"H3580601",130,"25-92-04-37","1",2,30,9,2017,1,5,1,10,1,1,,1,5000,1
"08f99cd6418241cda1841d6a644074f9",2,0,"H3580601",210,"25-92-04-37","1",2,70,9,2017,1,20,1,30,1,1,,1,20000,1
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701",210,"83-42-75-66","1",2,5,9,2017,1,5,1,20,1,1,,2,,0.25
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701",741,"83-42-75-66","1",2,95,4,1995,2,,,,,,,,,0.25
"09296489a3b04339968d856b0b9e44d9",2,1,"H0850701",741,"83-42-75-66","1",1,,9,1990,2,,,,,,,,,0.58
"09296489a3b04339968d856b0b9e44d9",3,1,"H0850701",130,"83-42-75-66","2",2,70,8,2017,1,1,1,2,1,1,,2,,0.5
"09296489a3b04339968d856b0b9e44d9",3,1,"H0850701",741,"83-42-75-66","2",2,30,2,2017,2,,,,,,,,,0.5
"09296489a3b04339968d856b0b9e44d9",4,1,"H0850701",810,"83-42-75-66","1",2,85,7,1998,2,,,,,,,,,0.48
"09296489a3b04339968d856b0b9e44d9",4,1,"H0850701",130,"83-42-75-66","1",2,15,9,2017,1,1,1,5,1,1,,2,,0.48
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701",741,"83-42-75-66","1",2,95,4,2015,2,,,,,,,,,0.45
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701",810,"83-42-75-66","1",2,5,7,2015,2,,,,,,,,,0.45
"092f4d6bc16a49d19c00dbf10038cb3b",1,1,"H1270701",812,,,,,,,,,,,,,,,,0.5
"092f4d6bc16a49d19c00dbf10038cb3b",1,1,"H1270701",810,"11-53-87-29","1",1,,3,9998,2,,,,,,,,,0.5
"098efabf1d9245b6bb031ca40ce7e36c",1,0,"H4260701",741,"16-81-34-14","1",2,80,7,9998,2,,,,,,,,,1.25
"098efabf1d9245b6bb031ca40ce7e36c",1,0,"H4260701",744,"16-81-34-14","1",2,20,7,9998,2,,,,,,,,,1.25
"098efabf1d9245b6bb031ca40ce7e36c",2,0,"H4260701",741,"16-81-34-14","1",2,60,7,9998,2,,,,,,,,,1.5
"098efabf1d9245b6bb031ca40ce7e36c",2,0,"H4260701",210,"16-81-34-14","1",2,40,9,2017,1,7,1,15,1,1,,2,,1.5
"098efabf1d9245b6bb031ca40ce7e36c",2,1,"H4260701",210,"16-81-34-14","1",1,,9,2017,1,20,1,,,1,,2,,1
"098efabf1d9245b6bb031ca40ce7e36c",2,2,"H4260701",620,"16-81-34-14","1",1,,9,2017,2,,,,,,,,,0.5
"098efabf1d9245b6bb031ca40ce7e36c",2,3,"H4260701",610,"16-81-34-14","1",1,,9,2017,2,,,,,,,,,0.75
"098efabf1d9245b6bb031ca40ce7e36c",2,4,"H4260701",440,"16-81-34-14","1",1,,9,2017,1,1,22,,,1,,2,,0.25
"09c865966539496a8242c1018e90ef5f",1,0,"H2570501",741,"98-90-63-07","1",1,,1,9998,2,,,,,,,,,1.5
"09eb11716b004f3db526ff17444387ae",1,0,"H1070602",810,"97-36-48-22","1",1,,3,9998,2,,,,,,,,,1
"09eb11716b004f3db526ff17444387ae",1,0,"H1070602",812,,,,,,,,,,,,,,,,1
"09eb11716b004f3db526ff17444387ae",1,1,"H1070602",130,"97-36-48-22","1",1,,7,2017,1,5,1,,,2,2,1,10000,1
"09eb11716b004f3db526ff17444387ae",1,2,"H1070602",210,"97-36-48-22","1",1,,8,2017,1,4,1,,,1,,2,,0.5
"09eb11716b004f3db526ff17444387ae",1,3,"H1070602",620,"97-36-48-22","1",1,,5,2017,2,,,,,,,,,0.5
"09eb11716b004f3db526ff17444387ae",1,5,"H1070602",510,"97-36-48-22","1",1,,7,2017,2,,,,,,,,,2
"0a049c02fa2046ebbd60a6af568aabae",1,1,"H2380401",630,"54-10-94-07","1",2,50,8,2017,1,5,66,5,66,1,,2,,0.5
"0a049c02fa2046ebbd60a6af568aabae",1,1,"H2380401",210,"54-10-94-07","1",2,50,9,2017,1,14,1,14,1,1,,2,,0.5
"0a27264e6c624c93b389332b558be807",1,0,"H3100401",741,"40-44-97-66","2",2,20,8,9998,2,,,,,,,,,1.1
"0a27264e6c624c93b389332b558be807",1,0,"H3100401",742,"40-44-97-66","2",2,20,8,9998,2,,,,,,,,,1.1
"0a27264e6c624c93b389332b558be807",1,0,"H3100401",811,,,,,,,,,,,,,,,,1.1
"0a27264e6c624c93b389332b558be807",1,0,"H3100401",810,"40-44-97-66","2",2,60,8,9998,2,,,,,,,,,1.1
"0a27264e6c624c93b389332b558be807",2,0,"H3100401",741,"40-44-97-66","2",2,40,8,9998,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807",2,0,"H3100401",742,"40-44-97-66","2",2,60,8,9998,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807",3,1,"H3100401",210,"40-44-97-66","2",1,,9,2017,1,10,1,,,1,,2,,0.5
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601",810,"66-71-32-98",,,,,,,,,,,,,,,0.5
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601",741,"66-71-32-98","1",2,15,1,2010,1,30,85,50,85,1,,2,,0.5
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601",811,,,,,,,,,,,,,,,,0.5
"0a396d4827b24ea099971029d14bd817",1,2,"H4200601",620,"66-71-32-98","1",1,,7,2017,1,5,66,,,1,,2,,0.25
"0a396d4827b24ea099971029d14bd817",1,3,"H4200601",130,"66-71-32-98","1",1,,7,2017,1,10,1,,,1,,1,18000,0.25
"0a396d4827b24ea099971029d14bd817",2,1,"H4200601",810,"66-71-32-98","1",1,,2,2010,2,,,,,,,,,0.75
"0a396d4827b24ea099971029d14bd817",2,1,"H4200601",741,"66-71-32-98",,,,,,,,,,,,,,,0.75
"0a396d4827b24ea099971029d14bd817",2,2,"H4200601",130,"66-71-32-98","1",2,50,7,2017,1,20,1,40,1,1,,1,14000,2.5
"0a396d4827b24ea099971029d14bd817",2,2,"H4200601",210,"66-71-32-98","1",2,50,7,2017,1,40,1,100,1,1,,1,78000,2.5
"0a3fa4ae17e5425780754137a4e60987",2,1,"H3040301",810,"56-14-43-76","1",1,,1,9998,2,,,,,,,,,1.5
"0a3fa4ae17e5425780754137a4e60987",2,2,"H3040301",741,"56-14-43-76","1",1,,1,9998,2,,,,,,,,,1.5
"0a3fa4ae17e5425780754137a4e60987",2,3,"H3040301",630,"56-14-43-76","1",1,,8,2017,1,5,66,,,1,,2,,0.5
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601",741,"99-90-16-51","3",2,60,8,9998,2,,,,,,,,,0.95
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601",210,"99-90-16-51","3",2,40,8,2017,1,10,31,30,31,1,,1,20000,0.95
"0a72dc2637f34612b2fa35e4d4b6cc60",2,1,"H2940601",810,"99-90-16-51","3",1,,8,9998,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c",1,1,"H0610503",130,"83-69-88-78","1",2,80,8,2017,1,50,1,60,1,1,,2,,3.5
"0a762151047143afb734fafb9be8275c",1,1,"H0610503",210,"83-69-88-78","1",2,20,8,2017,1,2,20,3,20,1,,2,,3.5
"0a762151047143afb734fafb9be8275c",1,2,"H0610503",620,"83-69-88-78","1",1,,9,2017,2,,,,,,,,,0.25
"0a762151047143afb734fafb9be8275c",1,3,"H0610503",410,"83-69-88-78","1",1,,11,2017,1,4,96,,,2,2,1,72000,0.25
"0a762151047143afb734fafb9be8275c",2,1,"H0610503",630,"83-69-88-78","1",2,5,2,2017,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c",2,1,"H0610503",741,"83-69-88-78","1",2,10,1,2010,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c",2,1,"H0610503",810,"83-69-88-78","1",2,85,1,2010,2,,,,,,,,,0.5
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302",130,"23-17-49-41","2",2,60,8,2017,1,5,1,8,1,1,,2,,0.7
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302",630,"23-17-49-41","1",2,40,3,2017,2,,,,,,,,,0.7
"0ac58cb4e81e452daa6d87169534e762",1,1,"H2310501",330,"45-57-96-53","1",1,,8,2017,1,1,1,,,1,,1,7500,0.63
"0ac58cb4e81e452daa6d87169534e762",1,2,"H2310501",320,"45-57-96-53","1",1,,8,2017,1,3,1,,,1,,2,,0.46
"0ac58cb4e81e452daa6d87169534e762",1,3,"H2310501",210,"45-57-96-53","6",1,,7,2017,1,5,1,,,1,,2,,1.26
"0ac58cb4e81e452daa6d87169534e762",2,1,"H2310501",630,"45-57-96-53","1",1,,3,2017,2,,,,,,,,,1.24
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301",210,"44-64-78-11","1",2,60,9,2017,1,10,1,11,1,1,,2,,0.5
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301",741,"44-64-78-11","1",2,40,1,1999,2,,,,,,,,,0.5
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301",130,"44-64-78-11","1",2,80,9,2017,1,4,1,4.5,1,1,,2,,1.23
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301",810,"44-64-78-11","1",2,15,1,2016,2,,,,,,,,,1.23
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301",741,"44-64-78-11","1",2,5,1,2016,2,,,,,,,,,1.23
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301",741,"44-64-78-11","1",2,15,2,9998,2,,,,,,,,,0.5
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301",810,"44-64-78-11","1",2,75,1,9998,2,,,,,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca",1,1,"H3971001",630,"71-00-18-41","9",1,,3,2016,2,,,,,,,,,0.25
"0ad4b37a214a455aa6080a4f197e50ca",1,3,"H3971001",630,"71-00-18-41","9",1,,6,2017,2,,,,,,,,,0.34
"0ad4b37a214a455aa6080a4f197e50ca",1,4,"H3971001",630,"71-00-18-41","9",2,55,7,2017,1,3,66,4,66,1,,2,,0.17
"0ad4b37a214a455aa6080a4f197e50ca",1,4,"H3971001",210,"71-00-18-41","9",2,45,7,2017,1,4,1,8,1,1,,1,10000,0.17
"0ad4b37a214a455aa6080a4f197e50ca",1,5,"H3971001",150,"71-00-18-41","9",1,,8,2017,1,2,31,,,1,,1,1000,0.12
"0ad4b37a214a455aa6080a4f197e50ca",2,1,"H3971001",630,"71-00-18-41","9",1,,3,2017,2,,,,,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca",2,2,"H3971001",210,"71-00-18-41","9",2,70,7,2017,1,0.5,22,1,22,1,,1,20000,0.25
"0ad4b37a214a455aa6080a4f197e50ca",2,2,"H3971001",130,"71-00-18-41","9",2,30,7,2017,1,6,31,8,31,1,,2,,0.25
"0b195170755f4768ac89c0dc1d08645a",1,1,"H2610201",210,"26-48-69-19","1",2,60,8,2017,1,8,1,10,1,1,,2,,0.23
"0b195170755f4768ac89c0dc1d08645a",1,1,"H2610201",630,"26-48-69-19","1",2,40,8,2017,1,2,12,2,12,1,,2,,0.23
"0b195170755f4768ac89c0dc1d08645a",1,2,"H2610201",310,"26-48-69-19","1",1,,8,2017,1,3,1,,,1,,2,,0.15
"0b195170755f4768ac89c0dc1d08645a",1,3,"H2610201",810,"26-48-69-19","1",1,,8,1980,2,,,,,,,,,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355",1,1,"H3660401",130,"14-00-20-60","1",2,40,6,2017,1,1.5,1,0.75,1,2,1,1,3750,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355",1,1,"H3660401",310,"14-00-20-60","1",2,30,9,2017,1,2.5,1,4,1,1,,1,5000,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355",1,1,"H3660401",210,"14-00-20-60","1",2,30,7,2017,1,3,1,5,1,1,,1,7800,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355",2,1,"H3660401",130,"14-00-20-60","1",1,,7,2017,1,4,1,,,2,1,1,20000,1
"0b5e2febcfa54a2aa9c1369db7b62f76",1,1,"H1750401",741,"94-57-57-20","1",2,50,3,2000,2,,,,,,,,,0.25
"0b5e2febcfa54a2aa9c1369db7b62f76",1,1,"H1750401",810,"94-57-57-20","1",2,50,3,2000,2,,,,,,,,,0.25
"0b5e2febcfa54a2aa9c1369db7b62f76",4,1,"H1750401",210,"94-57-57-20","1",1,,7,2017,1,6,1,,,1,,2,,0.25
"0b7f6c75dec34a6bb3c0990283c92be6",1,1,"##N/A##",130,"18-36-04-64","1",2,40,8,2017,1,6,1,10,1,1,,2,,1
"0b7f6c75dec34a6bb3c0990283c92be6",1,1,"##N/A##",741,"18-36-04-64","1",2,30,8,2013,2,,,,,,,,,1
"0b7f6c75dec34a6bb3c0990283c92be6",1,1,"##N/A##",210,"18-36-04-64","1",2,30,8,2017,1,6,1,20,1,1,,2,,1
"0b7f6c75dec34a6bb3c0990283c92be6",2,1,"##N/A##",620,"18-36-04-64","1",1,,5,2017,2,,,,,,,,,0.5
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,0,"H3410501",210,"13-36-40-62","1",2,60,9,2017,1,1,39,1.5,39,1,,2,,0.25
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,0,"H3410501",130,"13-36-40-62","1",2,40,9,2017,1,3,1,5,1,1,,2,,0.25
"0c7ed7713a3b4c80ab675ecc093d0a2a",3,1,"H3990501",630,"71-08-67-86","2",1,,4,2017,1,1,12,,,1,,2,,0.16
"0cac20f5e69f4d00ac5d1bfc15689dba",1,0,"H2630401",210,"05-59-51-85","1",2,40,9,2017,1,3,1,10,1,1,,1,3000,0.3
