"hhid","t0_hhid","parcelID","pltid","cropID","interview__key","s4bq06_1","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15","s4bq07"
"0592013fe59d4dce8b33b8661323c86d","H0700901",2,1,130,"32-47-42-69","1",2,40,3,2018,1,10,1,15,1,1,,2,,1
"0592013fe59d4dce8b33b8661323c86d","H0700901",2,1,210,"32-47-42-69","1",2,40,3,2018,1,20,1,20,1,1,,2,,1
"05dca1a459fe4754bd19d0d175b4da74","H2080702",1,1,130,"74-82-28-52","2",1,100,4,2018,1,10,1,,,1,,1,5000,0.5
"05dca1a459fe4754bd19d0d175b4da74","H2080702",1,3,742,"74-82-28-52","1",1,100,4,2018,2,,,,,,,,,0.2
"05dca1a459fe4754bd19d0d175b4da74","H2080702",2,1,530,"74-82-28-52","2",1,100,4,2018,1,20,2,,,2,1,1,24000,1
"05dca1a459fe4754bd19d0d175b4da74","H2080702",2,2,210,"74-82-28-52","2",1,100,5,2018,1,40,1,,,1,,1,108000,1
"0667b6f1adac439db81e063ceead3b03","H4130201",1,1,210,"55-14-46-02","1",1,100,2,2018,1,4,1,,,1,,2,,0.25
"0667b6f1adac439db81e063ceead3b03","H4130201",4,1,210,"55-14-46-02","1",1,100,3,2018,1,3,1,,,1,,2,,0.25
"0667b6f1adac439db81e063ceead3b03","H4130201",5,1,130,"55-14-46-02","1",2,60,3,2018,1,1,1,2,1,1,,2,,0.3
"0667b6f1adac439db81e063ceead3b03","H4130201",5,1,741,"55-14-46-02","1",2,40,1,2015,2,,,,,,,,,0.3
"068501d062324eb097b62ccfea8a5fa6","104",1,1,130,"07-84-38-31","1",2,30,4,2018,1,1,1,10,1,1,,1,1300,1
"068501d062324eb097b62ccfea8a5fa6","104",1,1,310,"07-84-38-31","1",2,70,4,2018,1,25,1,25,1,1,,2,,1
"069465eb8c264016bc63f2ba390ad118","H3780201",1,1,741,"55-85-57-34","1",1,,3,2004,2,,,,,,,,,0.25
"069465eb8c264016bc63f2ba390ad118","H3780201",2,1,210,"55-85-57-34","1",2,20,3,2018,1,16,1,20,1,1,,2,,0.5
"069465eb8c264016bc63f2ba390ad118","H3780201",2,1,741,"55-85-57-34","2",2,30,3,2003,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118","H3780201",3,1,741,"55-85-57-34","1",1,,3,2007,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118","H3780201",4,1,130,"55-85-57-34","1",1,100,3,2018,1,2,1,,,1,,2,,0.25
"06a3c5174fea45419046bfa97ea3c29b","H2230902",1,1,210,"64-58-62-79","2",1,100,6,2018,1,3,1,,,1,,1,6000,0.5
"06a3c5174fea45419046bfa97ea3c29b","H2230902",2,1,620,"64-58-62-79","2",1,100,4,2018,1,3,11,,,1,,2,,0.25
"06afa3273f6a49a38b98ba52ba888ed8","H2941001",1,1,210,"92-08-07-55","2",2,30,3,2018,1,20,1,5,22,1,,2,,1.5
"06afa3273f6a49a38b98ba52ba888ed8","H2941001",1,1,741,"92-08-07-55","2",2,70,1,9998,2,,,,,,,,,1.5
"06afa3273f6a49a38b98ba52ba888ed8","H2941001",1,2,620,"92-08-07-55","2",1,100,11,2017,2,,,,,,,,,0.3
"06b881a31ba7466e919d01bb09f5e672","H3600901",1,1,630,"45-15-88-18","1",1,100,8,2017,2,,,,,,,,,0.25
"06b881a31ba7466e919d01bb09f5e672","H3600901",1,2,130,"45-15-88-18","1",2,60,3,2018,1,3,1,5,1,1,,2,,0.25
"06b881a31ba7466e919d01bb09f5e672","H3600901",1,2,320,"45-15-88-18","1",2,40,2,2018,1,2,1,5,1,1,,2,,0.25
"06b881a31ba7466e919d01bb09f5e672","H3600901",2,1,630,"45-15-88-18","1",1,100,8,2017,2,,,,,,,,,0.5
"06b881a31ba7466e919d01bb09f5e672","H3600901",3,1,120,"45-15-88-18","1",1,100,1,2018,1,100,1,,,1,,1,125000,2
"06c85056727c434f90b8215d4b1df0a2","H1441001",2,1,150,"92-59-50-04","2",1,100,4,2018,1,1,29,,,1,,2,,0.5
"06c85056727c434f90b8215d4b1df0a2","H1441001",3,1,310,"92-59-50-04","2",1,100,4,2018,1,8,29,,,1,,2,,1
"06d940520a174c5c843dd683f49c2f95","H2231001",1,1,630,"95-51-77-38","1",1,100,3,2017,2,,,,,,,,,0.25
"06d940520a174c5c843dd683f49c2f95","H2231001",1,2,141,"95-51-77-38","1",1,100,3,2018,1,2,1,,,1,,1,2800,0.23
"06d940520a174c5c843dd683f49c2f95","H2231001",1,3,210,"95-51-77-38","1",1,100,4,2018,1,4,1,,,1,,1,6000,0.25
"06d940520a174c5c843dd683f49c2f95","H2231001",1,4,340,"95-51-77-38","1",1,100,3,2018,1,2,1,,,1,,1,6800,0.36
"06d940520a174c5c843dd683f49c2f95","H2231001",1,6,620,"95-51-77-38","1",1,100,5,2018,1,4,11,,,1,,2,,0.3
"06d940520a174c5c843dd683f49c2f95","H2231001",1,7,210,"95-51-77-38","1",1,100,6,2018,1,10,1,,,1,,1,25000,0.38
"06d940520a174c5c843dd683f49c2f95","H2231001",2,1,130,"95-51-77-38","1",1,100,3,2018,1,3,1,,,1,,1,1500,0.66
"070b86808a434b1fb9f7f75af25bc594","H3720801",1,1,741,"77-83-51-19","1",1,,4,9998,2,,,,,,,,,0.5
"070b86808a434b1fb9f7f75af25bc594","H3720801",4,1,741,"77-83-51-19","1",1,,4,9998,2,,,,,,,,,0.5
"070b86808a434b1fb9f7f75af25bc594","H3720801",5,1,210,"77-83-51-19","1",2,60,3,2018,1,7,1,10,1,1,,2,,1
"070b86808a434b1fb9f7f75af25bc594","H3720801",5,1,741,"77-83-51-19","1",2,40,4,9998,2,,,,,,,,,1
"0731c33c39714e7a8fe032a4c6840fc5","H2590601",1,1,210,"20-07-25-70","7",2,10,2,2018,1,1.5,20,3,20,1,,2,,2.5
"0731c33c39714e7a8fe032a4c6840fc5","H2590601",1,1,630,"20-07-25-70","6",2,10,2,2018,1,20,85,80,85,1,,2,,2.5
"0731c33c39714e7a8fe032a4c6840fc5","H2590601",1,1,741,"20-07-25-70","6",2,60,4,9998,2,,,,,,,,,2.5
"0731c33c39714e7a8fe032a4c6840fc5","H2590601",1,1,742,"20-07-25-70","6",2,20,4,9998,2,,,,,,,,,2.5
"0774323f6795452793f0f563fcf08d08","H2480901",2,1,630,"58-68-36-64","3",1,100,4,2017,2,,,,,,,,,0.25
"0774323f6795452793f0f563fcf08d08","H2480901",2,2,130,"58-68-36-64","3",1,,3,2018,1,2.5,1,3.5,1,1,,1,4500,0.5
"0774323f6795452793f0f563fcf08d08","H2480901",2,3,210,"58-68-36-64","3",1,100,6,2018,1,0.5,22,,,1,,2,,0.3
"0774323f6795452793f0f563fcf08d08","H2480901",2,4,630,"58-68-36-64","3",1,100,3,2017,2,,,,,,,,,0.25
"0774323f6795452793f0f563fcf08d08","H2480901",2,5,620,"58-68-36-64","3",1,100,4,2018,1,4,66,,,1,,2,,0.17
"0774323f6795452793f0f563fcf08d08","H2480901",2,6,310,"58-68-36-64","3",1,100,4,2018,1,1.5,22,,,1,,2,,
"0774323f6795452793f0f563fcf08d08","H2480901",2,7,450,"58-68-36-64","3",1,100,3,2018,1,3,2,,,1,,2,,0.05
"07919f0a80fb43dc9dbbc762b869adbf","74",1,1,150,"85-09-50-02","2",1,100,4,2018,1,1,21,,,1,,1,4000,1
"0795321942c34174a89d745e644df105","H1970205",1,1,630,"03-37-53-66","1",1,100,7,2017,2,,,,,,,,,0.75
"0795321942c34174a89d745e644df105","H1970205",1,4,530,"03-37-53-66","1",1,100,3,2018,1,23,96,,,2,2,2,,0.75
"0795321942c34174a89d745e644df105","H1970205",1,5,450,"03-37-53-66","1",1,,4,2018,1,2,2,10,2,1,,2,,0.12
"07999cf798314e05b4cfb6005c1092cb","H4171001",1,1,210,"63-00-00-40","2",2,30,2,2018,1,3,1,7,1,1,,2,,1
"07999cf798314e05b4cfb6005c1092cb","H4171001",1,1,741,"63-00-00-40","2",2,70,4,9998,2,,,,,,,,,1
"07999cf798314e05b4cfb6005c1092cb","H4171001",2,1,510,"63-00-00-40","2",1,100,2,9998,2,,,,,,,,,0.1
"07999cf798314e05b4cfb6005c1092cb","H4171001",2,3,210,"63-00-00-40","2",2,50,2,2018,1,1,22,2,22,1,,2,,0.2
"07999cf798314e05b4cfb6005c1092cb","H4171001",2,3,310,"63-00-00-40","2",2,50,2,2018,1,0.5,22,1,22,1,,2,,0.2
"07999cf798314e05b4cfb6005c1092cb","H4171001",3,1,310,"63-00-00-40","2",1,,2,2018,1,1,22,1.5,22,1,,2,,0.75
"07c445ca0f284db081b29aa91ee7988e","H3590301",2,1,130,"16-53-16-62","1",1,,4,2018,1,5,1,5,1,1,,2,,0.5
"08211a3e91eb4227bb201b44001ea21b","H3000901",1,1,210,"13-80-22-44","2",1,100,3,2018,1,30,31,,,1,,2,,0.3
"087401704b5c4990995dc6b7af8a6b0a","H2871001",1,1,741,"86-58-36-04","2",1,100,9,2007,2,,,,,,,,,0.5
"087401704b5c4990995dc6b7af8a6b0a","H2871001",1,3,210,"86-58-36-04","2",1,100,6,2018,1,7,1,,,1,,2,,0.1
"08a2071726b54dae84b17e7b8017588d","H2740201",1,1,741,"92-96-97-80","1",1,100,5,2017,1,80,85,,,1,,2,,0.25
"08a2071726b54dae84b17e7b8017588d","H2740201",1,2,440,"92-96-97-80","1",1,100,3,2018,1,500,2,,,2,1,1,45000,0.5
"08a2071726b54dae84b17e7b8017588d","H2740201",1,3,420,"92-96-97-80","1",1,100,3,2018,1,250,2,,,2,1,1,25000,0.5
"08a2071726b54dae84b17e7b8017588d","H2740201",1,4,210,"92-96-97-80","1",1,100,3,2018,1,5,1,,,1,,1,10000,0.25
"08a88de2ed7b46648366085ed5bef13b","H1710801",1,1,130,"72-29-27-23","6",2,50,3,2018,1,5,1,10,1,2,1,1,15000,1.5
"08a88de2ed7b46648366085ed5bef13b","H1710801",1,1,141,"72-29-27-23","6",2,50,3,2018,1,30,1,30,1,1,,2,,1.5
"08a88de2ed7b46648366085ed5bef13b","H1710801",1,2,210,"72-29-27-23","6",1,100,3,2018,1,5,1,,,1,,1,12500,0.5
"08a88de2ed7b46648366085ed5bef13b","H1710801",2,1,130,"72-29-27-23","2",2,40,3,2018,1,2,1,5,1,2,1,1,6000,0.12
"08a88de2ed7b46648366085ed5bef13b","H1710801",2,1,741,"72-29-27-23","1",2,60,2,2016,2,,,,,,,,,0.12
"08b6ed18afcc4300b2c916163a857437","H0911001",1,1,130,"04-73-66-62","1",2,70,3,2018,1,5,1,7,1,1,,1,5000,0.5
"08b6ed18afcc4300b2c916163a857437","H0911001",1,1,630,"04-73-66-62","1",2,10,3,2018,2,,,,,,,,,0.5
"08f3d91754ba4911865d5913f19172fc","H2370901",1,1,630,"38-83-66-81","4",1,100,8,2017,2,,,,,,,,,0.5
"08f99cd6418241cda1841d6a644074f9","H3580601",1,1,130,"25-92-04-37","1",2,40,3,2018,1,2,1,10,1,1,,1,1000,0.2
"08f99cd6418241cda1841d6a644074f9","H3580601",1,1,210,"25-92-04-37","1",2,60,3,2018,1,3,1,5,1,1,,2,,0.2
"08f99cd6418241cda1841d6a644074f9","H3580601",2,1,130,"25-92-04-37","1",2,60,3,2018,1,5,1,10,1,1,,1,6000,1
"08f99cd6418241cda1841d6a644074f9","H3580601",2,1,210,"25-92-04-37","1",2,40,3,2018,1,20,1,30,1,1,,1,10000,1
"09296489a3b04339968d856b0b9e44d9","H0850701",1,1,130,"83-42-75-66","1",2,60,3,2018,1,1,1,5,1,1,,2,,0.28
"09296489a3b04339968d856b0b9e44d9","H0850701",1,1,741,"83-42-75-66","1",2,40,4,1995,2,,,,,,,,,0.28
"09296489a3b04339968d856b0b9e44d9","H0850701",2,1,741,"83-42-75-66","1",1,100,9,1990,2,,,,,,,,,0.42
"09296489a3b04339968d856b0b9e44d9","H0850701",4,1,810,"83-42-75-66","1",1,100,7,1998,2,,,,,,,,,0.42
"09296489a3b04339968d856b0b9e44d9","H0850701",5,1,741,"83-42-75-66","1",2,70,4,2015,2,,,,,,,,,0.45
"09296489a3b04339968d856b0b9e44d9","H0850701",5,1,810,"83-42-75-66","1",2,30,7,2015,2,,,,,,,,,0.45
"097ea672d9004012a57a7084a54061ab","205",1,1,150,"06-43-74-78","6",1,100,4,2018,1,1,21,,,1,,1,2000,0.5
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",1,1,741,"16-81-34-14","1",2,80,8,9998,2,,,,,,,,,1.25
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",1,1,744,"16-81-34-14","1",2,20,8,9998,2,,,,,,,,,1.25
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",2,1,210,"16-81-34-14","1",2,50,2,2018,1,15,1,25,1,1,,2,,1.5
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",2,1,741,"16-81-34-14","1",2,50,8,9998,2,,,,,,,,,1.5
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",2,2,310,"16-81-34-14","1",1,100,3,2018,1,15,1,,,1,,2,,0.5
"098efabf1d9245b6bb031ca40ce7e36c","H4260701",2,3,610,"16-81-34-14","1",1,100,2,2018,1,5,22,,,1,,2,,0.5
"0995195942ce4c61bd7c381d8e79e6a6","H3720201",1,1,210,"76-12-98-17","1",2,20,3,2018,1,5,1,10,1,1,,1,10000,0.25
"0995195942ce4c61bd7c381d8e79e6a6","H3720201",1,1,741,"76-12-98-17","1",2,40,3,2015,2,,,,,,,,,0.25
"099f3b6855dc42158237614c25bfb571","H4050501",1,2,130,"38-82-53-70","1",1,100,4,2018,1,3,1,,,1,,2,,0.2
"099f3b6855dc42158237614c25bfb571","H4050501",1,3,210,"38-82-53-70","1",1,100,4,2018,1,2.5,1,,,1,,1,6000,0.19
"099f3b6855dc42158237614c25bfb571","H4050501",1,5,310,"38-82-53-70","1",1,100,6,2018,1,3,1,,,1,,1,9000,0.1
"09c865966539496a8242c1018e90ef5f","H2570501",1,1,741,"98-90-63-07","1",2,80,1,9998,2,,,,,,,,,1.5
"09c865966539496a8242c1018e90ef5f","H2570501",1,1,742,"98-90-63-07","1",2,20,1,9998,2,,,,,,,,,1.5
"09eb11716b004f3db526ff17444387ae","H1070602",1,1,810,"97-36-48-22","2",1,100,3,9998,2,,,,,,,,,1
"09eb11716b004f3db526ff17444387ae","H1070602",1,2,141,"97-36-48-22","2",1,100,1,2018,1,4,1,,,1,,2,,0.5
"09eb11716b004f3db526ff17444387ae","H1070602",1,3,130,"97-36-48-22","2",1,100,3,2018,1,1,22,,,1,,2,,1
"09eb11716b004f3db526ff17444387ae","H1070602",1,4,210,"97-36-48-22","2",1,100,3,2018,1,15,1,,,1,,2,,0.5
"09eb11716b004f3db526ff17444387ae","H1070602",1,5,620,"97-36-48-22","2",1,100,10,2017,2,,,,,,,,,0.25
"0a049c02fa2046ebbd60a6af568aabae","H2380401",1,2,130,"54-10-94-07","1",1,100,3,2018,1,1,22,,,1,,2,,0.5
"0a049c02fa2046ebbd60a6af568aabae","H2380401",1,3,210,"54-10-94-07","1",1,100,3,2018,1,8,1,,,1,,2,,0.25
"0a27264e6c624c93b389332b558be807","H3100401",1,1,741,"40-44-97-66","2",2,40,1,9998,2,,,,,,,,,1.12
"0a27264e6c624c93b389332b558be807","H3100401",1,1,810,"40-44-97-66","2",2,60,8,9998,2,,,,,,,,,1.12
"0a27264e6c624c93b389332b558be807","H3100401",1,2,210,"40-44-97-66","2",1,100,2,2018,1,10,1,,,1,,2,,0.3
"0a27264e6c624c93b389332b558be807","H3100401",2,1,741,"40-44-97-66","2",2,40,8,9998,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807","H3100401",2,1,742,"40-44-97-66","2",2,60,8,9998,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807","H3100401",3,1,130,"40-44-97-66","2",2,20,2,9998,1,0.5,1,3,1,1,,2,,0.5
"0a27264e6c624c93b389332b558be807","H3100401",3,1,210,"40-44-97-66","2",2,80,2,2018,1,10,1,13,1,1,,2,,0.5
"0a32ecc59b4543d991993511531bcbdc","H2090302",1,1,130,"99-62-57-17","1",1,,3,2018,1,2,1,5,1,1,,2,,1.33
"0a32ecc59b4543d991993511531bcbdc","H2090302",1,2,130,"99-62-57-17","1",1,100,3,2018,1,5,1,,,1,,2,,1.21
"0a396d4827b24ea099971029d14bd817","H4200601",1,1,741,"66-71-32-98","1",2,20,1,2010,2,,,,,,,,,0.5
"0a396d4827b24ea099971029d14bd817","H4200601",1,1,810,"66-71-32-98","1",2,80,3,2010,2,,,,,,,,,0.5
"0a396d4827b24ea099971029d14bd817","H4200601",1,2,620,"66-71-32-98","2",1,100,7,2017,1,5,66,,,1,,2,,0.25
"0a396d4827b24ea099971029d14bd817","H4200601",2,1,810,"66-71-32-98","1",1,100,2,2010,2,,,,,,,,,0.75
"0a396d4827b24ea099971029d14bd817","H4200601",2,3,210,"66-71-32-98","1",1,100,7,2017,1,60,1,,,1,,2,,2.5
"0a3fa4ae17e5425780754137a4e60987","H3040301",2,2,210,"56-14-43-76","1",2,30,2,2018,1,10,1,25,1,1,,2,,1.5
"0a3fa4ae17e5425780754137a4e60987","H3040301",2,2,741,"56-14-43-76","1",2,70,1,9998,2,,,,,,,,,1.5
"0a3fa4ae17e5425780754137a4e60987","H3040301",2,3,630,"56-14-43-76","2",1,100,8,2017,1,5,66,,,1,,2,,0.5
"0a72dc2637f34612b2fa35e4d4b6cc60","H2940601",1,1,741,"99-90-16-51","2",1,100,8,9998,2,,,,,,,,,0.95
"0a762151047143afb734fafb9be8275c","H0610503",1,1,130,"83-69-88-78","1",1,,2,2018,1,20,1,60,1,1,,2,,3.5
"0a762151047143afb734fafb9be8275c","H0610503",1,2,620,"83-69-88-78","1",1,100,5,2018,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c","H0610503",1,3,410,"83-69-88-78","1",1,100,11,2017,1,4,96,,,2,1,1,72000,0.5
"0a762151047143afb734fafb9be8275c","H0610503",2,1,741,"83-69-88-78","1",2,10,1,2010,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c","H0610503",2,1,810,"83-69-88-78","1",2,90,1,2010,2,,,,,,,,,0.5
"0ab5e0705d5b40beb0a2e79f49183356","H1080302",1,1,130,"23-17-49-41","1",1,,3,2018,1,5,1,8,1,1,,2,,0.7
"0ab5e0705d5b40beb0a2e79f49183356","H1080302",2,1,130,"23-17-49-41","1",1,,3,2018,1,10,1,12,1,2,2,1,30000,1
"0ac58cb4e81e452daa6d87169534e762","H2310501",1,1,210,"45-57-96-53","1",1,,3,2018,1,10,1,15,1,1,,2,,0.52
"0ac58cb4e81e452daa6d87169534e762","H2310501",1,2,210,"45-57-96-53","1",1,,3,2018,1,6,1,8,1,1,,2,,0.46
"0ac58cb4e81e452daa6d87169534e762","H2310501",1,3,130,"45-57-96-53","1",2,30,3,2018,1,4,1,5,1,1,,2,,1.02
"0ac58cb4e81e452daa6d87169534e762","H2310501",1,3,310,"45-57-96-53","1",2,70,3,2018,1,22,1,26,1,1,,2,,1.02
"0ac58cb4e81e452daa6d87169534e762","H2310501",2,2,141,"45-57-96-53","1",1,100,3,2018,1,2,1,,,1,,2,,0.57
"0ac58cb4e81e452daa6d87169534e762","H2310501",2,3,320,"45-57-96-53","1",1,100,3,2018,1,25,1,,,1,,2,,1.56
"0acb15747a494855adae111b05ec1af2","H0510301",1,1,741,"44-64-78-11","1",1,100,1,1999,2,,,,,,,,,0.75
"0acb15747a494855adae111b05ec1af2","H0510301",2,1,210,"44-64-78-11","1",2,60,3,2018,1,5,1,6,1,1,,2,,1
"0acb15747a494855adae111b05ec1af2","H0510301",2,1,741,"44-64-78-11","1",2,40,1,2016,2,,,,,,,,,1
"0acb15747a494855adae111b05ec1af2","H0510301",3,1,741,"44-64-78-11","1",2,15,2,9998,2,,,,,,,,,0.5
"0acb15747a494855adae111b05ec1af2","H0510301",3,1,810,"44-64-78-11","1",2,75,1,9998,2,,,,,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",0,1,130,"71-00-18-41","9",2,15,6,2018,1,2,31,12,31,1,,2,,0.4
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",0,1,310,"71-00-18-41","9",2,85,6,2018,1,2,22,2,22,1,,1,36000,0.4
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",1,3,630,"71-00-18-41","9",1,100,6,2017,2,,,,,,,,,0.34
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",1,4,630,"71-00-18-41","9",1,100,7,2017,2,,,,,,,,,0.17
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",1,5,310,"71-00-18-41","9",1,100,3,2018,1,1,22,,,1,,1,18000,0.16
"0ad4b37a214a455aa6080a4f197e50ca","H3971001",2,2,130,"71-00-18-41","9",1,,6,2018,1,3,31,5,31,1,,2,,0.25
"0b195170755f4768ac89c0dc1d08645a","H2610201",1,1,210,"26-48-69-19","1",1,,3,2018,1,7,31,10,31,1,,2,,0.23
"0b195170755f4768ac89c0dc1d08645a","H2610201",1,2,310,"26-48-69-19","1",1,100,5,2018,1,7,31,,,1,,2,,0.5
"0b1dda6c9bc74ad6b7b18d9de2497355","H3660401",1,1,210,"14-00-20-60","1",1,,3,2018,1,1,1,4,1,1,,2,,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355","H3660401",2,1,210,"14-00-20-60","1",1,,3,2018,1,5,1,15,1,1,,2,,1
"0b7f6c75dec34a6bb3c0990283c92be6","##N/A##",1,1,141,"18-36-04-64","1",2,30,3,2018,1,3,1,6,1,1,,2,,1
"0b7f6c75dec34a6bb3c0990283c92be6","##N/A##",1,1,741,"18-36-04-64","1",2,30,8,2013,2,,,,,,,,,1
"0b7f6c75dec34a6bb3c0990283c92be6","##N/A##",2,1,130,"18-36-04-64","1",2,50,3,2018,1,3,1,5,1,1,,2,,0.5
"0b7f6c75dec34a6bb3c0990283c92be6","##N/A##",2,1,210,"18-36-04-64","1",2,50,3,2018,1,7,1,0,1,1,,2,,0.5
"0be0f54fc2f44d4d8328e2b8878a06d0","58",1,1,130,"59-99-66-36","1",1,100,4,2018,1,1,20,,,1,,2,,1
"0c3e9a0e660a4ec8a84320ec2aee7f95","H3410501",1,1,130,"13-36-40-62","1",2,20,3,2018,1,1,1,2,1,1,,2,,0.4
"0c3e9a0e660a4ec8a84320ec2aee7f95","H3410501",1,1,210,"13-36-40-62","1",2,80,3,2018,1,10,1,10,1,1,,2,,0.4
"0c7ed7713a3b4c80ab675ecc093d0a2a","H3990501",1,1,130,"71-08-67-86","2",2,40,5,2018,1,3,1,4,1,1,,2,,0.46
"0c7ed7713a3b4c80ab675ecc093d0a2a","H3990501",1,1,310,"71-08-67-86","2",2,60,5,2018,1,12,1,20,1,1,,2,,0.46
"0c7ed7713a3b4c80ab675ecc093d0a2a","H3990501",1,2,620,"71-08-67-86","2",1,100,6,2018,1,1,12,,,1,,2,,0.15
"0c7ed7713a3b4c80ab675ecc093d0a2a","H3990501",3,1,330,"71-08-67-86","2",1,,5,2018,1,0.5,1,2,1,1,,2,,1.25
"0cac20f5e69f4d00ac5d1bfc15689dba","H2630401",1,1,130,"05-59-51-85","1",2,20,3,2018,1,5,1,7,1,1,,1,5000,0.35
"0cac20f5e69f4d00ac5d1bfc15689dba","H2630401",1,1,210,"05-59-51-85","1",2,50,3,2018,1,20,1,30,1,1,,1,20000,0.35
"0cf284629d3f460eb8d1ac4e90b0639b","H4080401",1,1,210,"74-12-05-50","1",1,100,3,2018,1,15,1,,,1,,2,,0.5
"0cf284629d3f460eb8d1ac4e90b0639b","H4080401",2,1,741,"74-12-05-50","1",1,100,1,9998,1,100,85,,,1,,2,,0.35
"0d1503da1c134a0e912f2b7115137d57","H1251201",0,1,741,"53-20-48-12","5",1,,4,2008,2,,,,,,,,,0.23
"0d1503da1c134a0e912f2b7115137d57","H1251201",0,2,130,"53-20-48-12","5",2,40,3,2018,1,2,1,3,1,1,,2,,0.2
"0d1503da1c134a0e912f2b7115137d57","H1251201",0,2,620,"53-20-48-12","5",2,30,5,2018,1,3,10,5,10,1,,2,,0.2
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",1,1,620,"49-57-63-53","1",1,100,5,2018,1,2,66,,,1,,2,,0.3
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",2,1,310,"49-57-63-53","1",1,,5,2018,1,1.5,96,2.5,99,1,,2,,0.12
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",2,2,210,"49-57-63-53","1",1,,5,2018,1,1,96,2,99,1,,2,,0.13
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",2,4,130,"49-57-63-53","1",2,25,5,2018,1,1.5,96,2.5,99,1,,2,,0.18
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",2,4,310,"49-57-63-53","1",2,75,5,2018,1,2,96,3,99,1,,2,,0.18
"0d3fe7c0dc864f1eb4c9c7559a351a39","H2020101",2,5,310,"49-57-63-53","1",1,,5,2018,1,1.5,96,2.5,99,1,,2,,0.18
"0da5a64fbb634dd5a96a9d945a7ea296","H0610401",1,1,630,"64-69-74-76","1",2,2,10,2017,2,,,,,,,,,0.12
"0da5a64fbb634dd5a96a9d945a7ea296","H0610401",1,1,810,"64-69-74-76","1",2,98,1,9998,2,,,,,,,,,0.12
"0dc5a325d5dd4987b0255e6dc261c7c9","H3410801",1,1,130,"99-51-20-17","2",2,60,3,2018,1,3,1,5,1,1,,2,,0.03
"0dc5a325d5dd4987b0255e6dc261c7c9","H3410801",1,1,210,"99-51-20-17","2",2,10,3,2018,1,1,1,10,1,1,,2,,0.03
"0dc5a325d5dd4987b0255e6dc261c7c9","H3410801",1,1,630,"99-51-20-17","2",2,5,9,2017,2,,,,,,,,,0.03
"0dc5a325d5dd4987b0255e6dc261c7c9","H3410801",1,1,741,"99-51-20-17","2",2,10,6,2015,2,,,,,,,,,0.03
"0dc5a325d5dd4987b0255e6dc261c7c9","H3410801",1,1,810,"99-51-20-17","2",2,15,3,2014,2,,,,,,,,,0.03
"0dd53d87ea84437b9f5a26b992f3d396","H2630601",2,1,741,"37-28-73-75","2",1,100,9,2014,2,,,,,,,,,2
"0df38d4bdeaa40a8b3407e57cc315e31","H1201001",1,1,620,"09-40-08-49","1",1,100,5,2018,2,,,,,,,,,0.6
"0df38d4bdeaa40a8b3407e57cc315e31","H1201001",1,2,130,"09-40-08-49","1",2,70,3,2018,1,10,1,12,1,1,,2,,1
"0df38d4bdeaa40a8b3407e57cc315e31","H1201001",1,2,210,"09-40-08-49","1",2,30,3,2018,1,10,1,20,1,1,,2,,1
"0df38d4bdeaa40a8b3407e57cc315e31","H1201001",1,3,420,"09-40-08-49","1",1,100,3,2018,1,500,2,,,1,,1,25000,0.16
"0e22abe9b0524c3f81a1babba4b3a651","H2540902",0,1,210,"26-98-15-12","1",2,30,3,2018,1,20,31,60,31,1,,1,20000,1
"0e22abe9b0524c3f81a1babba4b3a651","H2540902",0,1,741,"26-98-15-12","1",2,70,12,9998,2,,,,,,,,,1
"0e25633f83884662b852b82b7c7724cd","H1510501",1,1,130,"41-76-71-35","2",2,20,3,2018,1,1,1,20,1,2,3,1,2500,0.5
"0e25633f83884662b852b82b7c7724cd","H1510501",1,1,210,"41-76-71-35","2",2,30,3,2018,1,12,1,18,1,1,,1,14400,0.5
"0e25633f83884662b852b82b7c7724cd","H1510501",1,1,741,"41-76-71-35","2",2,25,1,1996,2,,,,,,,,,0.5
