"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03b","s3bq03_1","s3bq03_2","s3bq03_3","s3bq03a","s3bq04","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq15","s3bq16","s3bq17","s3bq18","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq35b","s4bq07"
"053050b9f02d468dabfb5515b9f97be6",3,1,"H1821002","53-26-17-71","Soya Beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,8,1
"0566d903b26649e59275f92f6118361d",1,2,"H3881001","89-73-17-60","PLOT CASSAVA 2016","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"0566d903b26649e59275f92f6118361d",1,1,"H3881001","89-73-17-60","PLOT CASSAVA 2017","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0583ffbf78c441f7828b4e53acdd71f1",0,2,"H3680701","74-29-12-73","sweetpotatoes","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0583ffbf78c441f7828b4e53acdd71f1",1,1,"H3680701","74-29-12-73","Cassava","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0583ffbf78c441f7828b4e53acdd71f1",0,1,"H3680701","74-29-12-73","Maize","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0583ffbf78c441f7828b4e53acdd71f1",2,1,"H3680701","74-29-12-73","maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"058bd214d86846f5949c782fb2f1bfbb",7,1,"H1510901","79-88-58-55","MILLET AND MAIZE PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"058bd214d86846f5949c782fb2f1bfbb",3,1,"H1510901","79-88-58-55","COFFEE PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"0592013fe59d4dce8b33b8661323c86d",3,1,"H0700901","32-47-42-69",".","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0592013fe59d4dce8b33b8661323c86d",2,1,"H0700901","32-47-42-69",".","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0592013fe59d4dce8b33b8661323c86d",1,1,"H0700901","32-47-42-69",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2.5
"05dca1a459fe4754bd19d0d175b4da74",2,1,"H2080702","74-82-28-52","TAA","2",1,"2",2,2,,,,,,,1,4,76,1,70,200000,2,,,,,,,,,1
"05dca1a459fe4754bd19d0d175b4da74",1,3,"H2080702","74-82-28-52","Bananas","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"05dca1a459fe4754bd19d0d175b4da74",1,1,"H2080702","74-82-28-52","ANYOGI","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.5
"05dca1a459fe4754bd19d0d175b4da74",2,2,"H2080702","74-82-28-52","MURANGA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"05dca1a459fe4754bd19d0d175b4da74",1,2,"H2080702","74-82-28-52","GWANA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0667b6f1adac439db81e063ceead3b03",4,1,"H4130201","55-14-46-02","Beans","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0667b6f1adac439db81e063ceead3b03",5,1,"H4130201","55-14-46-02","Maize","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"0667b6f1adac439db81e063ceead3b03",2,1,"H4130201","55-14-46-02","Cassava","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"0667b6f1adac439db81e063ceead3b03",1,1,"H4130201","55-14-46-02","Beans","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"068501d062324eb097b62ccfea8a5fa6",1,1,"104","07-84-38-31","Groundnuts and Maize plot","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,1,1
"069465eb8c264016bc63f2ba390ad118",2,1,"H3780201","55-85-57-34","COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",3,1,"H3780201","55-85-57-34","COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"069465eb8c264016bc63f2ba390ad118",4,1,"H3780201","55-85-57-34","Maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"069465eb8c264016bc63f2ba390ad118",1,1,"H3780201","55-85-57-34","COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06a3c5174fea45419046bfa97ea3c29b",2,1,"H2230902","64-58-62-79","Sweet potatoes","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06a3c5174fea45419046bfa97ea3c29b",1,1,"H2230902","64-58-62-79","Beans","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"06afa3273f6a49a38b98ba52ba888ed8",1,2,"H2941001","92-08-07-55","Potatoes","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.3
"06afa3273f6a49a38b98ba52ba888ed8",1,1,"H2941001","92-08-07-55","Bananas","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1.5
"06b881a31ba7466e919d01bb09f5e672",1,2,"H3600901","45-15-88-18","MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06b881a31ba7466e919d01bb09f5e672",1,1,"H3600901","45-15-88-18","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06b881a31ba7466e919d01bb09f5e672",3,1,"H3600901","45-15-88-18","RICE","1",2,,1,2,,,,,,,2,,,,,,1,96,2,8,1,,170000,3,16,2
"06b881a31ba7466e919d01bb09f5e672",2,1,"H3600901","45-15-88-18","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"06c85056727c434f90b8215d4b1df0a2",1,1,"H1441001","92-59-50-04","1.CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"06c85056727c434f90b8215d4b1df0a2",2,1,"H1441001","92-59-50-04","1.SORGHUM","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"06c85056727c434f90b8215d4b1df0a2",3,1,"H1441001","92-59-50-04","1.GROUNDNUTS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"06d940520a174c5c843dd683f49c2f95",1,1,"H2231001","95-51-77-38","Cassava-old","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06d940520a174c5c843dd683f49c2f95",1,3,"H2231001","95-51-77-38","Temperate Beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"06d940520a174c5c843dd683f49c2f95",1,5,"H2231001","95-51-77-38","Cassava-new","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,,0.33
"06d940520a174c5c843dd683f49c2f95",2,1,"H2231001","95-51-77-38","Maize","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.66
"06d940520a174c5c843dd683f49c2f95",1,7,"H2231001","95-51-77-38","Beans-brown","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.38
"06d940520a174c5c843dd683f49c2f95",1,4,"H2231001","95-51-77-38","Simsim","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.36
"06d940520a174c5c843dd683f49c2f95",1,6,"H2231001","95-51-77-38","Sweet potatoes","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"06d940520a174c5c843dd683f49c2f95",1,2,"H2231001","95-51-77-38","Millet","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.23
"06e12afed6db4f9a99423fc4169cc802",1,2,"H3910601","93-61-43-95","cass","6",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"06e12afed6db4f9a99423fc4169cc802",1,1,"H3910601","93-61-43-95","Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"06e12afed6db4f9a99423fc4169cc802",2,1,"H3910601","93-61-43-95","Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"070b86808a434b1fb9f7f75af25bc594",5,1,"H3720801","77-83-51-19",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"070b86808a434b1fb9f7f75af25bc594",4,1,"H3720801","77-83-51-19",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"070b86808a434b1fb9f7f75af25bc594",1,1,"H3720801","77-83-51-19",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0731c33c39714e7a8fe032a4c6840fc5",1,1,"H2590601","20-07-25-70","BANANA FOOD/BEER/BEANS/CASSAVA","6",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,2.5
"0774323f6795452793f0f563fcf08d08",2,3,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"0774323f6795452793f0f563fcf08d08",2,1,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0774323f6795452793f0f563fcf08d08",2,5,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.17
"0774323f6795452793f0f563fcf08d08",2,2,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0774323f6795452793f0f563fcf08d08",2,7,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.05
"0774323f6795452793f0f563fcf08d08",2,4,"H2480901","58-68-36-64",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"07919f0a80fb43dc9dbbc762b869adbf",1,1,"74","85-09-50-02","SORGHUM","2",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"0795321942c34174a89d745e644df105",1,3,"H1970205","03-37-53-66","PLOT G.NUTS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.33
"0795321942c34174a89d745e644df105",1,5,"H1970205","03-37-53-66","PLOT PUMPKIN","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"0795321942c34174a89d745e644df105",1,4,"H1970205","03-37-53-66","TOBACCO","3",1,"3",2,2,,,,,,,1,2,50,2,,,1,3,2,1,2,,,,0,0.75
"0795321942c34174a89d745e644df105",1,2,"H1970205","03-37-53-66","PLOT MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.37
"0795321942c34174a89d745e644df105",1,1,"H1970205","03-37-53-66","PLOT CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"07999cf798314e05b4cfb6005c1092cb",2,1,"H4171001","63-00-00-40","Sugarcanes","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"07999cf798314e05b4cfb6005c1092cb",2,2,"H4171001","63-00-00-40","Sweetpotatoes","2",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,1,0.1
"07999cf798314e05b4cfb6005c1092cb",3,1,"H4171001","63-00-00-40","Cassava/Groundnuts","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.75
"07999cf798314e05b4cfb6005c1092cb",1,1,"H4171001","63-00-00-40","Banana Food/Beans","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"07999cf798314e05b4cfb6005c1092cb",2,3,"H4171001","63-00-00-40","Beans/ Groundnuts","2",1,"2",1,2,,,,,,,2,,,,,,2,,,,,,,,2,0.2
"07c445ca0f284db081b29aa91ee7988e",2,1,"H3590301","16-53-16-62","MAIZE AND CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"07c445ca0f284db081b29aa91ee7988e",2,2,"H3590301","16-53-16-62","SWEET POTATOES","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"08211a3e91eb4227bb201b44001ea21b",1,1,"H3000901","13-80-22-44","BEANS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"087401704b5c4990995dc6b7af8a6b0a",1,2,"H2871001","86-58-36-04","CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"087401704b5c4990995dc6b7af8a6b0a",1,3,"H2871001","86-58-36-04","BEANS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.1
"087401704b5c4990995dc6b7af8a6b0a",1,1,"H2871001","86-58-36-04","MATOOKE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"08a2071726b54dae84b17e7b8017588d",1,4,"H2740201","92-96-97-80","BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"08a2071726b54dae84b17e7b8017588d",1,3,"H2740201","92-96-97-80","TOMATOES","1",2,,2,2,,,,,,,2,,,,,,1,1,2,1,2,,,,,0.5
"08a2071726b54dae84b17e7b8017588d",1,2,"H2740201","92-96-97-80","ONIONS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"08a2071726b54dae84b17e7b8017588d",1,1,"H2740201","92-96-97-80","MATOOKE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"08a88de2ed7b46648366085ed5bef13b",1,2,"H1710801","72-29-27-23","Beans","6",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"08a88de2ed7b46648366085ed5bef13b",2,1,"H1710801","72-29-27-23","BANANA FOOD PLOT","6",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"08a88de2ed7b46648366085ed5bef13b",1,1,"H1710801","72-29-27-23","Maize","6",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"08b6ed18afcc4300b2c916163a857437",1,1,"H0911001","04-73-66-62","MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,14,0.5
"08f3d91754ba4911865d5913f19172fc",2,1,"H2370901","38-83-66-81","Plot Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.65
"08f3d91754ba4911865d5913f19172fc",1,1,"H2370901","38-83-66-81","CASSAVA","4",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"08f99cd6418241cda1841d6a644074f9",1,1,"H3580601","25-92-04-37","MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"08f99cd6418241cda1841d6a644074f9",2,1,"H3580601","25-92-04-37","MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"09296489a3b04339968d856b0b9e44d9",1,1,"H0850701","83-42-75-66","PLOT 1-MAIZE","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,,0.28
"09296489a3b04339968d856b0b9e44d9",2,1,"H0850701","83-42-75-66","BANANAS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.42
"09296489a3b04339968d856b0b9e44d9",5,1,"H0850701","83-42-75-66","BANANAS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.45
"09296489a3b04339968d856b0b9e44d9",4,1,"H0850701","83-42-75-66","COFFEE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.42
"09296489a3b04339968d856b0b9e44d9",3,1,"H0850701","83-42-75-66","BANANAS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"097ea672d9004012a57a7084a54061ab",1,1,"205","06-43-74-78","SORGHUM","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"098efabf1d9245b6bb031ca40ce7e36c",2,1,"H4260701","16-81-34-14","BEANS AND BANANA FOOD","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,1,1.5
"098efabf1d9245b6bb031ca40ce7e36c",2,3,"H4260701","16-81-34-14","IRISH POTATOES","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,1,0.5
"098efabf1d9245b6bb031ca40ce7e36c",1,1,"H4260701","16-81-34-14","BANANA FOOD, SWEET BANANA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,2,1.25
"098efabf1d9245b6bb031ca40ce7e36c",2,2,"H4260701","16-81-34-14","GROUND NUTS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0995195942ce4c61bd7c381d8e79e6a6",1,1,"H3720201","76-12-98-17",".","1",2,,2,1,20,2,,,,1,2,,,,,,2,,,,,,,,,0.25
"099f3b6855dc42158237614c25bfb571",1,5,"H4050501","38-82-53-70","AMAIDO","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"099f3b6855dc42158237614c25bfb571",1,3,"H4050501","38-82-53-70","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.19
"099f3b6855dc42158237614c25bfb571",1,1,"H4050501","38-82-53-70","APENA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"099f3b6855dc42158237614c25bfb571",1,2,"H4050501","38-82-53-70","MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"099f3b6855dc42158237614c25bfb571",1,4,"H4050501","38-82-53-70","SIMSIM","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.38
"09c865966539496a8242c1018e90ef5f",1,1,"H2570501","98-90-63-07","BANANA FOOD","1",2,,2,1,300,2,,,,1,2,,,,,,2,,,,,,,,,1.5
"09eb11716b004f3db526ff17444387ae",1,2,"H1070602","97-36-48-22","MILLET","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"09eb11716b004f3db526ff17444387ae",1,6,"H1070602","97-36-48-22","SUGARCANE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2
"09eb11716b004f3db526ff17444387ae",1,5,"H1070602","97-36-48-22","SWEET POTATOES","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"09eb11716b004f3db526ff17444387ae",1,3,"H1070602","97-36-48-22","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"09eb11716b004f3db526ff17444387ae",1,1,"H1070602","97-36-48-22","COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"09eb11716b004f3db526ff17444387ae",1,4,"H1070602","97-36-48-22","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a049c02fa2046ebbd60a6af568aabae",1,2,"H2380401","54-10-94-07","Maize","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a049c02fa2046ebbd60a6af568aabae",1,1,"H2380401","54-10-94-07","cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a049c02fa2046ebbd60a6af568aabae",1,3,"H2380401","54-10-94-07","Beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0a27264e6c624c93b389332b558be807",1,1,"H3100401","40-44-97-66","COFFEE/BANANA FOOD","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.12
"0a27264e6c624c93b389332b558be807",2,1,"H3100401","40-44-97-66","BANANA FOOD /BEER","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807",1,2,"H3100401","40-44-97-66","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"0a27264e6c624c93b389332b558be807",3,1,"H3100401","40-44-97-66","BEANS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a27264e6c624c93b389332b558be807",3,2,"H3100401","40-44-97-66","SWEETPOTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"0a32ecc59b4543d991993511531bcbdc",1,1,"H2090302","99-62-57-17","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.33
"0a32ecc59b4543d991993511531bcbdc",1,2,"H2090302","99-62-57-17","Maize","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.21
"0a396d4827b24ea099971029d14bd817",1,2,"H4200601","66-71-32-98","SWEET POTATOES","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0a396d4827b24ea099971029d14bd817",1,3,"H4200601","66-71-32-98","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0a396d4827b24ea099971029d14bd817",2,1,"H4200601","66-71-32-98","COFFEE ROBASTA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"0a396d4827b24ea099971029d14bd817",1,1,"H4200601","66-71-32-98","BANANA COFFEE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a396d4827b24ea099971029d14bd817",2,3,"H4200601","66-71-32-98","BEANS","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,2.5
"0a3fa4ae17e5425780754137a4e60987",2,3,"H3040301","56-14-43-76","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a3fa4ae17e5425780754137a4e60987",2,1,"H3040301","56-14-43-76","COFFEE","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"0a3fa4ae17e5425780754137a4e60987",2,2,"H3040301","56-14-43-76","BANANA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"0a72dc2637f34612b2fa35e4d4b6cc60",1,1,"H2940601","99-90-16-51","BANANA FOOD","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.95
"0a72dc2637f34612b2fa35e4d4b6cc60",2,1,"H2940601","99-90-16-51","COFFEE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"0a762151047143afb734fafb9be8275c",1,1,"H0610503","83-69-88-78","maize","1",2,,1,2,,,,,,,2,,,,,,1,1,2,3,1,1,75000,3,0,3.5
"0a762151047143afb734fafb9be8275c",2,1,"H0610503","83-69-88-78","coffee","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c",1,2,"H0610503","83-69-88-78","sweet potatoes","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0a762151047143afb734fafb9be8275c",1,3,"H0610503","83-69-88-78","cabbages","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0ab5e0705d5b40beb0a2e79f49183356",1,1,"H1080302","23-17-49-41","maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.7
"0ab5e0705d5b40beb0a2e79f49183356",2,1,"H1080302","23-17-49-41","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,6,1
"0ac58cb4e81e452daa6d87169534e762",1,3,"H2310501","45-57-96-53","Paco-western side","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,1.02
"0ac58cb4e81e452daa6d87169534e762",1,2,"H2310501","45-57-96-53","Paco-near road","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.46
"0ac58cb4e81e452daa6d87169534e762",2,3,"H2310501","45-57-96-53","Soya beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,4,1.56
"0ac58cb4e81e452daa6d87169534e762",2,1,"H2310501","45-57-96-53","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.22
"0ac58cb4e81e452daa6d87169534e762",2,2,"H2310501","45-57-96-53","Millet","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.57
"0ac58cb4e81e452daa6d87169534e762",1,1,"H2310501","45-57-96-53","Paco-near valley","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.52
"0acb15747a494855adae111b05ec1af2",2,1,"H0510301","44-64-78-11","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0acb15747a494855adae111b05ec1af2",1,1,"H0510301","44-64-78-11","Matooke","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"0acb15747a494855adae111b05ec1af2",3,1,"H0510301","44-64-78-11","PLOT C","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca",2,1,"H3971001","71-00-18-41","CASSAVA","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0ad4b37a214a455aa6080a4f197e50ca",0,1,"H3971001","71-00-18-41","G.NUTS","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"0ad4b37a214a455aa6080a4f197e50ca",2,2,"H3971001","71-00-18-41","MAIZE","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"0ad4b37a214a455aa6080a4f197e50ca",1,5,"H3971001","71-00-18-41","G.NUTS","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.16
"0ad4b37a214a455aa6080a4f197e50ca",1,4,"H3971001","71-00-18-41","CASSAVA JULY","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.17
"0ad4b37a214a455aa6080a4f197e50ca",1,6,"H3971001","71-00-18-41","CASSAVA 2018","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.18
"0ad4b37a214a455aa6080a4f197e50ca",1,3,"H3971001","71-00-18-41","CASSAVA  JUNE","9",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.34
"0b195170755f4768ac89c0dc1d08645a",1,1,"H2610201","26-48-69-19","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.23
"0b195170755f4768ac89c0dc1d08645a",1,3,"H2610201","26-48-69-19","COFFEE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"0b195170755f4768ac89c0dc1d08645a",1,2,"H2610201","26-48-69-19","GNUTS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0b1dda6c9bc74ad6b7b18d9de2497355",1,1,"H3660401","14-00-20-60","MAIZE AND CASSAVA PLOT","1",1,"1",2,2,,,,,,,2,,,,,,1,1,2,0.05,1,0.05,2500,2,,0.2
"0b1dda6c9bc74ad6b7b18d9de2497355",2,1,"H3660401","14-00-20-60","MAIZE, GROUNDNUTS AND BEANS PLOT","1",1,"1",2,2,,,,,,,2,,,,,,1,1,2,0.1,1,0.1,5000,2,10,1
"0b7f6c75dec34a6bb3c0990283c92be6",1,1,"##N/A##","18-36-04-64","MIXED","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0b7f6c75dec34a6bb3c0990283c92be6",2,1,"##N/A##","18-36-04-64","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"0be0f54fc2f44d4d8328e2b8878a06d0",1,1,"58","59-99-66-36","1.MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,2,"H3410501","13-36-40-62","FALLOW","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,
"0c3e9a0e660a4ec8a84320ec2aee7f95",1,1,"H3410501","13-36-40-62","PLOT A BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"0c7ed7713a3b4c80ab675ecc093d0a2a",2,2,"H3990501","71-08-67-86","Field peas","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.36
